project_id,add,delete,pathname
30169075,6,6,src/escpos/printer.py
30169075,1,1,setup.py
30169075,4,3,src/escpos/escpos.py
30169075,5,0,src/escpos/printer.py
30169075,0,2,setup.py
30169075,1,1,setup.py
30169075,1,1,src/escpos/capabilities.py
30169075,2,2,src/escpos/printer.py
30169075,1,1,src/escpos/printer.py
30169075,5,4,src/escpos/printer.py
30169075,15,11,src/escpos/printer.py
30169075,2,2,src/escpos/printer.py
30169075,13,16,src/escpos/printer.py
30169075,48,0,src/escpos/printer.py
30169075,19,7,src/escpos/printer.py
30169075,2,1,src/escpos/capabilities.py
30169075,8,5,src/escpos/escpos.py
30169075,16,0,test/test_function_softbarcode.py
30169075,0,29,setup.py
30169075,0,1,setup.py
30169075,2,2,src/escpos/capabilities.py
30169075,2,2,src/escpos/escpos.py
30169075,2,1,test/test_function_qr_native.py
30169075,1,1,setup.py
30169075,3,0,test/test_printer_file.py
30169075,22,11,src/escpos/escpos.py
30169075,2,2,src/escpos/capabilities.py
30169075,1,0,src/escpos/escpos.py
30169075,8,0,src/escpos/printer.py
30169075,8,0,test/test_function_dummy_clear.py
30169075,1,1,setup.py
30169075,2,2,src/escpos/escpos.py
30169075,19,0,test/test_function_cashdraw.py
30169075,0,1,setup.py
30169075,12,3,test/test_raise_arbitrary_error.py
30169075,23,0,test/test_raise_arbitrary_error.py
30169075,1,1,src/escpos/printer.py
30169075,1,1,src/escpos/capabilities.py
30169075,18,0,src/escpos/constants.py
30169075,46,9,src/escpos/escpos.py
30169075,3,2,src/escpos/exceptions.py
30169075,15,1,test/test_function_barcode.py
30169075,104,0,test/test_function_check_barcode.py
30169075,1,1,setup.py
30169075,3,2,test/test_printer_file.py
30169075,1,1,setup.py
30169075,3,1,test/test_printer_file.py
30169075,1,1,examples/qr_code.py
30169075,15,3,src/escpos/escpos.py
30169075,16,0,src/escpos/image.py
30169075,20,5,test/test_function_image.py
30169075,12,1,test/test_function_qr_native.py
30169075,10,0,test/test_function_qr_non-native.py
30169075,37,6,src/escpos/capabilities.py
30169075,2,2,examples/codepage_tables.py
30169075,1,1,examples/weather.py
30169075,1,1,src/escpos/escpos.py
30169075,1,1,setup.py
30169075,1,1,setup.py
30169075,22,0,src/escpos/escpos.py
30169075,24,0,test/test_function_text.py
30169075,1,1,src/escpos/printer.py
30169075,4,0,src/escpos/printer.py
30169075,127,0,examples/weather.py
30169075,2,2,src/escpos/escpos.py
30169075,7,2,src/escpos/constants.py
30169075,26,4,src/escpos/escpos.py
30169075,11,0,examples/barcodes.py
30169075,11,7,src/escpos/escpos.py
30169075,2,1,src/escpos/exceptions.py
30169075,6,2,src/escpos/escpos.py
30169075,17,0,test/test_function_cut.py
30169075,4,2,src/escpos/escpos.py
30169075,19,0,examples/qr_code.py
30169075,3,0,src/escpos/escpos.py
30169075,4,2,test/test_function_qr_native.py
30169075,4,0,src/escpos/constants.py
30169075,22,0,src/escpos/escpos.py
30169075,4,0,src/escpos/printer.py
30169075,3,1,src/escpos/printer.py
30169075,1,1,setup.py
30169075,2,0,setup.py
30169075,12,0,src/escpos/escpos.py
30169075,15,0,src/escpos/exceptions.py
30169075,24,1,test/test_function_image.py
30169075,2,1,examples/software_barcode.py
30169075,7,2,src/escpos/escpos.py
30169075,4,29,test/test_function_panel_button.py
30169075,1,21,test/test_load_module.py
30169075,5,0,src/escpos/constants.py
30169075,36,0,src/escpos/escpos.py
30169075,35,0,test/test_function_linedisplay.py
30169075,22,19,src/escpos/escpos.py
30169075,4,4,test/test_function_set.py
30169075,30,17,src/escpos/escpos.py
30169075,76,48,src/escpos/constants.py
30169075,29,87,src/escpos/escpos.py
30169075,280,0,test/test_function_set.py
30169075,8,0,examples/software_barcode.py
30169075,2,1,setup.py
30169075,23,0,src/escpos/escpos.py
30169075,1,1,src/escpos/escpos.py
30169075,8,7,src/escpos/escpos.py
30169075,6,0,src/escpos/cli.py
30169075,33,11,src/escpos/escpos.py
30169075,4,2,src/escpos/escpos.py
30169075,7,2,src/escpos/capabilities.py
30169075,2,2,setup.py
30169075,2,2,src/escpos/constants.py
30169075,2,2,src/escpos/escpos.py
30169075,2,2,src/escpos/exceptions.py
30169075,1,1,src/escpos/image.py
30169075,1,1,src/escpos/magicencode.py
30169075,2,2,src/escpos/printer.py
30169075,1,1,test/test_abstract_base_class.py
30169075,1,1,test/test_function_image.py
30169075,1,1,test/test_function_panel_button.py
30169075,1,1,test/test_function_qr_native.py
30169075,1,1,test/test_function_qr_non-native.py
30169075,1,1,test/test_function_text.py
30169075,1,1,test/test_image.py
30169075,1,1,test/test_load_module.py
30169075,1,1,test/test_magicencode.py
30169075,1,1,test/test_printer_file.py
30169075,1,1,test/test_with_statement.py
30169075,6,4,src/escpos/printer.py
30169075,3,1,examples/codepage_tables.py
30169075,3,0,setup.py
30169075,3,0,src/escpos/cli.py
30169075,1,0,src/escpos/codepages.py
30169075,1,1,src/escpos/magicencode.py
30169075,17,2,src/escpos/escpos.py
30169075,1,3,src/escpos/magicencode.py
30169075,2,2,src/escpos/escpos.py
30169075,2,2,src/escpos/magicencode.py
30169075,4,4,src/escpos/escpos.py
30169075,3,3,src/escpos/image.py
30169075,8,8,src/escpos/magicencode.py
30169075,1,1,src/escpos/printer.py
30169075,0,1,setup.py
30169075,3,3,src/escpos/cli.py
30169075,12,1,setup.py
30169075,1,1,src/escpos/capabilities.py
30169075,1,1,examples/codepage_tables.py
30169075,4,3,examples/codepage_tables.py
30169075,6,12,src/escpos/capabilities.py
30169075,3,2,src/escpos/codepages.py
30169075,9,7,src/escpos/escpos.py
30169075,1,2,src/escpos/katakana.py
30169075,4,2,src/escpos/magicencode.py
30169075,1,1,test/test_cli.py
30169075,1,1,test/test_function_barcode.py
30169075,4,4,test/test_functions.py
30169075,0,1,test/test_magicencode.py
30169075,1,0,test/test_printer_file.py
30169075,1,1,test/test_profile.py
30169075,4,4,examples/codepage_tables.py
30169075,2,1,examples/codepage_tables.py
30169075,3,2,src/escpos/capabilities.py
30169075,10,4,src/escpos/magicencode.py
30169075,14,0,test/test_magicencode.py
30169075,3,3,src/escpos/printer.py
30169075,1,1,src/escpos/escpos.py
30169075,59,0,examples/codepage_tables.py
30169075,1,1,src/escpos/escpos.py
30169075,1,1,setup.py
30169075,9,5,src/escpos/katakana.py
30169075,3,3,test/test_magicencode.py
30169075,0,11,test/test_magicencode.py
30169075,1,1,setup.py
30169075,13,11,test/test_printer_file.py
30169075,1,0,src/escpos/constants.py
30169075,7,3,src/escpos/escpos.py
30169075,1,0,setup.py
