project_id,add,delete,pathname
56604179,25,1,xotl/tools/future/itertools.py
56604179,9,0,xotl/tools/fp/tools.py
56604179,95,59,xotl/tools/_version.py
56604179,35,32,xotl/tools/bases.py
56604179,38,20,xotl/tools/benchmark/mp.py
56604179,67,61,xotl/tools/bound.py
56604179,44,39,xotl/tools/cli/__init__.py
56604179,7,7,xotl/tools/cli/app.py
56604179,18,16,xotl/tools/cli/tools.py
56604179,37,30,xotl/tools/clipping.py
56604179,23,19,xotl/tools/context.py
56604179,51,36,xotl/tools/cpystack.py
56604179,27,23,xotl/tools/crypto.py
56604179,47,27,xotl/tools/decorator/__init__.py
56604179,18,12,xotl/tools/decorator/development.py
56604179,109,62,xotl/tools/decorator/meta.py
56604179,109,75,xotl/tools/deprecation.py
56604179,2,2,xotl/tools/dim/__init__.py
56604179,22,25,xotl/tools/dim/base.py
56604179,8,5,xotl/tools/dim/currencies.py
56604179,106,93,xotl/tools/dim/meta.py
56604179,2,2,xotl/tools/fp/__init__.py
56604179,5,4,xotl/tools/fp/iterators.py
56604179,26,18,xotl/tools/fp/option.py
56604179,15,10,xotl/tools/fp/prove/__init__.py
56604179,54,34,xotl/tools/fp/prove/semantic.py
56604179,38,29,xotl/tools/fp/tools.py
56604179,95,71,xotl/tools/fs/__init__.py
56604179,35,24,xotl/tools/fs/path.py
56604179,2,2,xotl/tools/future/__init__.py
56604179,18,6,xotl/tools/future/calendar.py
56604179,18,16,xotl/tools/future/codecs.py
56604179,267,220,xotl/tools/future/collections.py
56604179,9,8,xotl/tools/future/contextlib.py
56604179,7,7,xotl/tools/future/csv.py
56604179,192,189,xotl/tools/future/datetime.py
56604179,31,27,xotl/tools/future/functools.py
56604179,38,25,xotl/tools/future/inspect.py
56604179,42,33,xotl/tools/future/itertools.py
56604179,23,17,xotl/tools/future/json.py
56604179,4,4,xotl/tools/future/mimetypes.py
56604179,9,6,xotl/tools/future/pprint.py
56604179,9,8,xotl/tools/future/subprocess.py
56604179,9,8,xotl/tools/future/textwrap.py
56604179,15,11,xotl/tools/future/threading.py
56604179,4,3,xotl/tools/future/time.py
56604179,85,65,xotl/tools/future/types.py
56604179,17,12,xotl/tools/keywords.py
56604179,27,19,xotl/tools/modules.py
56604179,99,81,xotl/tools/names.py
56604179,215,169,xotl/tools/objects.py
56604179,106,84,xotl/tools/params.py
56604179,20,15,xotl/tools/progress.py
56604179,62,38,xotl/tools/records.py
56604179,64,59,xotl/tools/string.py
56604179,41,33,xotl/tools/symbols.py
56604179,46,30,xotl/tools/tasking/__init__.py
56604179,26,26,xotl/tools/tasking/_greenlet_local.py
56604179,9,6,xotl/tools/tasking/lock.py
56604179,7,5,xotl/tools/tasking/safe.py
56604179,16,18,xotl/tools/testing/datetime.py
56604179,25,23,xotl/tools/tools.py
56604179,37,32,xotl/tools/validators/__init__.py
56604179,19,16,xotl/tools/validators/identifiers.py
56604179,117,90,xotl/tools/values/__init__.py
56604179,17,7,xotl/tools/values/ids.py
56604179,90,70,xotl/tools/values/simple.py
56604179,38,26,xotl/tools/versions.py
56604179,16,11,xotl/tools/web.py
56604179,1,1,xotl/tools/_version.py
56604179,1,1,xotl/tools/_version.py
56604179,1,14,xotl/tools/release.py
56604179,8,2,xotl/tools/release.py
56604179,10,5,tests/test_infinity.py
56604179,3,0,xotl/tools/infinity.py
56604179,2,1,xotl/tools/release.py
56604179,39,44,setup.py
56604179,1822,0,versioneer.py
56604179,7,3,xotl/tools/__init__.py
56604179,520,0,xotl/tools/_version.py
56604179,6,5,xotl/tools/release.py
56604179,11,1,tests/test_infinity.py
56604179,12,11,xotl/tools/infinity.py
56604179,1,1,xotl/tools/release.py
56604179,6,0,xotl/tools/future/datetime.py
56604179,2,1,tests/test_datetime.py
56604179,1,1,xotl/tools/cli/tools.py
56604179,1,1,xotl/tools/dim/meta.py
56604179,1,1,xotl/tools/fp/tools.py
56604179,4,4,xotl/tools/future/collections.py
56604179,1,1,xotl/tools/objects.py
56604179,2,2,xotl/tools/values/__init__.py
56604179,1,1,xotl/tools/values/ids.py
56604179,2,0,xotl/tools/tasking/__init__.py
56604179,7,6,xotl/tools/fs/__init__.py
56604179,2,1,xotl/tools/bases.py
56604179,1,4,xotl/tools/decorator/meta.py
56604179,1,1,xotl/tools/future/csv.py
56604179,2,2,xotl/tools/params.py
56604179,1,1,xotl/tools/tasking/__init__.py
56604179,1,1,xotl/tools/tools.py
56604179,1,1,xotl/tools/validators/identifiers.py
56604179,3,3,xotl/tools/values/__init__.py
56604179,1,1,xotl/tools/web.py
56604179,0,3,xotl/tools/tools.py
56604179,0,13,xotl/tools/tools.py
56604179,5,2,xotl/tools/string.py
56604179,0,215,xotl/tools/formatter.py
56604179,0,17,xotl/tools/logical.py
56604179,0,17,xotl/tools/uuid.py
56604179,3,1,xotl/tools/web.py
56604179,5,1,xotl/tools/values/ids.py
56604179,5,1,xotl/tools/progress.py
56604179,9,3,tests/test_objects.py
56604179,24,8,xotl/tools/objects.py
56604179,41,0,tests/test_objects.py
56604179,6,0,xotl/tools/objects.py
56604179,61,0,xotl/tools/objects.py
56604179,2,1,xoutil/__init__.py
56604179,2,2,xotl/tools/__init__.py
56604179,32,4,xoutil/__init__.py
56604179,5,0,xoutil/__init__.py
56604179,1,1,tests/test_names.py
56604179,3,0,xotl/tools/names.py
56604179,3,3,tests/test_datetime.py
56604179,10,1,xoutil/__init__.py
56604179,0,12,xotl/tools/__init__.py
56604179,4,4,tests/test_datetime.py
56604179,8,0,xoutil/__init__.py
56604179,10,11,tests/test_datetime.py
56604179,6,1,xoutil/__init__.py
56604179,8,2,tests/test_datetime.py
56604179,11,11,tests/test_modules.py
56604179,1,1,tests/test_names.py
56604179,1,1,xotl/tools/validators/__init__.py
56604179,1,1,xotl/tools/validators/__init__.py
56604179,6,2,setup.py
56604179,1,0,xotl/__init__.py
56604179,28,0,xotl/tools/__init__.py
56604179,0,0,{xoutil => xotl/tools}/bases.py
56604179,0,0,{xoutil => xotl/tools}/benchmark/mp.py
56604179,5,5,{xoutil => xotl/tools}/bound.py
56604179,6,6,{xoutil => xotl/tools}/cli/__init__.py
56604179,2,2,{xoutil => xotl/tools}/cli/app.py
56604179,1,1,{xoutil => xotl/tools}/cli/tools.py
56604179,0,0,{xoutil => xotl/tools}/clipping.py
56604179,3,3,{xoutil => xotl/tools}/context.py
56604179,3,3,{xoutil => xotl/tools}/cpystack.py
56604179,1,1,{xoutil => xotl/tools}/crypto.py
56604179,2,29,{xoutil => xotl/tools}/decorator/__init__.py
56604179,4,4,{xoutil => xotl/tools}/decorator/development.py
56604179,5,5,{xoutil => xotl/tools}/decorator/meta.py
56604179,20,19,{xoutil => xotl/tools}/deprecation.py
56604179,5,5,{xoutil => xotl/tools}/dim/__init__.py
56604179,0,0,{xoutil => xotl/tools}/dim/base.py
56604179,1,1,{xoutil => xotl/tools}/dim/currencies.py
56604179,17,17,{xoutil => xotl/tools}/dim/meta.py
56604179,3,7,{xoutil => xotl/tools}/formatter.py
56604179,0,0,{xoutil => xotl/tools}/fp/__init__.py
56604179,1,1,{xoutil => xotl/tools}/fp/iterators.py
56604179,0,0,{xoutil => xotl/tools}/fp/option.py
56604179,11,11,{xoutil => xotl/tools}/fp/prove/__init__.py
56604179,12,12,{xoutil => xotl/tools}/fp/prove/semantic.py
56604179,3,3,{xoutil => xotl/tools}/fp/tools.py
56604179,5,5,{xoutil => xotl/tools}/fs/__init__.py
56604179,3,3,{xoutil => xotl/tools}/fs/path.py
56604179,3,3,{xoutil => xotl/tools}/future/__init__.py
56604179,1,1,{xoutil => xotl/tools}/future/calendar.py
56604179,0,0,{xoutil => xotl/tools}/future/codecs.py
56604179,30,29,{xoutil => xotl/tools}/future/collections.py
56604179,0,0,{xoutil => xotl/tools}/future/contextlib.py
56604179,1,1,{xoutil => xotl/tools}/future/csv.py
56604179,5,5,{xoutil => xotl/tools}/future/datetime.py
56604179,7,73,{xoutil => xotl/tools}/future/functools.py
56604179,1,1,{xoutil => xotl/tools}/future/inspect.py
56604179,10,10,{xoutil => xotl/tools}/future/itertools.py
56604179,1,1,{xoutil => xotl/tools}/future/json.py
56604179,1,1,{xoutil => xotl/tools}/future/mimetypes.py
56604179,1,1,{xoutil => xotl/tools}/future/pprint.py
56604179,0,0,{xoutil => xotl/tools}/future/subprocess.py
56604179,0,0,{xoutil => xotl/tools}/future/textwrap.py
56604179,0,0,{xoutil => xotl/tools}/future/threading.py
56604179,1,1,{xoutil => xotl/tools}/future/time.py
56604179,13,13,{xoutil => xotl/tools}/future/types.py
56604179,0,0,{xoutil => xotl/tools}/infinity.py
56604179,0,0,{xoutil => xotl/tools}/keywords.py
56604179,4,4,{xoutil => xotl/tools}/logical.py
56604179,4,4,{xoutil => xotl/tools}/modules.py
56604179,26,23,{xoutil => xotl/tools}/names.py
56604179,42,40,{xoutil => xotl/tools}/objects.py
56604179,19,19,{xoutil => xotl/tools}/params.py
56604179,2,2,{xoutil => xotl/tools}/progress.py
56604179,6,6,{xoutil => xotl/tools}/records.py
56604179,40,0,xotl/tools/release.py
56604179,0,0,{xoutil => xotl/tools}/reprlib.py
56604179,11,11,{xoutil => xotl/tools}/string.py
56604179,0,0,{xoutil => xotl/tools}/symbols.py
56604179,5,5,{xoutil => xotl/tools}/tasking/__init__.py
56604179,2,2,{xoutil => xotl/tools}/tasking/_greenlet_local.py
56604179,11,11,{xoutil => xotl/tools}/tasking/lock.py
56604179,0,0,{xoutil => xotl/tools}/tasking/safe.py
56604179,0,0,{xoutil => xotl/tools}/testing/__init__.py
56604179,12,12,{xoutil => xotl/tools}/testing/datetime.py
56604179,4,4,{xoutil => xotl/tools}/tools.py
56604179,2,2,{xoutil => xotl/tools}/uuid.py
56604179,16,14,{xoutil => xotl/tools}/validators/__init__.py
56604179,0,0,{xoutil => xotl/tools}/validators/identifiers.py
56604179,17,17,{xoutil => xotl/tools}/values/__init__.py
56604179,0,0,{xoutil => xotl/tools}/values/ids.py
56604179,4,4,{xoutil => xotl/tools}/values/simple.py
56604179,1,1,{xoutil => xotl/tools}/versions.py
56604179,3,3,{xoutil => xotl/tools}/web.py
56604179,29,15,xoutil/__init__.py
56604179,0,67,xoutil/logger.py
56604179,1,40,xoutil/release.py
56604179,2,2,docs/source/conf.py
56604179,1,1,xoutil/release.py
56604179,5,2,xoutil/decorator/meta.py
56604179,8,2,xoutil/decorator/meta.py
56604179,13,0,xoutil/tasking/__init__.py
56604179,2,0,xoutil/future/itertools.py
56604179,1,1,xoutil/future/itertools.py
56604179,0,3,xoutil/future/itertools.py
56604179,4,4,xoutil/future/itertools.py
56604179,23,3,xoutil/future/itertools.py
56604179,21,0,tests/test_iterators.py
56604179,3,3,xoutil/future/itertools.py
56604179,2,0,xoutil/future/itertools.py
56604179,3,3,xoutil/future/datetime.py
56604179,1,0,setup.py
56604179,1,1,xoutil/future/datetime.py
56604179,25,50,xoutil/future/itertools.py
56604179,17,0,tests/test_iterators.py
56604179,1,1,xoutil/dim/meta.py
56604179,18,1,tests/test_dim.py
56604179,21,3,xoutil/dim/meta.py
56604179,20,0,tests/test_dim.py
56604179,218,195,xoutil/dim/meta.py
56604179,5,1,xoutil/future/datetime.py
56604179,33,52,xoutil/future/datetime.py
56604179,2,1,xoutil/future/datetime.py
56604179,0,7,xoutil/context.py
56604179,1,1,xoutil/context.py
56604179,5,2,xoutil/fp/iterators.py
56604179,5,5,xoutil/tasking/__init__.py
56604179,13,0,xoutil/deprecation.py
56604179,0,7,xoutil/future/inspect.py
56604179,0,31,xoutil/eight/_errors2.py
56604179,0,1,xoutil/future/datetime.py
56604179,1,1,xoutil/release.py
56604179,1,3,xoutil/future/datetime.py
56604179,3,2,tests/test_cli.py
56604179,72,56,xoutil/cli/__init__.py
56604179,8,0,tests/test_cli.py
56604179,42,45,xoutil/versions.py
56604179,4,1,tests/test_annotations.py
56604179,50,82,xoutil/versions.py
56604179,1,1,xoutil/names.py
56604179,6,5,tests/test_names.py
56604179,7,3,xoutil/future/types.py
56604179,0,6,tests/test_datetime.py
56604179,26,127,xoutil/future/datetime.py
56604179,0,1,xoutil/future/datetime.py
56604179,0,6,tests/test_datetime.py
56604179,26,51,xoutil/future/datetime.py
56604179,15,0,tests/test_datetime.py
56604179,48,1,xoutil/future/datetime.py
56604179,2,0,xoutil/testing/datetime.py
56604179,40,17,xoutil/future/datetime.py
