project_id,add,delete,pathname
27489574,5,1,src/cloudant/_common_util.py
27489574,1,1,src/cloudant/_common_util.py
27489574,4,2,tests/unit/client_tests.py
27489574,1,0,src/cloudant/client.py
27489574,7,1,src/cloudant/error.py
27489574,52,1,tests/unit/client_tests.py
27489574,1,1,src/cloudant/database.py
27489574,7,0,setup.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,3,2,src/cloudant/_common_util.py
27489574,4,2,src/cloudant/client.py
27489574,184,15,src/cloudant/database.py
27489574,24,3,src/cloudant/design_document.py
27489574,22,2,src/cloudant/index.py
27489574,12,1,src/cloudant/query.py
27489574,12,2,src/cloudant/view.py
27489574,130,0,tests/unit/database_partition_tests.py
27489574,18,3,tests/unit/unit_t_db_base.py
27489574,1,0,src/cloudant/result.py
27489574,4,3,src/cloudant/result.py
27489574,82,13,src/cloudant/result.py
27489574,2,12,tests/unit/query_result_tests.py
27489574,48,12,tests/unit/result_tests.py
27489574,5,0,tests/unit/unit_t_db_base.py
27489574,3,3,src/cloudant/client.py
27489574,9,29,src/cloudant/document.py
27489574,0,3,tests/unit/document_tests.py
27489574,2,0,docs/conf.py
27489574,5,4,src/cloudant/document.py
27489574,41,0,tests/unit/document_tests.py
27489574,27,7,tests/unit/database_tests.py
27489574,13,3,tests/unit/document_tests.py
27489574,2,2,src/cloudant/database.py
27489574,4,4,src/cloudant/query.py
27489574,2,2,src/cloudant/result.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,1,1,src/cloudant/_client_session.py
27489574,7,3,src/cloudant/_client_session.py
27489574,11,2,src/cloudant/client.py
27489574,33,2,tests/unit/iam_auth_tests.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,2,0,src/cloudant/_client_session.py
27489574,2,0,src/cloudant/_common_util.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,6,5,src/cloudant/_client_session.py
27489574,12,1,src/cloudant/_common_util.py
27489574,8,7,src/cloudant/client.py
27489574,19,17,src/cloudant/database.py
27489574,5,5,src/cloudant/design_document.py
27489574,10,9,src/cloudant/document.py
27489574,4,3,src/cloudant/index.py
27489574,3,2,src/cloudant/query.py
27489574,5,3,src/cloudant/scheduler.py
27489574,3,2,src/cloudant/security_document.py
27489574,3,3,src/cloudant/view.py
27489574,2,3,tests/unit/client_tests.py
27489574,2,1,tests/unit/database_tests.py
27489574,7,6,tests/unit/design_document_tests.py
27489574,26,27,tests/unit/iam_auth_tests.py
27489574,133,137,tests/unit/scheduler_tests.py
27489574,6,3,tests/unit/auth_renewal_tests.py
27489574,8,8,tests/unit/changes_tests.py
27489574,16,18,tests/unit/client_tests.py
27489574,16,23,tests/unit/database_tests.py
27489574,8,8,tests/unit/db_updates_tests.py
27489574,12,24,tests/unit/design_document_tests.py
27489574,8,6,tests/unit/document_tests.py
27489574,12,15,tests/unit/index_tests.py
27489574,12,12,tests/unit/infinite_feed_tests.py
27489574,4,3,tests/unit/query_result_tests.py
27489574,7,7,tests/unit/query_tests.py
27489574,9,7,tests/unit/replicator_tests.py
27489574,5,3,tests/unit/result_tests.py
27489574,4,4,tests/unit/security_document_tests.py
27489574,4,0,tests/unit/view_execution_tests.py
27489574,7,5,tests/unit/view_tests.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,1,1,src/cloudant/feed.py
27489574,4,0,src/cloudant/_common_util.py
27489574,14,7,src/cloudant/feed.py
27489574,12,6,tests/unit/changes_tests.py
27489574,6,3,src/cloudant/result.py
27489574,2,2,src/cloudant/_common_util.py
27489574,1,1,src/cloudant/client.py
27489574,2,2,src/cloudant/database.py
27489574,6,8,src/cloudant/document.py
27489574,1,2,src/cloudant/feed.py
27489574,0,2,src/cloudant/index.py
27489574,5,5,src/cloudant/result.py
27489574,4,4,src/cloudant/scheduler.py
27489574,6,3,src/cloudant/document.py
27489574,44,0,tests/unit/document_tests.py
27489574,2,1,src/cloudant/document.py
27489574,56,0,tests/unit/document_tests.py
27489574,3,1,src/cloudant/_common_util.py
27489574,10,1,src/cloudant/database.py
27489574,15,5,src/cloudant/result.py
27489574,9,1,tests/unit/param_translation_tests.py
27489574,43,3,tests/unit/view_execution_tests.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,3,0,src/cloudant/document.py
27489574,23,0,tests/unit/document_tests.py
27489574,15,8,tests/unit/changes_tests.py
27489574,9,1,tests/unit/database_tests.py
27489574,93,52,tests/unit/db_updates_tests.py
27489574,4,4,tests/unit/document_tests.py
27489574,49,16,tests/unit/unit_t_db_base.py
27489574,0,24,tests/unit/view_tests.py
27489574,23,0,src/cloudant/client.py
27489574,31,12,src/cloudant/replicator.py
27489574,81,0,src/cloudant/scheduler.py
27489574,8,4,tests/unit/replicator_tests.py
27489574,225,0,tests/unit/scheduler_tests.py
27489574,17,6,src/cloudant/client.py
27489574,27,0,tests/unit/client_tests.py
27489574,4,7,src/cloudant/replicator.py
27489574,10,1,tests/unit/replicator_tests.py
27489574,10,1,src/cloudant/_client_session.py
27489574,11,0,src/cloudant/client.py
27489574,34,14,src/cloudant/replicator.py
27489574,175,0,tests/unit/replicator_mock_tests.py
27489574,3,7,tests/unit/replicator_tests.py
27489574,152,125,src/cloudant/database.py
27489574,51,37,tests/unit/database_tests.py
27489574,1,0,src/cloudant/__init__.py
27489574,13,3,src/cloudant/_common_util.py
27489574,1,0,src/cloudant/_messages.py
27489574,13,5,src/cloudant/client.py
27489574,87,6,tests/unit/client_tests.py
27489574,84,26,tests/unit/cloud_foundry_tests.py
27489574,3,2,tests/unit/unit_t_db_base.py
27489574,3,2,tests/unit/database_tests.py
27489574,2,1,tests/unit/design_document_tests.py
27489574,7,0,tests/unit/unit_t_db_base.py
27489574,15,26,tests/unit/changes_tests.py
27489574,66,47,tests/unit/db_updates_tests.py
27489574,30,3,tests/unit/unit_t_db_base.py
27489574,8,14,tests/unit/view_tests.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,2,2,docs/conf.py
27489574,1,1,src/cloudant/__init__.py
27489574,2,2,docs/conf.py
27489574,2,2,src/cloudant/__init__.py
27489574,12,0,src/cloudant/design_document.py
27489574,40,0,tests/unit/design_document_tests.py
27489574,1,1,src/cloudant/_client_session.py
27489574,2,2,tests/unit/iam_auth_tests.py
27489574,2,2,src/cloudant/database.py
27489574,2,2,src/cloudant/document.py
27489574,3,3,src/cloudant/replicator.py
27489574,5,1,setup.py
27489574,17,26,src/cloudant/replicator.py
27489574,0,51,tests/integration/replicator_test.py
27489574,5,1,tests/unit/replicator_tests.py
27489574,2,2,docs/conf.py
27489574,1,1,setup.py
27489574,1,1,src/cloudant/__init__.py
27489574,2,2,docs/conf.py
27489574,1,1,setup.py
27489574,1,1,src/cloudant/__init__.py
27489574,4,4,src/cloudant/client.py
27489574,1,1,src/cloudant/client.py
27489574,1,1,tests/unit/auth_renewal_tests.py
27489574,4,4,tests/unit/client_tests.py
27489574,21,21,tests/unit/iam_auth_tests.py
27489574,3,2,tests/unit/auth_renewal_tests.py
27489574,23,23,tests/unit/client_tests.py
27489574,8,8,tests/unit/database_tests.py
27489574,5,5,tests/unit/replicator_tests.py
27489574,24,9,tests/unit/unit_t_db_base.py
27489574,3,2,tests/unit/auth_renewal_tests.py
27489574,23,1,tests/unit/client_tests.py
27489574,8,1,tests/unit/database_tests.py
27489574,5,1,tests/unit/replicator_tests.py
27489574,50,30,tests/unit/unit_t_db_base.py
27489574,2,2,tests/unit/client_tests.py
27489574,5,1,src/cloudant/client_session.py
27489574,26,0,tests/unit/client_tests.py
27489574,33,22,src/cloudant/client.py
27489574,94,44,src/cloudant/client_session.py
27489574,4,2,src/cloudant/database.py
27489574,71,1,tests/unit/client_tests.py
27489574,0,1,tests/unit/unit_t_db_base.py
27489574,1,208,src/cloudant/_common_util.py
27489574,3,3,src/cloudant/client.py
27489574,231,0,src/cloudant/client_session.py
27489574,1,1,tests/unit/auth_renewal_tests.py
27489574,1,1,tests/unit/client_tests.py
27489574,21,21,tests/unit/iam_auth_tests.py
27489574,6,6,src/cloudant/__init__.py
27489574,4,4,src/cloudant/_common_util.py
27489574,6,2,src/cloudant/client.py
27489574,28,0,tests/unit/client_tests.py
27489574,63,14,tests/unit/cloud_foundry_tests.py
27489574,101,95,tests/unit/database_tests.py
27489574,95,112,tests/unit/index_tests.py
27489574,5,4,src/cloudant/database.py
27489574,5,5,src/cloudant/design_document.py
27489574,23,0,src/cloudant/_common_util.py
27489574,2,1,src/cloudant/client.py
27489574,26,1,tests/unit/client_tests.py
27489574,41,0,tests/unit/iam_auth_tests.py
27489574,7,0,src/cloudant/_common_util.py
27489574,1,1,src/cloudant/_2to3.py
27489574,1,1,src/cloudant/__init__.py
27489574,1,1,src/cloudant/_common_util.py
27489574,1,1,src/cloudant/client.py
27489574,1,1,tests/unit/auth_renewal_tests.py
27489574,1,1,tests/unit/client_tests.py
27489574,0,2,src/cloudant/client.py
27489574,3,7,src/cloudant/_common_util.py
27489574,6,1,src/cloudant/client.py
27489574,19,5,src/cloudant/__init__.py
27489574,14,28,src/cloudant/client.py
27489574,5,7,src/cloudant/_common_util.py
27489574,0,23,tests/unit/iam_auth_tests.py
27489574,4,2,src/cloudant/client.py
27489574,2,0,src/cloudant/_2to3.py
27489574,334,0,tests/unit/iam_auth_tests.py
27489574,6,6,tests/unit/auth_renewal_tests.py
27489574,5,5,tests/unit/client_tests.py
27489574,2,0,src/cloudant/_2to3.py
27489574,15,0,src/cloudant/__init__.py
27489574,157,33,src/cloudant/_common_util.py
27489574,31,11,src/cloudant/client.py
27489574,12,0,src/cloudant/result.py
27489574,10,0,tests/unit/result_tests.py
27489574,17,27,src/cloudant/client.py
27489574,14,17,src/cloudant/database.py
27489574,7,8,src/cloudant/document.py
27489574,2,3,src/cloudant/index.py
27489574,1,2,src/cloudant/query.py
27489574,2,3,src/cloudant/view.py
27489574,4,6,tests/unit/database_tests.py
27489574,7,14,tests/unit/document_tests.py
27489574,1,2,tests/unit/index_tests.py
27489574,1,2,tests/unit/query_tests.py
27489574,1,2,tests/unit/view_tests.py
27489574,2,2,docs/conf.py
27489574,1,1,setup.py
27489574,1,1,src/cloudant/__init__.py
27489574,2,2,docs/conf.py
27489574,1,1,setup.py
27489574,1,1,src/cloudant/__init__.py
27489574,30,1,src/cloudant/client.py
27489574,108,0,tests/unit/client_tests.py
27489574,1,1,src/cloudant/feed.py
27489574,14,0,tests/unit/changes_tests.py
27489574,2,2,src/cloudant/__init__.py
27489574,26,2,tests/unit/client_tests.py
27489574,2,2,docs/conf.py
27489574,1,1,setup.py
27489574,1,1,src/cloudant/__init__.py
27489574,2,2,docs/conf.py
27489574,1,1,setup.py
27489574,1,1,src/cloudant/__init__.py
27489574,8,6,src/cloudant/database.py
27489574,3,0,src/cloudant/_2to3.py
27489574,34,0,tests/unit/database_tests.py
27489574,2,2,src/cloudant/adapters.py
27489574,1,1,src/cloudant/_common_util.py
27489574,2,0,src/cloudant/_common_util.py
27489574,1,1,src/cloudant/adapters.py
27489574,2,2,src/cloudant/_common_util.py
27489574,9,0,tests/unit/database_tests.py
27489574,4,5,src/cloudant/_common_util.py
27489574,2,2,src/cloudant/client.py
27489574,4,4,src/cloudant/database.py
27489574,2,2,src/cloudant/result.py
27489574,8,3,src/cloudant/database.py
27489574,11,0,tests/unit/database_tests.py
27489574,8,4,src/cloudant/client.py
27489574,6,2,src/cloudant/database.py
27489574,9,4,tests/unit/database_tests.py
27489574,3,2,src/cloudant/_messages.py
27489574,1,1,src/cloudant/client.py
27489574,1,1,tests/unit/client_tests.py
27489574,1,1,src/cloudant/database.py
27489574,2,2,docs/conf.py
27489574,1,1,setup.py
27489574,1,1,src/cloudant/__init__.py
27489574,2,2,docs/conf.py
27489574,1,1,setup.py
27489574,1,1,src/cloudant/__init__.py
27489574,26,4,src/cloudant/_common_util.py
27489574,21,6,src/cloudant/client.py
27489574,12,1,tests/unit/client_tests.py
27489574,44,2,tests/unit/replicator_tests.py
27489574,7,4,tests/unit/unit_t_db_base.py
27489574,0,53,tests/unit/lint_test.py
27489574,2,0,src/cloudant/_2to3.py
27489574,19,18,src/cloudant/_common_util.py
27489574,24,0,tests/unit/_test_util.py
27489574,12,0,tests/unit/database_tests.py
27489574,23,0,tests/unit/param_translation_tests.py
27489574,0,4,tests/unit/unit_t_db_base.py
27489574,5,18,src/cloudant/_common_util.py
27489574,66,5,src/cloudant/_messages.py
27489574,1,3,src/cloudant/client.py
27489574,6,23,src/cloudant/database.py
27489574,8,22,src/cloudant/design_document.py
27489574,27,8,src/cloudant/error.py
27489574,7,19,src/cloudant/feed.py
27489574,7,21,src/cloudant/index.py
27489574,3,11,src/cloudant/query.py
27489574,7,14,src/cloudant/view.py
27489574,1,1,tests/unit/client_tests.py
27489574,4,4,tests/unit/database_tests.py
27489574,8,8,tests/unit/design_document_tests.py
27489574,4,2,tests/unit/infinite_feed_tests.py
27489574,34,5,tests/unit/view_tests.py
27489574,80,0,src/cloudant/_messages.py
27489574,17,21,src/cloudant/client.py
27489574,6,14,src/cloudant/database.py
27489574,8,24,src/cloudant/design_document.py
27489574,6,15,src/cloudant/document.py
27489574,120,13,src/cloudant/error.py
27489574,2,3,src/cloudant/feed.py
27489574,3,5,src/cloudant/index.py
27489574,8,19,src/cloudant/replicator.py
27489574,53,17,tests/unit/client_tests.py
27489574,41,3,tests/unit/database_tests.py
27489574,49,11,tests/unit/design_document_tests.py
27489574,45,7,tests/unit/document_tests.py
27489574,32,3,tests/unit/index_tests.py
27489574,31,2,tests/unit/infinite_feed_tests.py
27489574,47,9,tests/unit/replicator_tests.py
