project_id,add,delete,pathname
27472783,1,1,genestack_client/version.py
27472783,29,1,genestack_client/scripts/genestack_application_manager.py
27472783,1,1,genestack_client/scripts/genestack_application_manager.py
27472783,1,1,genestack_client/version.py
27472783,89,57,genestack_client/scripts/genestack_application_manager.py
27472783,18,0,genestack_client/scripts/genestack_uploader.py
27472783,22,9,genestack_client/scripts/genestack_uploader.py
27472783,3,0,genestack_client/file_types.py
27472783,1,1,genestack_client/version.py
27472783,2,0,genestack_client/utils.py
27472783,2,2,genestack_client/utils.py
27472783,9,5,genestack_client/utils.py
27472783,2,2,genestack_client/utils.py
27472783,5,2,genestack_client/genestack_connection.py
27472783,2,2,genestack_client/file_initializer.py
27472783,1,1,genestack_client/genestack_connection.py
27472783,1,1,genestack_client/version.py
27472783,36,0,genestack_client/data_importer.py
27472783,1,1,genestack_client/version.py
27472783,11,4,genestack_client/scripts/genestack_application_manager.py
27472783,1,1,genestack_client/study.py
27472783,23,6,genestack_client/genestack_metainfo.py
27472783,10,0,genestack_client/metainfo_scalar_values.py
27472783,1,1,genestack_client/version.py
27472783,1,1,genestack_client/version.py
27472783,1,1,genestack_client/bio_meta_keys.py
27472783,6,2,genestack_client/share_util.py
27472783,17,0,genestack_client/genestack_connection.py
27472783,7,5,genestack_client/samples.py
27472783,1,1,genestack_client/version.py
27472783,1,1,setup.py
27472783,1,1,genestack_client/version.py
27472783,1,1,genestack_client/version.py
27472783,27,9,genestack_client/files_util.py
27472783,1,1,genestack_client/files_util.py
27472783,1,1,genestack_client/version.py
27472783,1,0,genestack_client/bio_meta_keys.py
27472783,32,0,genestack_client/data_importer.py
27472783,1,0,genestack_client/file_types.py
27472783,1,0,genestack_client/files_util.py
27472783,1,1,genestack_client/version.py
27472783,1,1,genestack_client/metainfo_scalar_values.py
27472783,1,1,genestack_client/version.py
27472783,5,1,genestack_client/metainfo_scalar_values.py
27472783,1,1,genestack_client/metainfo_scalar_values.py
27472783,1,1,genestack_client/__init__.py
27472783,5,5,genestack_client/file_filters.py
27472783,77,0,genestack_client/files_util.py
27472783,1,1,genestack_client/version.py
27472783,1,0,genestack_client/__init__.py
27472783,43,0,genestack_client/file_filters.py
27472783,1,1,genestack_client/version.py
27472783,1,1,genestack_client/metainfo_scalar_values.py
27472783,1,1,genestack_client/version.py
27472783,1,1,genestack_client/genestack_connection.py
27472783,1,1,genestack_client/version.py
