project_id,add,delete,pathname
28420571,1,1,odl/tomo/analytic/filtered_back_projection.py
28420571,1,1,odl/tomo/geometry/conebeam.py
28420571,1,2,odl/tomo/geometry/conebeam.py
28420571,6,6,odl/tomo/operators/ray_trafo.py
28420571,6,6,odl/tomo/operators/ray_trafo.py
28420571,1,1,odl/contrib/datasets/ct/examples/mayo_reconstruct.py
28420571,21,16,odl/tomo/analytic/filtered_back_projection.py
28420571,9,10,odl/tomo/geometry/conebeam.py
28420571,2,2,doc/source/conf.py
28420571,1,1,odl/__init__.py
28420571,1,1,odl/test/largescale/trafos/fourier_slow_test.py
28420571,12,10,odl/contrib/param_opt/param_opt.py
28420571,2,2,odl/contrib/param_opt/test/test_param_opt.py
28420571,4,3,odl/solvers/functional/default_functionals.py
28420571,21,17,odl/solvers/functional/default_functionals.py
28420571,7,6,odl/test/solvers/functional/functional_test.py
28420571,13,3,odl/test/solvers/functional/functional_test.py
28420571,2,1,odl/solvers/util/steplen.py
28420571,2,2,odl/test/largescale/solvers/nonsmooth/default_functionals_slow_test.py
28420571,1,1,doc/source/getting_started/code/getting_started_convolution.py
28420571,1,0,examples/operator/convolution_operator.py
28420571,1,1,examples/solvers/pdhg_denoising_L2_HuberTV.py
28420571,1,1,odl/phantom/transmission.py
28420571,2,2,odl/phantom/transmission.py
28420571,3,2,odl/diagnostics/examples.py
28420571,6,6,odl/diagnostics/space.py
28420571,2,2,odl/discr/discr_mappings.py
28420571,2,2,odl/discr/discr_ops.py
28420571,2,3,odl/discr/discretization.py
28420571,2,2,odl/discr/grid.py
28420571,22,15,odl/discr/lp_discr.py
28420571,5,5,odl/discr/partition.py
28420571,4,4,odl/operator/default_ops.py
28420571,5,6,odl/operator/oputils.py
28420571,2,2,odl/operator/tensor_ops.py
28420571,3,3,odl/phantom/geometric.py
28420571,2,2,odl/phantom/noise.py
28420571,5,5,odl/phantom/transmission.py
28420571,1,1,odl/set/space.py
28420571,24,20,odl/solvers/functional/default_functionals.py
28420571,38,38,odl/solvers/functional/functional.py
28420571,3,2,odl/solvers/iterative/iterative.py
28420571,2,2,odl/solvers/nonsmooth/douglas_rachford.py
28420571,13,13,odl/solvers/nonsmooth/primal_dual_hybrid_gradient.py
28420571,8,8,odl/solvers/nonsmooth/proximal_operators.py
28420571,13,10,odl/solvers/smooth/nonlinear_cg.py
28420571,6,6,odl/solvers/util/callback.py
28420571,2,2,odl/solvers/util/steplen.py
28420571,2,2,odl/space/base_tensors.py
28420571,7,8,odl/space/npy_tensors.py
28420571,8,7,odl/tomo/analytic/filtered_back_projection.py
28420571,6,6,odl/tomo/backends/astra_cuda.py
28420571,1,3,odl/tomo/geometry/conebeam.py
28420571,4,2,odl/tomo/operators/ray_trafo.py
28420571,15,13,odl/trafos/fourier.py
28420571,4,4,odl/trafos/wavelet.py
28420571,2,2,odl/phantom/__init__.py
28420571,2,2,odl/space/__init__.py
28420571,2,2,odl/tomo/util/__init__.py
28420571,0,1,doc/source/getting_started/code/getting_started_convolution.py
28420571,0,1,examples/operator/convolution_operator.py
28420571,1,1,examples/solvers/denoising_with_entropy_type_regularization.py
28420571,1,1,examples/solvers/pdhg_denoising_L2_HuberTV.py
28420571,1,1,examples/solvers/pdhg_denoising_ROF_algorithm_comparison.py
28420571,7,7,examples/solvers/scipy_solvers.py
28420571,1,1,examples/tomo/backends/astra_performance_cpu_parallel_2d_cg.py
28420571,1,1,examples/tomo/backends/astra_performance_cuda_parallel_2d_cg.py
28420571,1,1,odl/contrib/mrc/examples/raw_binary_with_header_io.py
28420571,2,2,odl/operator/oputils.py
28420571,1,1,odl/test/operator/tensor_ops_test.py
28420571,1,1,odl/test/solvers/functional/default_functionals_test.py
28420571,1,3,odl/test/test_doc.py
28420571,3,2,odl/test/test_doc.py
28420571,1,1,odl/test/largescale/trafos/fourier_slow_test.py
28420571,2,2,odl/test/largescale/space/tensor_space_slow_test.py
28420571,5,3,odl/solvers/functional/functional.py
28420571,20,12,odl/test/largescale/solvers/nonsmooth/default_functionals_slow_test.py
28420571,2,2,odl/contrib/fom/supervised.py
28420571,2,2,odl/contrib/fom/util.py
28420571,2,2,odl/contrib/fom/supervised.py
28420571,3,3,odl/contrib/fom/util.py
28420571,19,4,odl/contrib/fom/supervised.py
28420571,7,1,odl/contrib/fom/util.py
28420571,4,13,odl/contrib/fom/supervised.py
28420571,34,0,odl/contrib/fom/util.py
28420571,4,4,odl/contrib/fom/supervised.py
28420571,5,9,odl/contrib/param_opt/param_opt.py
28420571,5,5,odl/contrib/fom/supervised.py
28420571,1,1,odl/contrib/fom/__init__.py
28420571,1,1,odl/contrib/fom/supervised.py
28420571,1,1,odl/contrib/fom/test/test_supervised.py
28420571,1,1,odl/contrib/param_opt/__init__.py
28420571,1,1,odl/contrib/param_opt/param_opt.py
28420571,1,1,odl/contrib/param_opt/test/test_param_opt.py
28420571,27,11,odl/contrib/fom/supervised.py
28420571,2,2,odl/contrib/param_opt/test/test_param_opt.py
28420571,148,0,examples/solvers/adupdates_tomography.py
28420571,7,5,odl/util/numerics.py
28420571,3,3,odl/contrib/solvers/spdhg/misc.py
28420571,1,0,odl/discr/discr_mappings.py
28420571,1,1,odl/discr/grid.py
28420571,2,2,odl/phantom/geometric.py
28420571,4,4,odl/solvers/nonsmooth/proximal_operators.py
28420571,3,2,odl/space/base_tensors.py
28420571,2,3,odl/space/npy_tensors.py
