project_id,add,delete,pathname
27940657,5,4,tools/select.py
27940657,23,24,utils/actions/__init__.py
27940657,0,1,utils/actions/frames.py
27940657,16,1,utils/actions/tools.py
27940657,0,79,deep/tools.py
27940657,69,127,utils/actions/frames.py
27940657,3,85,utils/actions/unify.py
27940657,2,8,deep/tools.py
27940657,161,143,deep/tools.py
27940657,9,6,utils/actions/tools.py
27940657,31,78,utils/actions/unify.py
27940657,5,27,utils/actions/__init__.py
27940657,37,16,utils/actions/unify.py
27940657,81,12,utils/actions/unify.py
27940657,82,87,utils/actions/unify.py
27940657,17,17,utils/actions/bound.py
27940657,5,10,feat/global.py
27940657,13,6,tools/stats.py
27940657,41,0,tools/stats.py
27940657,36,0,tools/extract_features.py
27940657,11,41,seq/concat.py
27940657,0,31,utils/actions/smooth.py
27940657,20,0,utils/actions/tools.py
27940657,5,4,seq/dtw.py
27940657,0,43,utils/actions/feat.py
27940657,36,0,ensemble/diversity.py
27940657,8,6,utils/actions/__init__.py
27940657,7,2,utils/actions/smooth/__init__.py
27940657,29,0,utils/actions/smooth/exp.py
27940657,7,3,utils/actions/smooth/gauss.py
27940657,5,5,utils/actions/smooth/kmeans.py
27940657,8,5,utils/actions/smooth/gauss.py
27940657,63,0,utils/actions/smooth/gauss.py
27940657,43,0,bow/select.py
27940657,49,37,bow/__init__.py
27940657,2,2,bow/hist.py
27940657,26,1,utils/actions/tools.py
27940657,59,0,bow/hist.py
27940657,34,9,bow/__init__.py
27940657,78,35,seq/concat.py
27940657,1,1,utils/actions/smooth/kmeans.py
27940657,30,8,utils/actions/smooth/kmeans.py
27940657,30,0,bow/__init__.py
27940657,2,6,utils/actions/smooth/__init__.py
27940657,4,4,utils/actions/smooth/kmeans.py
27940657,12,0,utils/actions/tools.py
27940657,5,4,utils/actions/smooth/__init__.py
27940657,14,4,utils/actions/smooth/kmeans.py
27940657,3,5,utils/actions/smooth/__init__.py
27940657,38,6,utils/actions/smooth/kmeans.py
27940657,13,7,utils/actions/smooth/reduce.py
27940657,12,0,utils/actions/smooth/reduce.py
27940657,13,0,utils/actions/smooth/kmeans.py
27940657,22,0,utils/actions/smooth/binary.py
27940657,30,0,utils/actions/smooth/norm.py
27940657,29,0,utils/actions/smooth/__init__.py
27940657,6,4,utils/actions/smooth.py
27940657,31,4,utils/actions/norm.py
27940657,27,7,seq/lstm.py
27940657,43,0,utils/actions/feat.py
27940657,43,0,utils/actions/norm.py
27940657,29,0,utils/actions/smooth.py
27940657,5,8,ensemble/nn.py
27940657,43,0,ensemble/rnn.py
27940657,2,8,utils/text.py
27940657,22,4,seq/concat.py
27940657,20,6,seq/NNGraph.py
27940657,2,6,seq/eff_dtw.py
27940657,11,18,seq/NNGraph.py
27940657,3,2,seq/conds_dtw.py
27940657,1,1,seq/eff_dtw.py
27940657,1,2,seq/NNGraph.py
27940657,14,5,seq/conds_dtw.py
27940657,1,0,seq/eff_dtw.py
27940657,3,2,seq/conds_dtw.py
27940657,7,5,seq/dtw.py
27940657,19,0,seq/NNGraph.py
27940657,4,6,seq/concat.py
27940657,4,2,seq/conds_dtw.py
