project_id,add,delete,pathname
32552050,1,1,djcollect/views.py
32552050,1,1,djcollect/views.py
32552050,15,0,artdm.py
32552050,1,1,djexperiments/utils.py
32552050,1,1,djexperiments/utils.py
32552050,2,0,djexperiments/admin.py
32552050,2,1,djexperiments/models.py
32552050,7,0,djexperiments/utils.py
32552050,3,1,djsend/views.py
32552050,2,0,djcollect/admin.py
32552050,1,0,djsend/admin.py
32552050,6,1,djsend/admin.py
32552050,2,1,djsend/admin.py
32552050,20,0,djsend/migrations/0055_relationcategorizationblock_response_wait.py
32552050,20,0,djsend/migrations/0056_auto_20170614_1552.py
32552050,1,0,djsend/models/CustomBlock.py
32552050,4,1,djsend/admin.py
32552050,60,0,djsend/migrations/0054_auto_20170614_1401.py
32552050,5,0,djsend/models/CustomBlock.py
32552050,1,1,djsend/translation.py
32552050,1,0,djsend/admin.py
32552050,38,0,djreceive/migrations/0033_relationcategorizationtrial.py
32552050,55,0,djsend/migrations/0053_auto_20170608_1712.py
32552050,1,1,djPsych/settings/dev.py
32552050,1,1,djsend/admin.py
32552050,1,1,djsend/admin.py
32552050,5,1,djsend/translation.py
32552050,1,1,djsend/admin.py
32552050,8,0,djreceive/models/CustomTrials.py
32552050,15,0,djsend/admin.py
32552050,17,1,djsend/models/CustomBlock.py
32552050,2,2,djPsych/settings/production.py
32552050,1,0,djreceive/views.py
32552050,33,0,djreceive/migrations/0032_generictrial.py
32552050,4,0,djreceive/models/BasicTrials.py
32552050,3,1,djreceive/views.py
32552050,1,0,djsend/models/BasicBlock.py
32552050,5,0,djsend/admin.py
32552050,46,0,djsend/migrations/0052_auto_20170410_1104.py
32552050,1,0,djsend/models/BasicBlock.py
32552050,108,107,djsend/translation.py
32552050,3,0,djPsych/utils.py
32552050,1,1,djsend/models/CustomBlock.py
32552050,1,0,djsend/admin.py
32552050,203,203,djsend/models/CustomBlock.py
32552050,4,0,djPsych/utils.py
32552050,2,2,djexperiments/models.py
32552050,21,0,djsend/migrations/0052_abxblock_timing_fixation_cross.py
32552050,1,0,djsend/models/CustomBlock.py
32552050,6,23,djsend/admin.py
32552050,16,0,djsend/migrations/0050_merge.py
32552050,107,0,djsend/migrations/0051_auto_20170215_1728.py
32552050,14,1,djsend/models/BasicBlock.py
32552050,10,1,djsend/models/CustomBlock.py
32552050,19,0,djstim/migrations/0010_remove_texttrial_type.py
32552050,7,1,djsend/admin.py
32552050,45,0,djsend/migrations/0048_auto_20170210_1454.py
32552050,45,0,djsend/migrations/0049_auto_20170210_1458.py
32552050,1,1,djsend/models/BasicBlock.py
32552050,7,0,djsend/models/CustomBlock.py
32552050,2,2,djsend/translation.py
32552050,21,0,djsend/migrations/0048_abxblock_prompt_position.py
32552050,1,0,djexperiments/models.py
32552050,1,0,djsend/admin.py
32552050,1,0,djsend/models/CustomBlock.py
32552050,0,1,djsend/admin.py
32552050,16,0,djreceive/migrations/0030_merge.py
32552050,0,16,djreceive/migrations/0030_merge.py
32552050,39,0,djreceive/migrations/0031_abxtrial.py
32552050,9,0,djreceive/models/CustomTrials.py
32552050,18,2,djsend/admin.py
32552050,71,0,djsend/migrations/0047_auto_20170203_1233.py
32552050,21,3,djsend/models/CustomBlock.py
32552050,4,1,djsend/translation.py
32552050,16,0,djreceive/migrations/0030_merge.py
32552050,1,0,djsend/admin.py
32552050,20,0,djsend/migrations/0046_similarityblock_timing_fixation_cross.py
32552050,1,0,djsend/models/CustomBlock.py
32552050,0,16,djreceive/migrations/0030_merge.py
32552050,16,0,djreceive/migrations/0030_merge.py
32552050,2,1,djexperiments/views.py
32552050,44,0,djreceive/migrations/0025_auto_20170201_1516.py
32552050,5,1,djreceive/models/CustomTrials.py
32552050,3,1,djsend/admin.py
32552050,25,0,djsend/migrations/0045_auto_20170201_1516.py
32552050,2,0,djsend/models/CustomBlock.py
32552050,28,0,djreceive/migrations/0025_auto_20170201_1335.py
32552050,20,0,djreceive/migrations/0026_audiocattrial_new_correct.py
32552050,26,0,djreceive/migrations/0027_auto_20170201_1351.py
32552050,20,0,djreceive/migrations/0028_auto_20170201_1425.py
32552050,24,0,djreceive/migrations/0029_auto_20170201_1426.py
32552050,1,1,djreceive/models/BasicTrials.py
32552050,56,0,djcollect/models.py
32552050,0,3,djcollect/views.py
32552050,1,1,djexperiments/experiments/simcat.py
32552050,2,0,djexperiments/models.py
32552050,1,1,djexperiments/templatetags/experiment_tags.py
32552050,20,0,djreceive/migrations/0024_auto_20170131_1732.py
32552050,1,1,djreceive/models/BasicTrials.py
32552050,1,1,djcollect/views.py
32552050,11,0,djexperiments/templatetags/experiment_tags.py
32552050,130,0,djsend/migrations/0044_auto_20170131_1542.py
32552050,1,1,djsend/models/CustomBlock.py
32552050,20,0,djstim/migrations/0009_auto_20170131_1542.py
32552050,2,1,djsend/admin.py
32552050,1,0,djsend/models/CustomBlock.py
32552050,5,1,djexperiments/templatetags/experiment_tags.py
32552050,1,1,djexperiments/views.py
32552050,1,1,djreceive/views.py
32552050,5,1,djsend/admin.py
32552050,1,1,djsend/models/BasicBlock.py
32552050,2,2,djsend/admin.py
32552050,24,0,djsend/migrations/0043_auto_20170127_1743.py
32552050,1,1,djsend/models/CustomBlock.py
32552050,1,1,djexperiments/models.py
32552050,2,1,djsend/admin.py
32552050,20,0,djsend/migrations/0042_audiocatblock_show_icon.py
32552050,1,0,djsend/models/CustomBlock.py
32552050,3,0,djPsych/utils.py
32552050,11,0,djsend/models/BasicBlock.py
32552050,1,1,djsend/models/BasicGeneral.py
32552050,1,1,djsend/models/BasicGeneral.py
32552050,1,1,djsend/models/BasicGeneral.py
32552050,2,0,djexperiments/views.py
32552050,1,1,djexperiments/views.py
32552050,4,2,djexperiments/views.py
32552050,21,0,djexperiments/migrations/0013_experiment_consent_form.py
32552050,5,1,djexperiments/models.py
32552050,3,0,djcollect/models.py
32552050,1,1,djreceive/views.py
32552050,4,1,djcollect/admin.py
32552050,3,2,djexperiments/views.py
32552050,123,118,djcollect/models.py
32552050,1,1,djexperiments/models.py
32552050,31,7,djexperiments/views.py
32552050,25,0,djreceive/migrations/0022_auto_20170124_1612.py
32552050,35,0,djreceive/migrations/0023_audioabxtrial.py
32552050,6,1,djreceive/models/CustomTrials.py
32552050,15,2,djsend/admin.py
32552050,53,0,djsend/migrations/0041_auto_20170124_1612.py
32552050,14,0,djsend/models/CustomBlock.py
32552050,5,1,djsend/translation.py
32552050,118,118,djcollect/models.py
32552050,1,1,djreceive/models/runs.py
32552050,0,0,{djPsych/djpay => djpay}/__init__.py
32552050,0,0,{djPsych/djpay => djpay}/admin.py
32552050,0,0,{djPsych/djpay => djpay}/apps.py
32552050,0,0,{djPsych/djpay => djpay}/migrations/0001_initial.py
32552050,0,0,{djPsych/djpay => djpay}/migrations/__init__.py
32552050,0,0,{djPsych/djpay => djpay}/models.py
32552050,0,0,{djPsych/djpay => djpay}/tests.py
32552050,0,0,{djPsych/djpay => djpay}/views.py
32552050,1,0,djsend/admin.py
32552050,0,0,{djpay => djPsych/djpay}/__init__.py
32552050,0,0,{djpay => djPsych/djpay}/admin.py
32552050,0,0,{djpay => djPsych/djpay}/apps.py
32552050,0,0,{djpay => djPsych/djpay}/migrations/0001_initial.py
