project_id,add,delete,pathname
31400029,2,0,delft3dcontainermanager/celery.py
31400029,6,0,delft3dcontainermanager/settings.py
31400029,2,1,delft3dgtmain/celery.py
31400029,6,0,delft3dgtmain/settings.py
31400029,2,0,delft3dworker/models.py
31400029,10,0,delft3dworker/test_models.py
31400029,4,2,delft3dworker/admin.py
31400029,21,18,delft3dworker/models.py
31400029,68,4,delft3dworker/test_models.py
31400029,9,5,delft3dworker/management/commands/sync_cluster_state.py
31400029,10,6,delft3dworker/test_management.py
31400029,4,1,delft3dworker/test_management.py
31400029,1,1,delft3dworker/management/commands/sync_cluster_state.py
31400029,1,1,delft3dgtmain/settings.py
31400029,13,2,delft3dworker/test_models.py
31400029,12,0,delft3dworker/utils.py
31400029,1,1,delft3dworker/test_models.py
31400029,1,2,delft3dworker/utils.py
31400029,1,1,delft3dworker/utils.py
31400029,2,2,delft3dworker/utils.py
31400029,6,0,delft3dcontainermanager/__init__.py
31400029,6,6,delft3dcontainermanager/celery.py
31400029,8,4,delft3dcontainermanager/settings.py
31400029,42,176,delft3dcontainermanager/tasks.py
31400029,65,158,delft3dcontainermanager/test_tasks.py
31400029,1,0,delft3dgtfrontend/admin.py
31400029,1,0,delft3dgtfrontend/apps.py
31400029,1,0,delft3dgtfrontend/models.py
31400029,1,0,delft3dgtfrontend/tests.py
31400029,1,0,delft3dgtfrontend/urls.py
31400029,5,6,delft3dgtmain/celery.py
31400029,1,0,delft3dgtmain/provisionedsettings.sample.py
31400029,11,13,delft3dgtmain/settings.py
31400029,1,0,delft3dgtprotectedservices/admin.py
31400029,1,0,delft3dgtprotectedservices/models.py
31400029,1,0,delft3dgtprotectedservices/test_views.py
31400029,1,0,delft3dgtprotectedservices/tests.py
31400029,1,0,delft3dgtprotectedservices/urls.py
31400029,1,0,delft3dgtprotectedservices/views.py
31400029,46,46,delft3dworker/admin.py
31400029,1,1,delft3dworker/management/commands/cleanup.py
31400029,55,0,delft3dworker/management/commands/migrate_legacy_scenes.py
31400029,2,4,delft3dworker/management/commands/scanbucket.py
31400029,126,0,delft3dworker/management/commands/sync_cluster_state.py
31400029,5,5,delft3dworker/management/commands/synchronize_data_sources.py
31400029,6,6,delft3dworker/migrations/0010_celerytask_postprocessingtask_processingtask_scene_simulationtask.py
31400029,2,2,delft3dworker/migrations/0019_auto_20160421_1319.py
31400029,1,1,delft3dworker/migrations/0024_auto_20160602_0715.py
31400029,2,2,delft3dworker/migrations/0025_auto_20160602_1100.py
31400029,1,1,delft3dworker/migrations/0027_auto_20160602_1435.py
31400029,1,1,delft3dworker/migrations/0034_scene_shared.py
31400029,1,1,delft3dworker/migrations/0039_auto_20160706_1418.py
31400029,1,1,delft3dworker/migrations/0040_searchform_templates.py
31400029,2,2,delft3dworker/migrations/0045_auto_20160714_0811.py
31400029,3,3,delft3dworker/migrations/0047_container.py
31400029,1,1,delft3dworker/migrations/0048_container_scene.py
31400029,2,2,delft3dworker/migrations/0049_auto_20160825_0932.py
31400029,1,1,delft3dworker/migrations/0050_auto_20160825_0934.py
31400029,1,1,delft3dworker/migrations/0051_auto_20160825_0935.py
31400029,2,2,delft3dworker/migrations/0052_auto_20160825_1404.py
31400029,1,1,delft3dworker/migrations/0055_container_docker_log.py
31400029,1,1,delft3dworker/migrations/0056_auto_20160825_0548.py
31400029,1,1,delft3dworker/migrations/0057_auto_20160829_1429.py
31400029,1,1,delft3dworker/migrations/0058_scene_phase.py
31400029,1,1,delft3dworker/migrations/0060_auto_20160830_1258.py
31400029,1,1,delft3dworker/migrations/0065_auto_20160831_1441.py
31400029,1,1,delft3dworker/migrations/0066_auto_20160831_1311.py
31400029,1,1,delft3dworker/migrations/0070_auto_20160901_0755.py
31400029,1,1,delft3dworker/migrations/0071_auto_20160830_2301.py
31400029,1,1,delft3dworker/migrations/0072_auto_20160830_2334.py
31400029,1,1,delft3dworker/migrations/0073_auto_20160907_1301.py
31400029,1,1,delft3dworker/migrations/0074_auto_20160907_1315.py
31400029,1,1,delft3dworker/migrations/0075_auto_20161012_1147.py
31400029,1,1,delft3dworker/migrations/0076_auto_20161012_1241.py
31400029,2,2,delft3dworker/migrations/0077_auto_20161018_0925.py
31400029,3,3,delft3dworker/migrations/0079_auto_20161118_1341.py
31400029,1,1,delft3dworker/migrations/0080_auto_20161121_1302.py
31400029,1,1,delft3dworker/migrations/0082_auto_20161122_1530.py
31400029,3,3,delft3dworker/migrations/0083_auto_20170412_0907.py
31400029,3,3,delft3dworker/migrations/0084_auto_20170419_1510.py
31400029,1,1,delft3dworker/migrations/0087_auto_20180214_1324.py
31400029,70,0,delft3dworker/migrations/0088_auto_20180529_0942.py
31400029,20,0,delft3dworker/migrations/0089_template_shortname.py
31400029,45,0,delft3dworker/migrations/0090_auto_20180530_0832.py
31400029,22,0,delft3dworker/migrations/0091_auto_20180530_1505.py
31400029,22,0,delft3dworker/migrations/0092_auto_20180530_1506.py
31400029,53,0,delft3dworker/migrations/0093_auto_20181112_1250.py
31400029,62,0,delft3dworker/migrations/0094_auto_20181204_1539.py
31400029,21,0,delft3dworker/migrations/0095_auto_20181204_1559.py
31400029,24,0,delft3dworker/migrations/0096_auto_20181206_1234.py
31400029,79,0,delft3dworker/migrations/0097_auto_20190211_1126.py
31400029,422,1463,delft3dworker/models.py
31400029,12,0,delft3dworker/permissions.py
31400029,43,22,delft3dworker/serializers.py
31400029,56,47,delft3dworker/test_admin.py
31400029,47,95,delft3dworker/test_management.py
31400029,373,985,delft3dworker/test_models.py
31400029,16,5,delft3dworker/test_utils.py
31400029,118,58,delft3dworker/test_views.py
31400029,1,1,delft3dworker/urls.py
31400029,122,28,delft3dworker/utils.py
31400029,66,64,delft3dworker/views.py
31400029,1,0,manage.py
31400029,3,0,delft3dgtmain/settings.py
31400029,1,0,delft3dgtmain/settings.py
31400029,6,11,delft3dworker/admin.py
31400029,1,3,delft3dworker/models.py
