,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
0,c072c40,Gavin Li,2017-09-19,45 (0),34 (0),25 (0),5 (0),9 (0),6 (0),5 (0),29 (0),6 (0),19 (0),19 (0),38 (0),25 (0),57 (0),264.7 (0),6 (0),1588.2 (0),A,76.8445 (0)
