project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
35149818,c072c40,Gavin Li,2017-09-19,60,27,26,19,8,7,19,16,5,14,12,24,19,36,152.925,4.28571,655.395,A,77.2034
35149818,c072c40,Gavin Li,2017-09-19,38,14,13,7,10,8,7,13,6,10,6,11,16,17,68,3.3,224.4,A,81.6241
35149818,c072c40,Gavin Li,2017-09-19,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35149818,c072c40,Gavin Li,2017-09-19,28,12,10,4,12,2,4,7,1,2,1,2,3,3,4.75489,0.5,2.37744,A,85.7232
35149818,c072c40,Gavin Li,2017-09-19,72,24,22,26,12,12,26,32,7,23,19,38,30,57,279.693,5.78261,1617.35,A,62.4871
35149818,c072c40,Gavin Li,2017-09-19,87,21,30,6,47,4,6,9,3,8,9,18,11,27,93.4047,3.375,315.241,A,67.7362
35149818,c072c40,Gavin Li,2017-09-19,71,27,25,3,27,16,3,27,9,24,21,40,33,61,307.708,7.5,2307.81,A,71.8529
35149818,c072c40,Gavin Li,2017-09-19,74,45,34,2,21,17,2,31,5,6,7,11,11,18,62.2698,4.58333,285.403,A,78.0666
35149818,c072c40,Gavin Li,2017-09-19,66,26,23,3,23,17,3,27,11,25,29,55,36,84,434.274,12.1,5254.71,A,72.3684
35149818,c072c40,Gavin Li,2017-09-19,26,20,20,0,0,6,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35149818,c072c40,Gavin Li,2017-09-19,50,24,25,6,9,10,6,13,8,20,18,35,28,53,254.79,7,1783.53,A,81.0561
35149818,c072c40,Gavin Li,2017-09-19,59,19,18,30,7,4,30,13,4,8,5,9,12,14,50.1895,2.25,112.926,A,64.2263
35149818,c072c40,Gavin Li,2017-09-19,51,25,22,4,14,11,4,19,7,19,16,31,26,47,220.921,5.71053,1261.57,A,79.6497
35149818,c072c40,Gavin Li,2017-09-19,32,13,12,11,4,5,11,6,4,10,6,11,14,17,64.725,2.2,142.395,A,83.9581
35149818,c072c40,Gavin Li,2017-09-19,44,8,7,15,13,9,15,17,4,24,17,32,28,49,235.56,2.66667,628.161,A,37.8352
35149818,c072c40,Gavin Li,2017-09-19,23,13,9,4,8,2,4,14,4,16,11,21,20,32,138.302,2.625,363.042,A,79.6776
35149818,c072c40,Gavin Li,2017-09-19,42,17,15,8,10,9,8,17,5,6,6,11,11,17,58.8103,4.58333,269.547,A,81.9404
35149818,c072c40,Gavin Li,2017-09-19,157,104,98,27,16,16,27,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35149818,c072c40,Gavin Li,2017-09-19,49,23,21,5,15,8,5,13,6,15,8,15,21,23,101.023,3,303.07,A,81.3615
35149818,c072c40,Gavin Li,2017-09-19,28,10,8,7,10,3,7,11,6,14,9,17,20,26,112.37,3.64286,409.348,A,66.551
35149818,c072c40,Gavin Li,2017-09-19,20,13,12,3,4,1,3,7,5,10,7,14,15,21,82.0447,3.5,287.156,A,90.998
35149818,c072c40,Gavin Li,2017-09-19,36,13,11,3,17,5,3,7,6,9,8,16,15,24,93.7654,5.33333,500.082,A,71.3146
35149818,c072c40,Gavin Li,2017-09-19,67,29,28,11,17,11,11,19,3,5,3,5,8,8,24,1.5,36,A,82.7323
35149818,c072c40,Gavin Li,2017-09-19,37,13,11,3,16,7,3,11,8,7,8,15,15,23,89.8585,8.57143,770.216,A,73.0933
35149818,c072c40,Gavin Li,2017-09-19,82,50,43,6,20,13,6,16,8,32,26,46,40,72,383.179,5.75,2203.28,A,72.9896
35149818,c072c40,Gavin Li,2017-09-19,49,32,30,4,14,1,4,22,5,19,34,68,24,102,467.666,8.94737,4184.38,A,76.2149
35149818,c072c40,Gavin Li,2017-09-19,50,16,13,6,22,9,6,3,5,16,12,23,21,35,153.731,3.59375,552.471,A,61.0896
35149818,c072c40,Gavin Li,2017-09-19,53,26,21,13,10,9,13,10,6,17,12,22,23,34,153.801,3.88235,597.11,A,77.3186
35149818,c072c40,Gavin Li,2017-09-19,34,20,18,6,8,2,6,16,3,9,8,16,12,24,86.0391,2.66667,229.438,A,85.279
35149818,c072c40,Gavin Li,2017-09-19,71,14,13,35,10,13,35,9,2,3,2,3,5,5,11.6096,1,11.6096,A,47.4629
35149818,c072c40,Gavin Li,2017-09-19,111,82,72,12,12,15,12,46,10,31,31,51,41,82,439.319,8.22581,3613.76,A,62.3876
35149818,c072c40,Gavin Li,2017-09-19,32,19,17,5,5,5,5,17,6,14,10,18,20,28,121.014,3.85714,466.768,A,85.5456
35149818,c072c40,Gavin Li,2017-09-19,63,37,36,11,7,9,11,19,7,12,22,34,19,56,237.884,9.91667,2359.02,A,76.8838
35149818,c072c40,Gavin Li,2017-09-19,45,16,12,8,17,8,8,8,2,4,2,4,6,6,15.5098,1,15.5098,A,68.9825
35149818,c072c40,Gavin Li,2017-09-19,68,30,26,7,29,6,7,20,7,10,9,18,17,27,110.361,6.3,695.277,A,71.0416
35149818,c072c40,Gavin Li,2017-09-19,27,9,8,10,5,4,10,13,5,15,7,15,20,22,95.0824,2.5,237.706,A,73.1525
35149818,c072c40,Gavin Li,2017-09-19,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35149818,c072c40,Gavin Li,2017-09-19,47,15,14,10,14,9,10,11,5,14,10,20,19,30,127.438,3.57143,455.135,A,70.9486
35149818,c072c40,Gavin Li,2017-09-19,39,24,24,10,0,5,10,21,10,31,28,54,41,82,439.319,8.70968,3826.33,A,78.3556
35149818,c072c40,Gavin Li,2017-09-19,42,31,30,4,4,4,4,32,6,24,26,48,30,74,363.11,6,2178.66,A,73.0394
35149818,c072c40,Gavin Li,2017-09-19,82,42,39,23,7,13,23,23,10,25,19,37,35,56,287.24,7.4,2125.57,A,74.1195
35149818,c072c40,Gavin Li,2017-09-19,51,24,22,5,14,10,5,19,10,23,22,43,33,65,327.886,9.34783,3065.02,A,77.9468
35149818,c072c40,Gavin Li,2017-09-19,61,27,26,19,8,8,19,16,5,14,12,24,19,36,152.925,4.28571,655.395,A,77.2034
35149818,c072c40,Gavin Li,2017-09-19,71,37,34,9,19,9,9,28,7,12,7,13,19,20,84.9586,3.79167,322.135,A,78.2496
35149818,c072c40,Gavin Li,2017-09-19,64,35,32,9,14,9,9,24,5,22,25,50,27,75,356.617,5.68182,2026.23,A,75.5692
35149818,c072c40,Gavin Li,2017-09-19,78,46,43,12,12,11,12,34,10,23,21,37,33,58,292.575,8.04348,2353.32,A,73.5402
35149818,c072c40,Gavin Li,2017-09-19,90,26,23,4,45,18,4,21,9,26,32,63,35,95,487.282,10.9038,5313.25,A,52.253
35149818,c072c40,Gavin Li,2017-09-19,32,15,14,12,0,6,12,9,4,12,6,12,16,18,72,2,144,A,88.024
35149818,c072c40,Gavin Li,2017-09-19,19,10,9,3,5,2,3,9,3,6,4,8,9,12,38.0391,2,76.0782,A,93.5724
35149818,c072c40,Gavin Li,2017-09-19,39,9,7,4,18,10,4,5,3,6,3,6,9,9,28.5293,1.5,42.794,A,53.7634
35149818,c072c40,Gavin Li,2017-09-19,52,23,22,14,4,12,14,27,9,30,19,36,39,55,290.697,5.4,1569.76,A,78.7979
35149818,c072c40,Gavin Li,2017-09-19,50,20,18,7,18,7,7,17,7,8,9,16,15,25,97.6723,7,683.706,A,75.3048
35149818,c072c40,Gavin Li,2017-09-19,45,24,21,9,12,3,9,17,5,7,5,10,12,15,53.7744,3.57143,192.052,A,82.3409
35149818,c072c40,Gavin Li,2017-09-19,47,19,18,7,13,9,7,15,2,3,3,3,5,6,13.9316,1,13.9316,A,86.3908
35149818,c072c40,Gavin Li,2017-09-19,38,17,16,7,8,7,7,13,7,13,11,21,20,32,138.302,5.65385,781.937,A,83.7381
35149818,c072c40,Gavin Li,2017-09-19,26,15,15,10,0,1,10,5,4,7,5,10,11,15,51.8915,2.85714,148.261,A,90.958
35149818,c072c40,Gavin Li,2017-09-19,114,48,45,33,15,21,33,27,7,19,18,34,26,52,244.423,6.26316,1530.86,A,69.2151
35149818,c072c40,Gavin Li,2017-09-19,89,27,24,11,41,13,11,21,10,19,20,34,29,54,262.331,8.94737,2347.17,A,53.0338
35149818,c072c40,Gavin Li,2017-09-19,42,31,28,3,4,7,3,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35149818,c072c40,Gavin Li,2017-09-19,51,18,16,4,25,6,4,11,5,14,9,17,19,26,110.446,3.03571,335.283,A,67.5847
35149818,c072c40,Gavin Li,2017-09-19,108,34,34,14,39,21,14,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35149818,c072c40,Gavin Li,2017-09-19,30,14,13,6,6,5,6,17,5,15,9,19,20,28,121.014,3.16667,383.211,A,85.9024
35149818,c072c40,Gavin Li,2017-09-19,83,40,37,8,22,16,8,25,8,19,21,40,27,61,290.048,8.42105,2442.51,A,73.904
35149818,c072c40,Gavin Li,2017-09-19,105,40,39,16,30,20,16,23,3,6,3,6,9,9,28.5293,1.5,42.794,A,75.7237
35149818,c072c40,Gavin Li,2017-09-19,54,19,17,12,14,11,12,15,5,12,11,21,17,32,130.799,4.375,572.245,A,72.21
35149818,c072c40,Gavin Li,2017-09-19,47,28,26,8,10,3,8,20,4,27,22,44,31,66,326.977,3.25926,1065.7,A,78.377
35149818,c072c40,Gavin Li,2017-09-19,51,16,13,8,19,11,8,17,8,15,14,27,23,41,185.466,7.2,1335.36,A,61.1663
35149818,c072c40,Gavin Li,2017-09-19,119,66,60,8,37,14,8,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35149818,c072c40,Gavin Li,2017-09-19,39,27,26,6,3,8,2,13,5,10,7,11,15,18,70.324,2.75,193.391,A,81.9478
35149818,c072c40,Gavin Li,2017-09-19,92,48,45,11,20,16,11,25,7,16,15,27,23,42,189.99,5.90625,1122.13,A,74.2679
35149818,c072c40,Gavin Li,2017-09-19,42,17,15,8,13,6,8,9,2,2,2,3,4,5,10,1.5,15,A,84.0939
35149818,c072c40,Gavin Li,2017-09-19,61,26,25,8,16,12,8,18,8,27,24,47,35,71,364.179,6.96296,2535.77,A,75.7933
35149818,c072c40,Gavin Li,2017-09-19,40,24,23,9,5,6,6,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35149818,c072c40,Gavin Li,2017-09-19,74,42,40,14,8,12,14,24,8,18,12,23,26,35,164.515,5.11111,840.856,A,76.5468
35149818,c072c40,Gavin Li,2017-09-19,151,78,73,8,36,34,8,22,6,22,15,26,28,41,197.102,3.54545,698.815,A,69.4562
35149818,c072c40,Gavin Li,2017-09-19,46,24,21,4,12,9,4,5,6,8,6,12,14,18,68.5324,4.5,308.396,A,85.0501
35149818,c072c40,Gavin Li,2017-09-19,43,34,34,1,0,8,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35149818,c072c40,Gavin Li,2017-09-19,116,63,60,12,22,26,8,32,10,25,21,37,35,58,297.498,7.4,2201.49,A,70.1123
35149818,c072c40,Gavin Li,2017-09-19,60,37,35,9,8,8,9,22,9,16,21,38,25,59,273.988,10.6875,2928.24,A,76.2481
35149818,c072c40,Gavin Li,2017-09-19,47,15,12,6,23,6,6,10,6,8,10,17,14,27,102.799,6.375,655.341,A,57.2597
35149818,c072c40,Gavin Li,2017-09-19,21,13,11,3,4,3,3,9,6,11,8,15,17,23,94.0116,4.09091,384.593,A,90.3529
35149818,c072c40,Gavin Li,2017-09-19,46,26,24,8,7,7,8,21,9,20,20,39,29,59,286.621,8.775,2515.1,A,79.6217
35149818,c072c40,Gavin Li,2017-09-19,68,36,32,15,10,11,15,18,4,20,15,30,24,45,206.323,3,618.97,A,76.6167
35149818,c072c40,Gavin Li,2017-09-19,43,27,26,7,5,5,7,19,9,21,18,35,30,53,260.065,7.5,1950.49,A,78.969
35149818,c072c40,Gavin Li,2017-09-19,40,20,19,7,9,5,7,21,8,22,21,41,30,62,304.227,7.45455,2267.88,A,80.4081
35149818,c072c40,Gavin Li,2017-09-19,41,19,18,7,9,7,7,17,9,16,15,26,25,41,190.398,7.3125,1392.29,A,82.0563
35149818,c072c40,Gavin Li,2017-09-19,33,13,11,8,9,5,8,13,3,4,3,6,7,9,25.2662,2.25,56.8489,A,80.6101
35149818,c072c40,Gavin Li,2017-09-19,41,21,18,3,14,6,3,5,5,11,6,11,16,17,68,2.5,170,A,84.3409
35149818,c072c40,Gavin Li,2017-09-19,69,33,31,4,21,13,4,33,7,20,24,40,27,64,304.313,7,2130.19,A,75.2194
35149818,c072c40,Gavin Li,2017-09-19,34,18,15,10,5,4,10,10,4,13,6,13,17,19,77.6618,2,155.324,A,84.0831
35149818,c072c40,Gavin Li,2017-09-19,49,22,19,10,12,8,10,12,5,15,9,18,20,27,116.692,3,350.076,A,78.2863
35149818,c072c40,Gavin Li,2017-09-19,60,32,29,7,11,13,7,16,8,24,20,36,32,56,280,6,1680,A,77.7363
35149818,c072c40,Gavin Li,2017-09-19,64,18,16,13,25,10,13,15,8,23,15,29,31,44,217.985,5.04348,1099.4,A,53.6569
35149818,c072c40,Gavin Li,2017-09-19,29,10,8,7,10,4,7,11,6,14,9,17,20,26,112.37,3.64286,409.348,A,66.551
35149818,c072c40,Gavin Li,2017-09-19,87,43,44,15,11,17,15,36,10,28,36,66,38,102,535.289,11.7857,6308.76,A,72.0736
35149818,c072c40,Gavin Li,2017-09-19,33,19,17,7,4,6,6,23,4,23,13,25,27,38,180.686,2.17391,392.795,A,83.6589
35149818,c072c40,Gavin Li,2017-09-19,62,33,31,14,8,9,14,32,7,21,19,38,28,57,274.019,6.33333,1735.46,A,76.4481
35149818,c072c40,Gavin Li,2017-09-19,22,13,13,7,0,2,7,9,5,11,9,17,16,26,104,3.86364,401.818,A,90.1074
35149818,c072c40,Gavin Li,2017-09-19,45,16,13,5,18,9,5,13,7,12,9,15,19,24,101.95,4.375,446.032,A,69.7231
35149818,c072c40,Gavin Li,2017-09-19,43,25,23,7,8,5,7,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35149818,c072c40,Gavin Li,2017-09-19,36,14,12,8,10,6,8,11,3,4,3,5,7,8,22.4588,1.875,42.1103,A,81.3312
35149818,c072c40,Gavin Li,2017-09-19,63,34,32,14,8,9,14,17,3,8,7,10,11,17,58.8103,1.875,110.269,A,81.7808
35149818,c072c40,Gavin Li,2017-09-19,119,60,59,9,28,23,9,37,8,26,18,28,34,46,234.023,4.30769,1008.1,A,70.4273
35149818,c072c40,Gavin Li,2017-09-19,57,36,34,5,10,8,5,28,7,21,19,37,28,56,269.212,6.16667,1660.14,A,75.8407
35149818,c072c40,Gavin Li,2017-09-19,125,45,40,22,38,25,22,23,9,38,28,45,47,73,405.485,5.32895,2160.81,A,60.395
35149818,c072c40,Gavin Li,2017-09-19,65,42,40,10,8,7,10,58,4,20,17,29,24,46,210.908,2.9,611.634,A,73.1797
35149818,c072c40,Gavin Li,2017-09-19,60,39,38,12,4,6,12,25,5,36,25,44,41,69,369.671,3.05556,1129.55,A,73.1172
35149818,c072c40,Gavin Li,2017-09-19,42,17,16,6,14,6,6,11,6,13,12,23,19,35,148.677,5.30769,789.134,A,78.6187
35149818,c072c40,Gavin Li,2017-09-19,43,26,25,9,4,5,9,25,9,15,21,39,24,60,275.098,11.7,3218.64,A,79.458
35149818,c072c40,Gavin Li,2017-09-19,102,46,41,25,26,10,25,17,8,24,21,42,32,63,315,7,2205,A,66.7481
35149818,c072c40,Gavin Li,2017-09-19,101,48,47,16,23,15,16,38,7,34,33,65,41,98,525.04,6.69118,3513.14,A,69.5086
35149818,c072c40,Gavin Li,2017-09-19,21,14,12,1,5,3,1,3,5,12,8,16,17,24,98.0991,3.33333,326.997,A,89.8606
35149818,c072c40,Gavin Li,2017-09-19,47,24,21,4,14,8,4,13,5,16,12,23,21,35,153.731,3.59375,552.471,A,81.1301
35149818,c072c40,Gavin Li,2017-09-19,91,44,41,18,12,20,18,25,3,38,21,42,41,63,337.526,1.65789,559.582,A,73.2108
35149818,c072c40,Gavin Li,2017-09-19,58,23,20,4,24,10,4,13,2,2,2,3,4,5,10,1.5,15,A,80.9612
35149818,c072c40,Gavin Li,2017-09-19,60,24,23,11,13,13,11,14,3,8,4,8,11,12,41.5132,1.5,62.2698,A,82.2074
35149818,c072c40,Gavin Li,2017-09-19,49,20,18,9,15,7,9,13,1,1,1,1,2,2,2,0.5,1,A,88.4788
35149818,c072c40,Gavin Li,2017-09-19,39,14,12,4,16,7,4,11,4,7,4,7,11,11,38.0537,2,76.1075,A,76.2777
35149818,c072c40,Gavin Li,2017-09-19,44,19,17,4,16,7,4,15,9,11,11,21,20,32,138.302,8.59091,1188.14,A,78.836
35149818,c072c40,Gavin Li,2017-09-19,45,13,11,3,17,14,3,11,7,11,11,19,18,30,125.098,6.04545,756.273,A,70.1689
35149818,c072c40,Gavin Li,2017-09-19,54,30,28,8,11,7,8,19,6,10,15,27,16,42,168,8.1,1360.8,A,79.8209
35149818,c072c40,Gavin Li,2017-09-19,66,32,29,10,15,12,10,27,10,27,21,38,37,59,307.358,7.03704,2162.89,A,75.3012
35149818,c072c40,Gavin Li,2017-09-19,51,35,34,3,5,9,3,22,8,28,18,31,36,49,253.326,4.42857,1121.87,A,71.8854
35149818,c072c40,Gavin Li,2017-09-19,68,29,26,16,14,12,16,20,2,9,9,12,11,21,72.6481,1.33333,96.8641,A,76.911
35149818,c072c40,Gavin Li,2017-09-19,10,7,6,3,0,1,3,3,1,2,2,4,3,6,9.50978,1,9.50978,A,100
35149818,c072c40,Gavin Li,2017-09-19,58,42,37,6,8,7,6,20,5,19,17,32,24,49,224.663,4.21053,945.95,A,74.7464
35149818,c072c40,Gavin Li,2017-09-19,49,32,29,10,8,2,10,24,9,31,27,50,40,77,409.788,7.25806,2974.27,A,76.4437
35149818,c072c40,Gavin Li,2017-09-19,64,33,31,18,10,5,18,16,7,21,18,36,28,54,259.597,6,1557.58,A,75.8432
35149818,c072c40,Gavin Li,2017-09-19,65,13,10,4,41,10,4,7,5,8,7,14,13,21,77.7092,4.375,339.978,A,34.1411
35149818,c072c40,Gavin Li,2017-09-19,59,37,35,6,8,10,6,24,8,18,15,28,26,43,202.119,6.22222,1257.63,A,76.0191
35149818,c072c40,Gavin Li,2017-09-19,33,13,10,3,16,4,3,5,3,4,4,8,7,12,33.6883,3,101.065,A,72.8346
35149818,c072c40,Gavin Li,2017-09-19,113,46,40,17,25,31,17,7,8,48,29,53,56,82,476.203,4.41667,2103.23,A,69.3308
35149818,c072c40,Gavin Li,2017-09-19,13,4,3,6,4,0,6,5,2,4,2,4,6,6,15.5098,1,15.5098,A,60.6298
35149818,c072c40,Gavin Li,2017-09-19,36,17,15,4,12,5,4,11,4,5,4,8,9,12,38.0391,3.2,121.725,A,85.9162
35149818,c072c40,Gavin Li,2017-09-19,30,10,9,7,9,5,7,7,1,2,1,2,3,3,4.75489,0.5,2.37744,A,83.7203
35149818,c072c40,Gavin Li,2017-09-19,64,47,40,6,8,10,6,19,5,18,16,26,23,42,189.99,3.61111,686.074,A,73.4726
35149818,c072c40,Gavin Li,2017-09-19,57,31,29,6,13,9,6,35,9,28,27,44,37,71,369.871,7.07143,2615.52,A,76.1393
35149818,c072c40,Gavin Li,2017-09-19,28,12,9,4,10,5,4,3,3,8,5,8,11,13,44.9726,1.5,67.4589,A,80.0795
35149818,c072c40,Gavin Li,2017-09-19,46,20,19,6,12,9,6,11,5,9,9,17,14,26,98.9912,4.72222,467.459,A,83.2185
35149818,c072c40,Gavin Li,2017-09-19,33,17,14,1,14,4,1,17,6,14,9,16,20,25,108.048,3.42857,370.451,A,82.2626
35149818,c072c40,Gavin Li,2017-09-19,58,27,26,7,14,11,7,18,9,30,21,34,39,55,290.697,5.1,1482.56,A,77.6512
35149818,c072c40,Gavin Li,2017-09-19,46,19,18,12,9,7,12,17,8,17,13,25,25,38,176.467,5.88235,1038.04,A,78.1313
35149818,c072c40,Gavin Li,2017-09-19,50,18,16,9,19,6,9,11,3,5,3,6,8,9,27,1.8,48.6,A,73.1878
35149818,c072c40,Gavin Li,2017-09-19,55,27,24,13,9,9,13,12,3,6,3,6,9,9,28.5293,1.5,42.794,A,84.1563
35149818,c072c40,Gavin Li,2017-09-19,47,16,15,16,8,8,16,11,8,18,17,29,26,46,216.22,6.44444,1393.42,A,71.1212
35149818,c072c40,Gavin Li,2017-09-19,56,29,28,7,9,12,7,19,6,15,9,17,21,26,114.2,3.4,388.281,A,81.3169
35149818,c072c40,Gavin Li,2017-09-19,120,75,73,18,8,21,18,23,4,15,9,18,19,27,114.694,2.4,275.266,A,70.2811
35149818,c072c40,Gavin Li,2017-09-19,51,24,22,4,17,8,4,17,6,10,10,18,16,28,112,5.4,604.8,A,80.6153
35149818,c072c40,Gavin Li,2017-09-19,82,56,42,12,20,8,12,37,7,22,17,31,29,48,233.183,4.93182,1150.02,A,71.4164
35149818,c072c40,Gavin Li,2017-09-19,101,63,61,16,9,15,16,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35149818,c072c40,Gavin Li,2017-09-19,54,25,24,9,14,7,9,29,9,21,19,34,30,53,260.065,7.28571,1894.76,A,76.8081
35149818,c072c40,Gavin Li,2017-09-19,98,53,49,23,14,12,23,35,5,16,15,27,21,42,184.477,4.21875,778.264,A,72.7053
35149818,c072c40,Gavin Li,2017-09-19,71,49,47,9,8,7,9,45,7,22,22,39,29,61,296.337,6.20455,1838.64,A,70.3073
35149818,c072c40,Gavin Li,2017-09-19,87,26,28,7,36,16,7,20,7,42,35,70,49,105,589.545,5.83333,3439.01,A,63.589
35149818,c072c40,Gavin Li,2017-09-19,26,17,16,3,4,3,3,17,5,17,16,31,22,47,209.593,4.55882,955.499,A,84.3497
35149818,c072c40,Gavin Li,2017-09-19,56,38,35,6,8,7,6,22,9,16,16,31,25,47,218.261,8.71875,1902.97,A,75.9364
35149818,c072c40,Gavin Li,2017-09-19,29,19,17,4,5,3,4,13,5,25,17,34,30,51,250.251,3.4,850.855,A,83.5518
35149818,c072c40,Gavin Li,2017-09-19,52,28,25,5,13,9,5,17,6,12,9,15,18,24,100.078,3.75,375.293,A,81.9425
35149818,c072c40,Gavin Li,2017-09-19,33,18,16,3,9,5,3,13,8,17,15,24,25,39,181.11,5.64706,1022.74,A,84.3772
35149818,c072c40,Gavin Li,2017-09-19,59,20,18,3,24,14,3,12,9,17,12,22,26,34,159.815,5.82353,930.687,A,71.7158
35149818,c072c40,Gavin Li,2017-09-19,29,13,10,10,5,4,10,7,3,6,4,6,9,10,31.6993,1.5,47.5489,A,81.2543
35149818,c072c40,Gavin Li,2017-09-19,70,54,53,0,4,13,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35149818,c072c40,Gavin Li,2017-09-19,96,42,39,15,23,19,15,26,8,45,53,101,53,154,882.1,8.97778,7919.3,A,67.9572
35149818,c072c40,Gavin Li,2017-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
35149818,c072c40,Gavin Li,2017-09-19,45,14,11,7,21,6,7,13,6,12,9,16,18,25,104.248,4,416.993,A,55.1438
35149818,c072c40,Gavin Li,2017-09-19,56,29,27,14,10,5,14,32,5,28,18,36,33,54,272.397,3.21429,875.563,A,76.0196
35149818,c072c40,Gavin Li,2017-09-19,35,12,10,11,10,4,11,7,1,1,1,1,2,2,2,0.5,1,A,77.8603
35149818,c072c40,Gavin Li,2017-09-19,34,13,11,11,10,2,11,12,5,14,12,22,19,34,144.43,3.92857,567.402,A,67.8129
35149818,c072c40,Gavin Li,2017-09-19,51,24,23,7,12,9,7,19,6,10,7,14,16,21,84,4.2,352.8,A,82.8969
