project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
27940657,8c660c6,tjacek,2018-06-07,161,120,125,16,0,22,14,47,5,18,10,19,23,29,131.183,2.63889,346.178,A,54.3145
27940657,8c660c6,tjacek,2018-06-07,75,57,64,0,0,11,0,33,4,11,6,12,15,18,70.324,2.18182,153.434,A,46.3429
27940657,8c660c6,tjacek,2018-06-07,33,27,29,0,0,4,0,8,3,9,5,9,12,14,50.1895,1.5,75.2842,A,55.927
27940657,8c660c6,tjacek,2018-06-07,59,52,52,0,0,7,0,16,3,7,4,8,10,12,39.8631,1.71429,68.3368,A,50.0149
27940657,8c660c6,tjacek,2018-06-07,135,119,121,1,0,14,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27940657,8c660c6,tjacek,2018-06-07,26,19,19,4,0,3,4,6,1,8,4,8,9,12,38.0391,0.5,19.0196,A,84.1646
27940657,8c660c6,tjacek,2018-06-07,69,57,60,2,0,7,2,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27940657,8c660c6,tjacek,2018-06-07,49,44,45,0,0,4,0,13,5,24,14,28,29,42,204.035,2.91667,595.103,A,46.6322
27940657,8c660c6,tjacek,2018-06-07,11,10,10,0,0,1,0,0,1,2,1,2,3,3,4.75489,0.5,2.37744,A,73.1757
27940657,8c660c6,tjacek,2018-06-07,29,23,25,0,0,4,0,9,0,0,0,0,0,0,0,0,0,A,100
27940657,8c660c6,tjacek,2018-06-07,43,37,38,0,0,5,0,10,3,10,5,10,13,15,55.5066,1.5,83.2599,A,52.6359
27940657,8c660c6,tjacek,2018-06-07,39,28,33,1,0,5,1,8,4,10,5,10,14,15,57.1103,2,114.221,A,65.6438
