project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
52512066,3807ca0,TopSteely,2017-12-05,141,108,108,20,0,19,14,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52512066,3807ca0,TopSteely,2017-12-05,681,593,583,39,4,59,35,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52512066,3807ca0,TopSteely,2017-12-05,121,94,94,18,0,14,13,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52512066,3807ca0,TopSteely,2017-12-05,188,130,127,26,3,30,28,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52512066,3807ca0,TopSteely,2017-12-05,109,99,86,7,0,17,6,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52512066,3807ca0,TopSteely,2017-12-05,112,92,92,15,0,10,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52512066,3807ca0,TopSteely,2017-12-05,234,182,180,36,0,20,34,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52512066,3807ca0,TopSteely,2017-12-05,34,20,22,6,9,3,0,2,5,33,23,46,38,69,362.107,3.48485,1261.89,A,82.3864
52512066,3807ca0,TopSteely,2017-12-05,50,43,41,0,0,9,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52512066,3807ca0,TopSteely,2017-12-05,37,27,32,7,0,4,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52512066,3807ca0,TopSteely,2017-12-05,35,30,29,0,0,6,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52512066,3807ca0,TopSteely,2017-12-05,85,63,61,10,0,15,9,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
