project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
29126205,e16eddc,seclark,2019-11-12,754,455,430,137,17,182,125,59,15,587,354,697,602,1051,9704.53,8.90545,86423.3,A,36.2416
29126205,e16eddc,seclark,2019-11-12,157,96,94,61,0,10,53,0,4,90,56,112,94,168,1101.17,2.48889,2740.69,A,64.289
29126205,e16eddc,seclark,2019-11-12,15,10,10,2,0,3,2,1,0,0,0,0,0,0,0,0,0,A,100
29126205,e16eddc,seclark,2019-11-12,51,28,28,21,0,5,18,0,4,29,17,33,33,50,252.22,2.27586,574.017,A,79.8568
29126205,e16eddc,seclark,2019-11-12,470,314,309,33,20,109,32,68,14,93,61,119,107,180,1213.46,8.95699,10869,A,38.1259
29126205,e16eddc,seclark,2019-11-12,36,22,22,5,0,9,5,0,1,2,1,2,3,3,4.75489,0.5,2.37744,A,90.1163
29126205,e16eddc,seclark,2019-11-12,30,13,11,3,8,8,3,2,4,9,8,16,13,24,88.8106,3.55556,315.771,A,87.4306
29126205,e16eddc,seclark,2019-11-12,52,33,33,3,0,16,3,2,2,6,3,6,8,9,27,1,27,A,73.6861
29126205,e16eddc,seclark,2019-11-12,107,43,40,59,3,9,55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29126205,e16eddc,seclark,2019-11-12,126,72,69,23,15,23,19,3,4,51,48,94,55,142,820.953,3.68627,3026.26,A,67.8984
29126205,e16eddc,seclark,2019-11-12,34,18,18,10,0,6,10,0,3,7,4,8,10,12,39.8631,1.71429,68.3368,A,90.5054
29126205,e16eddc,seclark,2019-11-12,67,29,27,22,13,6,21,0,3,11,8,16,14,24,91.3765,2.18182,199.367,A,74.8491
29126205,e16eddc,seclark,2019-11-12,2170,1207,1101,358,146,582,341,209,15,1052,672,1312,1067,1984,19957.7,9.35361,186677,B,11.8528
29126205,e16eddc,seclark,2019-11-12,93,53,52,38,5,3,33,5,7,76,46,91,83,137,873.38,4.19079,3660.15,A,69.0694
29126205,e16eddc,seclark,2019-11-12,245,158,158,42,0,50,37,0,10,52,44,71,62,115,684.733,6.82692,4674.62,A,57.6753
29126205,e16eddc,seclark,2019-11-12,73,54,54,1,0,18,1,0,4,39,30,57,43,87,472.085,2.92308,1379.94,A,50.9496
29126205,e16eddc,seclark,2019-11-12,33,22,22,6,0,5,6,0,3,12,6,12,15,18,70.324,1.5,105.486,A,83.1967
29126205,e16eddc,seclark,2019-11-12,38,23,21,4,0,13,4,0,6,26,15,29,32,44,220,3.34615,736.154,A,76.7419
29126205,e16eddc,seclark,2019-11-12,63,25,23,21,6,14,20,3,0,0,0,0,0,0,0,0,0,A,100
29126205,e16eddc,seclark,2019-11-12,62,36,33,19,4,9,16,3,4,19,15,30,23,45,203.56,3.15789,642.822,A,77.949
29126205,e16eddc,seclark,2019-11-12,65,52,52,1,0,12,1,0,4,33,28,46,37,74,385.5,2.78788,1074.73,A,52.6121
29126205,e16eddc,seclark,2019-11-12,1958,1154,1098,324,97,473,290,253,17,1003,719,1403,1020,2122,21208,11.8898,252160,C,8.07911
29126205,e16eddc,seclark,2019-11-12,76,55,54,5,0,18,4,0,2,14,8,16,16,24,96,1.14286,109.714,A,65.1255
29126205,e16eddc,seclark,2019-11-12,14,3,2,1,7,4,1,0,0,0,0,0,0,0,0,0,0,A,100
29126205,e16eddc,seclark,2019-11-12,106,63,55,27,0,28,23,6,4,21,14,26,25,40,185.754,2.47619,459.963,A,73.3571
29126205,e16eddc,seclark,2019-11-12,156,113,113,10,0,34,9,18,8,181,127,241,189,368,2782.91,5.32597,14821.7,A,46.52
29126205,e16eddc,seclark,2019-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
29126205,e16eddc,seclark,2019-11-12,184,140,124,57,0,12,48,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29126205,e16eddc,seclark,2019-11-12,92,59,50,23,9,13,20,1,6,73,53,105,79,158,995.997,4.31507,4297.8,A,69.3719
29126205,e16eddc,seclark,2019-11-12,164,18,154,0,3,7,0,5,2,12,6,12,14,18,68.5324,1,68.5324,A,67.698
29126205,e16eddc,seclark,2019-11-12,61,34,31,18,3,13,14,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29126205,e16eddc,seclark,2019-11-12,101,72,68,29,0,11,22,3,5,80,58,116,85,174,1115.23,3.625,4042.72,A,65.755
29126205,e16eddc,seclark,2019-11-12,80,54,54,12,0,16,10,0,5,17,14,25,22,39,173.918,3.67647,639.404,A,70.4848
29126205,e16eddc,seclark,2019-11-12,137,77,76,20,0,43,18,12,8,16,13,24,24,37,169.644,6,1017.86,A,67.4415
29126205,e16eddc,seclark,2019-11-12,273,207,183,92,0,11,79,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29126205,e16eddc,seclark,2019-11-12,118,72,66,16,15,24,13,3,3,57,53,106,60,159,939.196,2.78947,2619.86,A,67.3083
29126205,e16eddc,seclark,2019-11-12,101,45,42,23,11,26,22,0,3,13,14,28,16,42,168,3.23077,542.769,A,76.0754
29126205,e16eddc,seclark,2019-11-12,149,63,60,41,18,33,38,1,7,23,18,32,30,50,245.345,4.86957,1194.72,A,69.4946
