,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
0,e16eddc,seclark,2019-11-12,156 (0),113 (0),113 (0),10 (0),0 (0),34 (0),9 (0),18 (0),8 (0),181 (0),127 (0),241 (0),189 (0),368 (0),2782.91 (0),5.32597 (0),14821.7 (0),A,46.52 (0)
