project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
32552050,170df9f,Daniel Rivas,2019-05-02,8,7,7,0,0,1,0,3,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,45,8,38,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,6,5,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,43,5,36,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,25,5,18,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,22,5,15,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,24,5,17,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,24,5,17,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,11,4,3,0,4,4,0,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,111,85,79,14,3,17,12,23,7,39,24,44,46,68,375.602,3.94872,1483.15,A,60.8976
32552050,170df9f,Daniel Rivas,2019-05-02,10,6,6,1,0,3,1,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,46,8,38,2,0,6,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,102,9,94,2,0,6,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,75,5,68,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,34,8,27,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,19,5,12,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,69,46,44,5,8,13,4,7,2,4,2,4,6,6,15.5098,1,15.5098,A,80.8489
32552050,170df9f,Daniel Rivas,2019-05-02,20,5,13,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,25,5,18,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,35,5,28,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,25,5,18,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,42,8,35,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,25,5,18,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,144,117,105,22,3,22,14,28,7,46,28,52,53,80,458.234,3.95652,1813.01,A,57.2634
32552050,170df9f,Daniel Rivas,2019-05-02,21,6,14,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,39,9,31,2,0,6,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,57,38,34,0,14,9,0,11,4,23,12,23,27,35,166.421,2,332.842,A,77.1688
32552050,170df9f,Daniel Rivas,2019-05-02,71,8,64,2,0,5,2,1,1,1,1,1,2,2,2,0.5,1,A,88.5302
32552050,170df9f,Daniel Rivas,2019-05-02,20,5,13,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,141,6,134,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,246,148,139,6,38,65,4,46,9,28,18,36,37,54,281.31,5.78571,1627.58,A,57.6756
32552050,170df9f,Daniel Rivas,2019-05-02,90,5,83,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,37,8,30,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,11,8,7,0,0,4,0,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,20,5,13,2,0,5,2,1,0,0,0,0,0,0,0,0,0,A,100
32552050,170df9f,Daniel Rivas,2019-05-02,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,100
