,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
0,d8d9283,Manuel Vázquez Acosta,2019-08-06,84 (0),40 (0),70 (0),4 (0),0 (0),10 (0),4 (0),6 (0),7 (0),29 (0),16 (0),32 (0),36 (0),48 (0),248.156 (0),3.86207 (0),958.397 (0),A,61.1069 (0)
