project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
28884786,d276b4c,dependabot[bot],2019-11-17,11,4,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,37,21,23,0,4,10,0,5,1,4,2,4,5,6,13.9316,0.5,6.96578,A,84.7118
28884786,d276b4c,dependabot[bot],2019-11-17,527,286,298,36,144,63,22,134,9,69,53,91,78,144,905.098,5.93478,5371.56,A,39.0596
28884786,d276b4c,dependabot[bot],2019-11-17,279,94,166,23,44,58,11,33,9,50,43,81,59,124,729.448,7.29,5317.67,A,61.8477
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,294,202,197,1,30,49,18,50,3,20,10,20,23,30,135.707,1.5,203.56,A,50.5472
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,89,28,50,0,2,37,0,4,1,20,10,20,21,30,131.77,0.5,65.8848,A,64.8243
28884786,d276b4c,dependabot[bot],2019-11-17,511,243,220,11,134,147,10,113,13,140,116,220,153,336,2438.48,10.2143,24907.4,A,39.9865
28884786,d276b4c,dependabot[bot],2019-11-17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,66,14,52,3,3,8,3,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,284,2,275,0,7,2,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,62,25,32,9,8,14,8,7,3,6,4,6,9,10,31.6993,1.5,47.5489,A,87.5087
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,204,110,119,4,48,30,7,46,2,16,13,26,18,39,162.627,1.625,264.269,A,64.6019
28884786,d276b4c,dependabot[bot],2019-11-17,17,3,12,0,4,1,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,650,331,296,8,265,85,4,130,9,47,33,67,56,100,580.735,6.41489,3725.36,A,38.6685
28884786,d276b4c,dependabot[bot],2019-11-17,74,54,53,3,3,10,8,16,3,7,5,10,10,15,49.8289,2.14286,106.776,A,67.3489
28884786,d276b4c,dependabot[bot],2019-11-17,41,25,28,0,0,11,2,6,1,2,1,2,3,3,4.75489,0.5,2.37744,A,63.957
28884786,d276b4c,dependabot[bot],2019-11-17,100,2,97,0,2,1,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,265,175,172,18,23,53,17,53,8,117,78,152,125,230,1602.13,5.19658,8325.6,A,47.2309
28884786,d276b4c,dependabot[bot],2019-11-17,281,130,164,14,75,28,14,91,12,146,129,239,158,368,2687.79,9.82192,26399.3,A,48.8626
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,208,73,159,22,5,32,12,0,13,83,62,123,96,185,1218.22,9.63253,11734.5,A,58.5784
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,80,20,15,0,41,24,0,4,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,11,3,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,81,3,76,1,4,1,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,11,4,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,35,3,28,0,3,4,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,53,33,28,0,9,13,3,17,4,10,8,13,14,21,79.9545,2.6,207.882,A,78.7794
28884786,d276b4c,dependabot[bot],2019-11-17,229,4,221,0,5,3,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,258,174,193,15,33,19,13,54,6,45,29,52,51,81,459.466,3.46667,1592.82,A,51.0105
28884786,d276b4c,dependabot[bot],2019-11-17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,277,147,152,8,84,39,2,41,7,100,80,152,107,232,1564.02,5.32,8320.59,A,54.3254
28884786,d276b4c,dependabot[bot],2019-11-17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,91,48,51,16,6,17,17,21,9,32,32,61,41,93,498.252,8.57812,4274.07,A,70.7495
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,201,137,159,4,5,29,8,26,3,10,5,10,13,15,55.5066,1.5,83.2599,A,51.5165
28884786,d276b4c,dependabot[bot],2019-11-17,131,88,86,23,19,11,15,25,4,23,21,42,27,63,299.558,3.65217,1094.04,A,66.0345
28884786,d276b4c,dependabot[bot],2019-11-17,435,229,257,21,119,43,16,80,13,128,105,210,141,315,2248.96,10.6641,23983,A,44.986
28884786,d276b4c,dependabot[bot],2019-11-17,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,166,90,80,8,48,30,8,35,5,12,9,17,17,26,106.274,3.54167,376.387,A,68.9406
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,195,62,113,5,45,34,3,24,2,5,3,6,7,9,25.2662,1.2,30.3194,A,77.4935
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,24,13,11,0,9,4,0,4,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,81,61,51,2,0,16,14,11,1,2,1,2,3,3,4.75489,0.5,2.37744,A,66.4982
28884786,d276b4c,dependabot[bot],2019-11-17,159,33,125,14,2,24,8,1,1,30,21,42,31,63,312.114,0.7,218.48,A,69.0202
28884786,d276b4c,dependabot[bot],2019-11-17,8,3,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,25,3,20,0,4,1,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,314,3,310,0,3,1,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,118,37,44,3,33,38,3,14,3,11,7,13,14,20,76.1471,1.77273,134.988,A,78.6366
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,54,52,42,0,5,6,1,22,5,30,24,41,35,65,333.403,3.41667,1139.13,A,62.0524
28884786,d276b4c,dependabot[bot],2019-11-17,546,61,481,369,5,51,9,8,5,86,44,87,91,131,852.521,2.52907,2156.09,A,67.8769
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28884786,d276b4c,dependabot[bot],2019-11-17,385,40,347,315,15,20,3,9,4,10,7,14,14,21,79.9545,2.8,223.872,A,77.1178
28884786,d276b4c,dependabot[bot],2019-11-17,70,47,41,16,6,6,17,34,8,53,50,83,61,133,788.788,6.26415,4941.09,A,69.3456
28884786,d276b4c,dependabot[bot],2019-11-17,189,83,88,20,41,41,19,52,10,37,21,40,47,61,338.83,5.40541,1831.51,A,63.6653
28884786,d276b4c,dependabot[bot],2019-11-17,11,6,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,A,100
