,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
0,d276b4c,dependabot[bot],2019-11-17,546 (0),61 (0),481 (0),369 (0),5 (0),51 (0),9 (0),8 (0),5 (0),86 (0),44 (0),87 (0),91 (0),131 (0),852.521 (0),2.52907 (0),2156.09 (0),A,67.8769 (0)
