,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
0,9d46a09,Anna Lakunina,2019-12-03,78 (0),52 (0),49 (0),3 (0),8 (0),19 (0),2 (0),0 (0),7 (0),31 (0),28 (0),56 (0),38 (0),84 (0),440.826 (0),6.32258 (0),2787.16 (0),A,67.6916 (0)
