,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
0,9d46a09,Anna Lakunina,2019-12-03,272 (0),186 (0),208 (0),43 (0),4 (0),30 (0),30 (0),6 (0),3 (0),19 (0),14 (0),28 (0),22 (0),42 (0),187.296 (0),2.21053 (0),414.023 (0),A,54.2373 (0)
