project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
40955019,50cb87f,Anna Lakunina,2020-03-10,81,55,59,8,4,11,7,0,9,65,44,77,74,121,751.344,5.33077,4005.24,A,65.0129
40955019,50cb87f,Anna Lakunina,2020-03-10,89,73,73,1,0,16,0,0,0,0,0,0,0,0,0,0,0,A,100
40955019,50cb87f,Anna Lakunina,2020-03-10,139,109,103,12,0,31,5,5,11,73,48,91,84,139,888.532,6.85616,6091.92,A,51.3521
40955019,50cb87f,Anna Lakunina,2020-03-10,18,8,7,1,3,7,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40955019,50cb87f,Anna Lakunina,2020-03-10,212,90,141,39,0,32,39,8,0,0,0,0,0,0,0,0,0,A,100
40955019,50cb87f,Anna Lakunina,2020-03-10,356,198,179,46,39,92,46,43,8,33,30,58,41,88,471.465,7.0303,3314.54,A,55.1461
40955019,50cb87f,Anna Lakunina,2020-03-10,88,59,70,6,0,13,5,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40955019,50cb87f,Anna Lakunina,2020-03-10,164,113,107,25,17,28,12,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40955019,50cb87f,Anna Lakunina,2020-03-10,549,283,290,170,0,104,155,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40955019,50cb87f,Anna Lakunina,2020-03-10,242,113,108,60,51,80,3,0,0,0,0,0,0,0,0,0,0,A,100
40955019,50cb87f,Anna Lakunina,2020-03-10,288,183,167,5,73,39,9,28,13,103,70,125,116,195,1337.31,7.88835,10549.1,A,54.1506
40955019,50cb87f,Anna Lakunina,2020-03-10,53,32,36,3,0,14,3,0,3,7,6,10,10,16,53.1508,2.14286,113.895,A,71.2812
40955019,50cb87f,Anna Lakunina,2020-03-10,236,160,158,26,15,47,16,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40955019,50cb87f,Anna Lakunina,2020-03-10,486,335,377,19,0,103,6,0,0,0,0,0,0,0,0,0,0,A,100
40955019,50cb87f,Anna Lakunina,2020-03-10,184,179,164,8,0,14,6,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40955019,50cb87f,Anna Lakunina,2020-03-10,516,283,275,13,132,105,4,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
