project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
31125446,fb692c3,Jonathan Rubin,2017-12-13,149,115,111,24,0,14,24,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31125446,fb692c3,Jonathan Rubin,2017-12-13,140,111,109,9,0,22,9,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31125446,fb692c3,Jonathan Rubin,2017-12-13,231,179,178,33,4,18,31,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31125446,fb692c3,Jonathan Rubin,2017-12-13,113,87,84,5,0,24,5,17,8,37,23,43,45,66,362.462,4.64865,1684.96,A,52.3175
31125446,fb692c3,Jonathan Rubin,2017-12-13,10,6,6,0,0,4,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31125446,fb692c3,Jonathan Rubin,2017-12-13,112,58,58,36,0,20,34,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31125446,fb692c3,Jonathan Rubin,2017-12-13,117,85,84,11,0,22,11,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31125446,fb692c3,Jonathan Rubin,2017-12-13,27,22,22,1,0,4,1,0,4,13,8,16,17,24,98.0991,2.46154,241.475,A,68.4649
31125446,fb692c3,Jonathan Rubin,2017-12-13,28,26,26,0,0,2,0,5,2,77,41,82,79,123,775.365,1.06494,825.713,A,48.2289
31125446,fb692c3,Jonathan Rubin,2017-12-13,13,9,9,1,0,3,1,1,1,60,36,72,61,108,640.52,0.6,384.312,A,78.0261
31125446,fb692c3,Jonathan Rubin,2017-12-13,76,65,65,1,0,10,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
