,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
0,fb692c3,Jonathan Rubin,2017-12-13,113 (0),87 (0),84 (0),5 (0),0 (0),24 (0),5 (0),17 (0),8 (0),37 (0),23 (0),43 (0),45 (0),66 (0),362.462 (0),4.64865 (0),1684.96 (0),A,52.3175 (0)
