project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
34561609,af8d92e,Brad Theilman,2019-08-21,345,254,241,44,6,62,36,49,13,164,115,219,177,334,2494.18,8.67988,21649.2,A,41.9194
34561609,af8d92e,Brad Theilman,2019-08-21,33,21,24,1,0,8,1,3,1,2,1,2,3,3,4.75489,0.5,2.37744,A,78.0141
34561609,af8d92e,Brad Theilman,2019-08-21,8,6,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,A,100
34561609,af8d92e,Brad Theilman,2019-08-21,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34561609,af8d92e,Brad Theilman,2019-08-21,306,181,191,43,27,45,43,31,7,38,24,44,45,68,373.446,4.05263,1513.44,A,57.5697
34561609,af8d92e,Brad Theilman,2019-08-21,53,40,40,4,0,9,4,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34561609,af8d92e,Brad Theilman,2019-08-21,30,20,21,1,0,8,1,2,1,2,1,2,3,3,4.75489,0.5,2.37744,A,79.3843
34561609,af8d92e,Brad Theilman,2019-08-21,35,28,27,0,0,8,0,0,1,3,2,4,4,6,12,0.666667,8,A,60.4718
34561609,af8d92e,Brad Theilman,2019-08-21,160,103,124,1,0,35,1,9,5,72,44,88,77,132,827.216,3.05556,2527.6,A,40.5344
34561609,af8d92e,Brad Theilman,2019-08-21,191,133,134,37,0,26,31,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34561609,af8d92e,Brad Theilman,2019-08-21,59,49,48,0,0,11,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34561609,af8d92e,Brad Theilman,2019-08-21,28,26,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,A,100
34561609,af8d92e,Brad Theilman,2019-08-21,17,14,14,0,0,3,0,0,2,3,2,3,5,5,11.6096,1,11.6096,A,67.139
