project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
27472783,62b6fef,Vasiliy Bout,2019-10-31,256,194,195,2,23,36,2,58,8,42,28,48,50,76,428.933,4.57143,1960.84,A,44.0218
27472783,62b6fef,Vasiliy Bout,2019-10-31,52,33,34,7,0,11,7,0,3,11,6,12,14,18,68.5324,1.63636,112.144,A,76.8293
27472783,62b6fef,Vasiliy Bout,2019-10-31,78,58,60,2,3,13,2,4,5,29,16,30,34,46,234.023,2.58621,605.233,A,59.391
27472783,62b6fef,Vasiliy Bout,2019-10-31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
27472783,62b6fef,Vasiliy Bout,2019-10-31,177,58,50,1,87,39,1,22,6,16,9,18,22,27,120.405,3.375,406.366,A,55.3282
27472783,62b6fef,Vasiliy Bout,2019-10-31,53,15,15,2,23,13,2,5,0,0,0,0,0,0,0,0,0,A,100
27472783,62b6fef,Vasiliy Bout,2019-10-31,82,35,45,14,0,23,14,0,3,8,4,8,11,12,41.5132,1.5,62.2698,A,80.9374
27472783,62b6fef,Vasiliy Bout,2019-10-31,96,34,65,0,0,31,0,5,3,6,3,6,9,9,28.5293,1.5,42.794,A,55.7299
27472783,62b6fef,Vasiliy Bout,2019-10-31,215,132,156,8,16,35,8,38,10,39,24,44,49,68,381.8,5.64103,2153.75,A,52.3238
27472783,62b6fef,Vasiliy Bout,2019-10-31,22,8,15,0,0,7,0,5,3,7,3,7,10,10,33.2193,1.5,49.8289,A,68.9747
27472783,62b6fef,Vasiliy Bout,2019-10-31,164,53,64,4,68,31,1,48,5,21,12,24,26,36,169.216,2.85714,483.474,A,66.8301
27472783,62b6fef,Vasiliy Bout,2019-10-31,59,27,42,2,0,15,2,4,5,26,13,26,31,39,193.214,2.5,483.034,A,64.8722
27472783,62b6fef,Vasiliy Bout,2019-10-31,214,58,65,7,109,34,6,19,6,11,8,15,17,23,94.0116,4.09091,384.593,A,56.0991
27472783,62b6fef,Vasiliy Bout,2019-10-31,108,70,82,2,0,24,2,30,7,19,10,20,26,30,141.013,3.68421,519.522,A,51.5787
27472783,62b6fef,Vasiliy Bout,2019-10-31,79,49,54,2,0,23,2,7,3,8,4,8,11,12,41.5132,1.5,62.2698,A,62.346
27472783,62b6fef,Vasiliy Bout,2019-10-31,86,37,32,6,35,13,6,15,5,11,6,11,16,17,68,2.5,170,A,72.1084
27472783,62b6fef,Vasiliy Bout,2019-10-31,36,23,24,1,0,11,1,5,0,0,0,0,0,0,0,0,0,A,100
27472783,62b6fef,Vasiliy Bout,2019-10-31,76,38,42,14,0,20,14,0,4,14,8,16,18,24,100.078,2.28571,228.75,A,77.5351
27472783,62b6fef,Vasiliy Bout,2019-10-31,20,6,7,1,8,4,1,3,0,0,0,0,0,0,0,0,0,A,100
27472783,62b6fef,Vasiliy Bout,2019-10-31,846,248,244,5,464,134,4,69,10,39,23,44,49,67,376.186,5.64103,2122.07,A,28.7584
