project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
47838894,ff492d3,ghost43,2019-12-01,54,9,51,0,0,3,0,2,1,4,2,4,5,6,13.9316,0.5,6.96578,A,70.6359
47838894,ff492d3,ghost43,2019-12-01,413,160,326,138,0,45,42,67,9,171,103,215,180,318,2382.41,5.65789,13479.4,A,49.9318
47838894,ff492d3,ghost43,2019-12-01,166,106,99,9,10,38,19,44,3,7,5,7,10,12,39.8631,1.5,59.7947,A,63.3532
47838894,ff492d3,ghost43,2019-12-01,121,50,94,1,0,26,1,8,3,20,10,20,23,30,135.707,1.5,203.56,A,52.5938
47838894,ff492d3,ghost43,2019-12-01,3307,2452,2702,69,62,430,113,380,20,172,128,241,192,369,2798.85,14.0116,39216.5,C,0
47838894,ff492d3,ghost43,2019-12-01,159,94,76,25,9,39,35,28,7,27,17,29,34,46,234.023,3.75926,879.754,A,66.5546
47838894,ff492d3,ghost43,2019-12-01,218,112,138,31,12,34,34,43,9,64,50,92,73,142,878.955,6.46875,5685.74,A,56.0724
47838894,ff492d3,ghost43,2019-12-01,505,349,314,25,42,98,51,116,16,73,44,84,89,128,828.894,9.20548,7630.37,A,35.4918
47838894,ff492d3,ghost43,2019-12-01,165,26,59,80,0,38,68,0,1,1,1,1,2,2,2,0.5,1,A,86.3638
47838894,ff492d3,ghost43,2019-12-01,134,82,81,23,7,23,23,23,6,11,8,13,17,21,85.8367,3.54545,304.33,A,70.1395
47838894,ff492d3,ghost43,2019-12-01,495,233,439,1,0,56,0,14,2,242,133,266,244,399,3164.36,1.09917,3478.19,C,8.71309
47838894,ff492d3,ghost43,2019-12-01,1688,1144,1207,75,121,248,112,361,19,266,190,355,285,545,4444.38,12.6786,56348.3,C,0
47838894,ff492d3,ghost43,2019-12-01,255,151,136,29,47,37,35,51,15,59,51,91,74,142,881.742,11.5678,10199.8,A,55.0247
47838894,ff492d3,ghost43,2019-12-01,5,4,4,0,0,1,0,0,1,1,1,1,2,2,2,0.5,1,A,84.6244
47838894,ff492d3,ghost43,2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
47838894,ff492d3,ghost43,2019-12-01,408,298,311,6,0,90,7,45,6,94,63,126,100,189,1255.69,4.02128,5049.47,A,23.8861
47838894,ff492d3,ghost43,2019-12-01,177,119,121,17,7,32,17,39,10,23,12,24,33,36,181.598,5.21739,947.469,A,57.6458
47838894,ff492d3,ghost43,2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
47838894,ff492d3,ghost43,2019-12-01,86,29,68,0,6,12,0,11,4,18,11,21,22,32,142.702,2.33333,332.971,A,68.6855
47838894,ff492d3,ghost43,2019-12-01,73,48,53,2,4,14,2,8,2,22,11,22,24,33,151.304,1,151.304,A,65.2217
47838894,ff492d3,ghost43,2019-12-01,49,33,38,1,0,10,1,5,3,16,10,17,19,27,114.694,1.59375,182.794,A,60.3502
47838894,ff492d3,ghost43,2019-12-01,103,22,68,25,0,10,25,5,4,12,7,14,16,21,84,2.33333,196,A,84.1075
47838894,ff492d3,ghost43,2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
47838894,ff492d3,ghost43,2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
47838894,ff492d3,ghost43,2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
47838894,ff492d3,ghost43,2019-12-01,816,504,498,84,89,137,92,142,15,163,140,262,178,402,3005.24,12.0552,36228.9,A,27.7596
47838894,ff492d3,ghost43,2019-12-01,85,63,65,3,0,17,3,16,1,34,17,34,35,51,261.593,0.5,130.797,A,53.7215
47838894,ff492d3,ghost43,2019-12-01,127,72,72,11,19,22,14,20,5,13,7,13,18,20,83.3985,2.5,208.496,A,72.1935
47838894,ff492d3,ghost43,2019-12-01,47,33,33,6,0,8,6,2,1,8,7,14,9,21,66.5684,0.875,58.2474,A,75.6346
47838894,ff492d3,ghost43,2019-12-01,580,414,416,55,24,75,65,158,17,119,84,146,136,230,1630.12,10.4286,16999.8,A,23.6071
47838894,ff492d3,ghost43,2019-12-01,54,36,35,6,3,10,6,15,4,9,6,10,13,16,59.207,2.22222,131.571,A,77.5351
47838894,ff492d3,ghost43,2019-12-01,970,589,662,137,20,204,84,224,17,176,142,281,193,423,3211.61,13.571,43584.8,A,21.6077
47838894,ff492d3,ghost43,2019-12-01,79,55,56,6,0,15,8,22,2,9,5,10,11,15,51.8915,1.11111,57.6572,A,65.6825
47838894,ff492d3,ghost43,2019-12-01,113,75,84,8,3,18,8,18,5,15,11,20,20,31,133.98,3.33333,446.599,A,61.9792
47838894,ff492d3,ghost43,2019-12-01,389,241,229,48,44,62,54,83,13,40,29,53,53,82,469.689,8.6125,4045.2,A,47.5192
47838894,ff492d3,ghost43,2019-12-01,133,105,103,7,2,20,8,20,7,54,40,76,61,116,687.966,4.92593,3388.87,A,48.5475
47838894,ff492d3,ghost43,2019-12-01,413,160,326,138,0,45,42,67,9,171,103,215,180,318,2382.41,5.65789,13479.4,A,49.9318
47838894,ff492d3,ghost43,2019-12-01,43,4,42,2,0,1,0,0,0,0,0,0,0,0,0,0,0,A,100
47838894,ff492d3,ghost43,2019-12-01,280,220,220,15,0,45,15,51,8,62,53,99,70,152,931.651,6.3871,5950.55,A,35.3702
47838894,ff492d3,ghost43,2019-12-01,37,8,35,0,0,2,0,2,1,2,1,2,3,3,4.75489,0.5,2.37744,A,75.1552
47838894,ff492d3,ghost43,2019-12-01,402,168,218,4,132,49,3,10,2,167,93,186,169,279,2064.85,1.11377,2299.77,A,44.7795
47838894,ff492d3,ghost43,2019-12-01,108,78,88,0,0,20,0,8,2,16,15,30,18,45,187.647,1.875,351.837,A,42.1354
47838894,ff492d3,ghost43,2019-12-01,344,217,192,29,30,79,43,69,15,92,58,110,107,168,1132.57,8.96739,10156.2,A,48.537
47838894,ff492d3,ghost43,2019-12-01,71,29,32,27,0,12,27,3,1,8,4,8,9,12,38.0391,0.5,19.0196,A,83.5965
47838894,ff492d3,ghost43,2019-12-01,535,411,406,38,15,76,38,95,11,82,65,114,93,179,1170.51,7.64634,8950.11,A,25.6622
47838894,ff492d3,ghost43,2019-12-01,77,54,55,9,0,13,9,8,5,25,13,26,30,39,191.369,2.6,497.559,A,65.5489
47838894,ff492d3,ghost43,2019-12-01,694,478,474,55,46,103,71,96,18,193,134,237,211,371,2864.53,11.0518,31658.2,A,25.5017
47838894,ff492d3,ghost43,2019-12-01,218,159,164,3,0,51,3,23,8,194,112,216,202,328,2511.89,4.45361,11187,A,24.9613
