project_id,cross-entropy_mean,Maintainability Index,total_author,major,minor,max_ownership
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28420571,4.539704933333334,65.63880788753794,26,4,22,44.68027941966685
28687875,3.1758345666666665,69.91916451612903,6,3,3,53.89312977099237
28687875,3.1758345666666665,69.91916451612903,6,3,3,53.89312977099237
28687875,3.1758345666666665,69.91916451612903,6,3,3,53.89312977099237
28687875,3.1758345666666665,69.91916451612903,6,3,3,53.89312977099237
28687875,3.1758345666666665,69.91916451612903,6,3,3,53.89312977099237
28687875,3.1758345666666665,69.91916451612903,6,3,3,53.89312977099237
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
28884786,3.2988986599999994,84.26344924012159,68,3,65,40.64814814814815
29026813,4.614163333333334,51.82334516129032,2,2,0,90.9090909090909
29026813,4.614163333333334,51.82334516129032,2,2,0,90.9090909090909
29126205,4.408126266666667,68.52227088235293,1,1,0,100.0
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29379373,3.1569712000000005,69.09260400000002,24,7,17,24.856046065259115
29817913,3.3714758666666658,78.96282887323945,3,1,2,96.24608967674662
29817913,3.3714758666666658,78.96282887323945,3,1,2,96.24608967674662
29817913,3.3714758666666658,78.96282887323945,3,1,2,96.24608967674662
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
30169075,6.4855247999999985,79.39322790697673,22,1,21,84.33515482695809
31015510,2.6154954,70.61845873015874,11,4,7,43.128964059196605
31015510,2.6154954,70.61845873015874,11,4,7,43.128964059196605
31015510,2.6154954,70.61845873015874,11,4,7,43.128964059196605
31015510,2.6154954,70.61845873015874,11,4,7,43.128964059196605
31015510,2.6154954,70.61845873015874,11,4,7,43.128964059196605
31015510,2.6154954,70.61845873015874,11,4,7,43.128964059196605
31015510,2.6154954,70.61845873015874,11,4,7,43.128964059196605
31015510,2.6154954,70.61845873015874,11,4,7,43.128964059196605
31015510,2.6154954,70.61845873015874,11,4,7,43.128964059196605
31015510,2.6154954,70.61845873015874,11,4,7,43.128964059196605
31015510,2.6154954,70.61845873015874,11,4,7,43.128964059196605
31030536,4.1416336000000005,70.46806551724137,2,1,1,99.91289198606272
31030536,4.1416336000000005,70.46806551724137,2,1,1,99.91289198606272
31069027,3.995902333333333,90.99569172185429,11,5,6,59.78898007033997
31069027,3.995902333333333,90.99569172185429,11,5,6,59.78898007033997
31069027,3.995902333333333,90.99569172185429,11,5,6,59.78898007033997
31069027,3.995902333333333,90.99569172185429,11,5,6,59.78898007033997
31069027,3.995902333333333,90.99569172185429,11,5,6,59.78898007033997
31069027,3.995902333333333,90.99569172185429,11,5,6,59.78898007033997
31069027,3.995902333333333,90.99569172185429,11,5,6,59.78898007033997
31069027,3.995902333333333,90.99569172185429,11,5,6,59.78898007033997
31069027,3.995902333333333,90.99569172185429,11,5,6,59.78898007033997
31069027,3.995902333333333,90.99569172185429,11,5,6,59.78898007033997
31069027,3.995902333333333,90.99569172185429,11,5,6,59.78898007033997
31125446,3.3857412666666664,58.04142105263157,1,1,0,100.0
31400029,3.1308006733333333,95.7060406060606,9,4,5,47.76511831726556
31400029,3.1308006733333333,95.7060406060606,9,4,5,47.76511831726556
31400029,3.1308006733333333,95.7060406060606,9,4,5,47.76511831726556
31400029,3.1308006733333333,95.7060406060606,9,4,5,47.76511831726556
31400029,3.1308006733333333,95.7060406060606,9,4,5,47.76511831726556
31400029,3.1308006733333333,95.7060406060606,9,4,5,47.76511831726556
31400029,3.1308006733333333,95.7060406060606,9,4,5,47.76511831726556
31400029,3.1308006733333333,95.7060406060606,9,4,5,47.76511831726556
31400029,3.1308006733333333,95.7060406060606,9,4,5,47.76511831726556
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
31657027,4.707314066666666,60.567461296296294,15,4,11,60.60171919770774
32552050,2.285517553333334,95.731525,3,3,0,62.47987117552335
32552050,2.285517553333334,95.731525,3,3,0,62.47987117552335
32552050,2.285517553333334,95.731525,3,3,0,62.47987117552335
34561609,3.588059513333334,70.26930517241382,1,1,0,100.0
34600889,3.25606072,92.73641315789473,3,1,2,99.41972920696324
34600889,3.25606072,92.73641315789473,3,1,2,99.41972920696324
34600889,3.25606072,92.73641315789473,3,1,2,99.41972920696324
35149818,4.1624213333333335,74.69069960317458,1,1,0,100.0
36761320,4.005252866666666,64.29535000000001,6,3,3,76.6014234875445
36761320,4.005252866666666,64.29535000000001,6,3,3,76.6014234875445
36761320,4.005252866666666,64.29535000000001,6,3,3,76.6014234875445
36761320,4.005252866666666,64.29535000000001,6,3,3,76.6014234875445
36761320,4.005252866666666,64.29535000000001,6,3,3,76.6014234875445
36761320,4.005252866666666,64.29535000000001,6,3,3,76.6014234875445
40955019,2.531698640000001,86.20876355685135,5,3,2,46.25984251968504
40955019,2.531698640000001,86.20876355685135,5,3,2,46.25984251968504
40955019,2.531698640000001,86.20876355685135,5,3,2,46.25984251968504
40955019,2.531698640000001,86.20876355685135,5,3,2,46.25984251968504
40955019,2.531698640000001,86.20876355685135,5,3,2,46.25984251968504
41010830,3.769488933333333,80.18852361111108,1,1,0,100.0
41339733,5.2687855333333315,62.02926899999999,1,1,0,100.0
47754491,4.8219172000000015,84.60494117647056,2,2,0,60.863874345549746
47754491,4.8219172000000015,84.60494117647056,2,2,0,60.863874345549746
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
47838894,5.371555,56.17522725490197,110,1,109,85.65848214285714
51732151,4.925895933333334,75.214984,4,3,1,50.406504065040636
51732151,4.925895933333334,75.214984,4,3,1,50.406504065040636
51732151,4.925895933333334,75.214984,4,3,1,50.406504065040636
51732151,4.925895933333334,75.214984,4,3,1,50.406504065040636
52512066,3.7071870533333335,71.56996,1,1,0,100.0
56604179,5.444093199999998,67.05799981981981,1,1,0,100.0
