,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
0,f300734,Feite Brekeveld,2018-12-29,148 (0),40 (0),39 (0),5 (0),84 (0),20 (0),5 (0),9 (0),2 (0),3 (0),2 (0),3 (0),5 (0),5 (0),11.6096 (0),1 (0),11.6096 (0),A,57.1236 (0)
