project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
41010830,f300734,Feite Brekeveld,2018-12-29,42,3,39,1,0,1,2,0,0,0,0,0,0,0,0,0,0,A,100
41010830,f300734,Feite Brekeveld,2018-12-29,102,25,78,6,6,12,6,15,6,18,11,21,24,32,146.719,3.5,513.516,A,74.2237
41010830,f300734,Feite Brekeveld,2018-12-29,194,122,159,4,0,20,15,24,5,55,26,57,60,83,490.272,2.59091,1270.25,A,41.9939
41010830,f300734,Feite Brekeveld,2018-12-29,639,3,636,1,0,1,2,0,0,0,0,0,0,0,0,0,0,A,100
41010830,f300734,Feite Brekeveld,2018-12-29,186,46,36,0,94,53,3,15,0,0,0,0,0,0,0,0,0,A,100
41010830,f300734,Feite Brekeveld,2018-12-29,324,91,109,7,152,54,9,28,6,13,7,13,19,20,84.9586,3,254.876,A,57.9673
41010830,f300734,Feite Brekeveld,2018-12-29,391,36,369,42,6,15,1,12,3,10,6,10,13,16,59.207,1.5,88.8106,A,72.1695
41010830,f300734,Feite Brekeveld,2018-12-29,103,39,37,5,44,17,5,7,3,5,3,5,8,8,24,1.5,36,A,75.0373
41010830,f300734,Feite Brekeveld,2018-12-29,111,43,43,6,44,18,6,9,4,6,4,7,10,11,36.5412,2.33333,85.2628,A,75.6527
41010830,f300734,Feite Brekeveld,2018-12-29,151,106,121,3,0,19,11,14,5,23,13,24,28,37,177.872,2.6087,464.014,A,47.4189
41010830,f300734,Feite Brekeveld,2018-12-29,32,12,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,A,100
41010830,f300734,Feite Brekeveld,2018-12-29,260,42,55,2,158,44,3,18,4,6,4,7,10,11,36.5412,2.33333,85.2628,A,41.3861
41010830,f300734,Feite Brekeveld,2018-12-29,148,40,39,5,84,20,5,9,2,3,2,3,5,5,11.6096,1,11.6096,A,57.1236
41010830,f300734,Feite Brekeveld,2018-12-29,42,25,23,2,5,10,4,8,1,2,1,2,3,3,4.75489,0.5,2.37744,A,90.4287
41010830,f300734,Feite Brekeveld,2018-12-29,22,3,19,1,0,1,2,0,0,0,0,0,0,0,0,0,0,A,100
41010830,f300734,Feite Brekeveld,2018-12-29,389,63,88,232,0,81,220,6,4,9,5,9,13,14,51.8062,2,103.612,A,41.6113
41010830,f300734,Feite Brekeveld,2018-12-29,81,22,21,1,39,19,2,15,2,3,2,3,5,5,11.6096,1,11.6096,A,70.3172
41010830,f300734,Feite Brekeveld,2018-12-29,80,54,62,1,0,12,6,7,3,7,4,8,10,12,39.8631,1.71429,68.3368,A,57.6669
41010830,f300734,Feite Brekeveld,2018-12-29,30,3,27,1,0,1,2,0,0,0,0,0,0,0,0,0,0,A,100
41010830,f300734,Feite Brekeveld,2018-12-29,134,99,108,1,0,16,10,12,3,22,11,22,25,33,153.247,1.5,229.871,A,45.3425
41010830,f300734,Feite Brekeveld,2018-12-29,96,69,76,1,0,13,7,8,2,12,6,12,14,18,68.5324,1,68.5324,A,52.841
41010830,f300734,Feite Brekeveld,2018-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
41010830,f300734,Feite Brekeveld,2018-12-29,116,86,95,1,0,12,9,10,2,14,7,14,16,21,84,1,84,A,49.286
41010830,f300734,Feite Brekeveld,2018-12-29,133,50,49,7,48,29,7,12,11,26,19,37,37,56,291.729,7.82692,2283.34,A,67.7861
41010830,f300734,Feite Brekeveld,2018-12-29,89,29,27,6,39,17,6,9,4,6,4,7,10,11,36.5412,2.33333,85.2628,A,69.5019
41010830,f300734,Feite Brekeveld,2018-12-29,252,62,50,1,124,74,4,21,1,1,1,1,2,2,2,0.5,1,A,53.6572
41010830,f300734,Feite Brekeveld,2018-12-29,222,3,218,1,3,1,0,0,0,0,0,0,0,0,0,0,0,A,100
41010830,f300734,Feite Brekeveld,2018-12-29,63,38,43,2,0,17,3,12,5,12,6,12,17,18,73.5743,2.5,183.936,A,63.8933
41010830,f300734,Feite Brekeveld,2018-12-29,91,29,27,5,42,17,5,9,4,6,4,7,10,11,36.5412,2.33333,85.2628,A,67.9446
41010830,f300734,Feite Brekeveld,2018-12-29,213,3,209,0,3,1,0,0,0,0,0,0,0,0,0,0,0,A,100
41010830,f300734,Feite Brekeveld,2018-12-29,44,21,29,2,3,9,3,3,3,5,3,5,8,8,24,1.5,36,A,82.8523
41010830,f300734,Feite Brekeveld,2018-12-29,243,97,100,3,50,80,13,67,8,20,17,29,28,46,221.138,5.8,1282.6,A,65.6602
41010830,f300734,Feite Brekeveld,2018-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
41010830,f300734,Feite Brekeveld,2018-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
41010830,f300734,Feite Brekeveld,2018-12-29,370,3,366,0,3,1,0,0,0,0,0,0,0,0,0,0,0,A,100
41010830,f300734,Feite Brekeveld,2018-12-29,34,3,31,1,0,1,2,0,0,0,0,0,0,0,0,0,0,A,100
41010830,f300734,Feite Brekeveld,2018-12-29,130,97,103,4,0,15,12,13,3,17,9,18,20,27,116.692,1.58824,185.334,A,52.0492
41010830,f300734,Feite Brekeveld,2018-12-29,29,2,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,100
41010830,f300734,Feite Brekeveld,2018-12-29,93,70,73,3,0,12,8,12,4,15,8,16,19,24,101.95,2.13333,217.494,A,56.1331
