project_id,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,cc_score,loc,lloc,single_comments,sloc,multi,comments,blank,mi
54266,4.981395348837209,87.14418604651163,60.93023255813954,122.18604651162791,92.12558139534883,183.11627906976744,762.5925075387776,1607.6003529866593,3.1196410165676505,16116.673068407576,895.370726022645,0.5358667843288861,2.4783271803891154,445.0372093023256,286.48372093023255,32.25581395348837,348.6139534883721,19.037209302325582,33.009302325581395,45.13023255813953,21.72931188871728
55818,3.263888888888889,26.62099358974359,17.990384615384617,34.515491452991455,29.884882478632477,52.50587606837607,189.32333751946277,367.46960325597473,2.0208306800845963,3187.5044963866526,177.08358313259168,0.12248986775199168,1.9214809517730715,156.64209401709402,98.20352564102564,20.184294871794872,106.60657051282051,7.151175213675214,17.83707264957265,22.700053418803417,37.449118673077464
62741,0.328525641025641,3.796474358974359,2.434294871794872,4.780448717948718,4.125,7.214743589743589,29.677509131500027,55.424472343675575,0.2025394052893216,481.8510673448368,26.76950374137983,0.01847482411455853,0.1419126338758173,36.875,16.29326923076923,5.435897435897436,24.80128205128205,2.668269230769231,4.681089743589744,3.969551282051282,56.923621570652905
64630,2.7874730511744015,19.696017247248385,13.752524679450811,26.22341994780438,22.483490298422783,39.97594462725519,139.161103026234,283.7556056512278,1.695752294654173,2525.0367700254615,140.27982055696998,0.09458520188374198,1.76054844605639,156.8122092363554,86.52762963803472,11.46011573811415,98.81141495517984,19.019289685691593,10.730965618971974,27.521388857369793,38.966908634846824
69206,3.6642402183803457,36.4449499545041,22.08462238398544,41.80800727934486,40.10919017288444,63.8926296633303,276.84813853251165,475.49543246368233,2.099217706625621,3598.0422329984367,199.8912351665802,0.15849847748789367,1.7645306797331637,451.0882620564149,238.42220200181984,31.45586897179254,336.97998180163785,19.226569608735215,27.59053685168335,63.42584167424932,25.8457260833956
85925,6.073482428115016,102.75718849840256,73.72044728434504,141.13099041533548,108.83067092651757,214.8514376996805,906.7882409425603,1887.3948843757303,3.9835293590715732,22660.971694189473,1258.9428718994166,0.6291316281252444,3.2219885378496813,782.9073482428115,357.2891373801917,84.84984025559105,542.0702875399361,53.6964856230032,101.3929712460064,102.29073482428115,16.969336794342468
131909,3.7571271929824563,28.260964912280702,18.29002192982456,34.73300438596491,32.01809210526316,53.02302631578947,202.84000309596615,371.3963908512208,2.2542718215401223,3032.6958396935324,168.48310220519625,0.12379879695040638,2.193219143737748,181.99780701754386,93.93475877192982,13.595394736842104,120.33004385964912,20.955043859649123,15.871162280701755,27.11732456140351,36.24318080876459
144335,5.5283203125,49.185546875,34.087890625,65.38671875,54.7138671875,99.474609375,370.7961287219376,737.009012524325,3.6149965152941737,8252.708009255923,458.4837782919938,0.24566967084144,2.3623678746103054,290.6318359375,161.2841796875,24.154296875,201.34375,22.4453125,46.857421875,42.6884765625,29.29508927566182
153663,4.464321608040201,68.12160804020101,57.560804020100505,110.75477386934674,72.5859296482412,168.31557788944724,587.4705083851562,1490.404809710244,2.9062763652795014,10999.071650232494,611.0595361240286,0.4968016032367478,2.5378706397542405,476.7065326633166,325.74673366834173,45.937688442211055,362.81206030150753,16.225125628140702,46.02211055276382,51.731658291457286,21.574210497124245
181526,2.455287569573284,16.850834879406307,10.35287569573284,19.641187384044528,19.306122448979593,29.994063079777366,102.69112478422063,179.31451609151407,1.417721816275035,766.2389902998403,42.56883279443555,0.05977150536383803,2.7439765623584287,113.02003710575138,56.65491651205937,3.633395176252319,85.09276437847866,3.927643784786642,4.060853432282004,20.366233766233766,41.62487758628578
188867,5.099656357388316,30.927835051546392,21.804123711340207,41.78350515463917,36.02749140893471,63.58762886597938,204.22512631225572,409.62711356871483,3.256809817586464,3382.7878610689822,187.93265894827672,0.13654237118957172,2.065145732945841,202.82474226804123,104.02061855670104,12.027491408934708,150.81443298969072,5.673539518900344,12.02061855670103,34.30927835051546,33.83975255749898
194154,4.921138211382114,38.14918699186992,25.884146341463413,49.49430894308943,43.07032520325203,75.37845528455284,279.16412434119263,540.0662437495014,3.1010906865567542,5457.188639176861,303.1771466209362,0.18002208124983293,2.4661108707680155,240.93455284552846,138.0260162601626,20.691463414634146,163.94024390243902,20.783333333333335,30.677642276422763,35.51951219512195,32.16136193731173
195159,4.73763440860215,37.56559139784946,25.858781362007168,49.8494623655914,42.303225806451614,75.70824372759857,275.8150385514662,548.9933642464878,3.001311667294977,5761.615399678776,320.08974442659775,0.1829977880821611,2.290900545589703,279.18853046594984,157.215770609319,21.351971326164875,202.15483870967742,15.099641577060932,40.365591397849464,40.582078853046596,30.16098937374262
223561,6.006694560669456,80.22259414225941,56.932217573221756,110.43598326359833,86.22928870292887,167.36820083682008,653.5009295441314,1349.7370579605792,3.9745148504654995,13484.557754989475,749.1420974994146,0.44991235265352564,3.9056130471531834,349.70460251046023,213.7112970711297,34.25941422594142,226.42426778242677,38.82594142259414,35.73054393305439,50.194979079497905,26.142432304036348
286987,4.684981684981685,40.262515262515265,26.894993894993895,51.35409035409035,44.947496947496944,78.24908424908425,287.97503495803267,548.5018380528195,2.8950177503658936,4241.241828262206,235.6245460145675,0.182833946017606,2.092169102241637,359.33943833943835,178.21245421245422,15.614163614163614,236.1892551892552,37.35164835164835,14.91941391941392,70.18437118437119,28.723059961477464
323872,7.671566568668626,90.42923141537169,67.33389332213356,130.0587988240235,98.10079798404031,197.3926921461571,760.8783204062838,1643.8978349742977,5.219982192194139,21675.024014162627,1204.1680007868101,0.5479659449914328,3.2149199312472976,735.5354892902142,181.8870222595548,24.910961780764385,176.79210415791684,391.15791684166317,27.199916001679966,142.67450650986981,27.968627094293588
333065,2.596774193548387,14.806451612903226,10.983870967741936,21.838709677419356,17.403225806451612,32.82258064516129,93.32037825617871,206.47051954181345,1.7200668073707595,1968.9391786932258,109.38550992740144,0.0688235065139378,1.0251507005537097,651.6451612903226,30.258064516129032,5.112903225806452,631.2096774193549,4.193548387096774,3.6774193548387095,11.129032258064516,22.540870921600515
417964,5.801081498648126,47.422556971803786,32.580146774816534,62.53341058323677,53.22363847045191,95.1135573580533,352.3938475793925,692.5882708364701,3.6876936433933607,7181.730082909118,398.98500460606346,0.23086275694548966,2.5763716211107743,320.9057551178061,179.92081884897644,25.964078794901507,227.9640787949015,23.17072228659714,37.60525299343376,43.80687524140595,28.28415856308085
480189,3.4625623960066556,30.236272878535775,24.327787021630616,47.51580698835274,33.69883527454243,71.84359400998336,228.36810550341613,548.5475538525649,2.315554642068903,5128.70094081388,284.9278300452156,0.1828491846175216,3.4614174717643613,185.9567387687188,130.37271214642263,17.405990016638935,139.38435940099833,5.168053244592346,18.236272878535775,23.998336106489184,33.50734280062055
494272,1.8604565537555229,10.681148748159057,6.828424153166421,12.922312223858615,12.541605301914581,19.75073637702504,66.11801342064781,118.80682790808876,1.1191162382676438,702.0942460593134,39.00523589218392,0.03960227596936272,1.8259038102875331,137.60493372606774,47.89580265095729,6.663107511045656,103.28240058910163,8.734904270986744,8.53276877761414,18.924521354933727,41.175672704174666
506900,4.01828178694158,29.453883161512028,20.525223367697595,39.01896907216495,33.47216494845361,59.54419243986254,212.5442282167961,430.5699890671434,2.438925112274064,3882.6214746305263,215.70119303502688,0.14352332968904738,2.26851993473568,190.49567010309278,105.2753264604811,14.435189003436426,116.4592439862543,26.505017182130583,13.938831615120275,33.09621993127148,36.091769057998235
680323,3.9109848484848486,55.83143939393939,36.19507575757576,69.00757575757575,59.74242424242424,105.20265151515152,464.6628406558339,863.4643376375595,2.3587366460276167,8291.666986656352,460.6481659253528,0.28782144587918634,1.9393971267826515,1223.2708333333333,434.3011363636364,45.928030303030305,392.9791666666667,364.57007575757575,45.41287878787879,419.7935606060606,22.558443438643277
701640,1.9943402900601344,14.98231340643792,9.494517155995755,18.290413866289352,16.976653696498055,27.784931022285107,101.0884885790326,183.50118461787318,1.1929277732902557,1162.2305733284468,64.56836518491367,0.06116706153929078,2.1249492110830834,97.40573045631412,49.35656172621153,23.328616908383445,60.562787407145386,2.526353024407499,23.759816059426953,10.987973116377786,44.815507699965075
728153,4.023943661971831,44.75422535211268,33.61830985915493,65.1612676056338,48.778169014084504,98.77957746478873,370.0895706642497,819.1601848354104,2.648797981203492,10753.581243965084,597.4211802202807,0.27305339494513337,2.1311232727198424,284.8176056338028,137.89225352112675,26.27323943661972,156.7,34.13661971830986,26.223239436619718,67.70774647887323,31.366779279862513
775232,6.5297906602254425,75.60225442834138,49.207729468599034,94.47665056360708,82.13204508856683,143.68438003220612,598.9484157700183,1119.3149321186756,4.0266465949494235,10062.692208728271,559.0384560404598,0.37310497737289144,4.197943196740742,317.73268921095007,179.44122383252818,25.23027375201288,234.3574879227053,13.859903381642512,26.057971014492754,44.28502415458937,26.347054981962497
795859,2.8255628837843982,20.29770297930407,14.205935865362747,27.104048214691836,23.12326586308847,41.30998408005458,144.424231068015,295.9756766375387,1.7191628687524096,2662.132501150384,147.89625006391023,0.09865855887917899,1.7686437767942587,158.0958608141915,87.35649306345235,11.92335683420514,99.36058676370253,18.99715715260405,11.333409142597226,27.81476006367978,38.78606063616774
802405,3.7547169811320753,16.732075471698113,10.173584905660377,19.758490566037736,20.486792452830187,29.932075471698113,94.52090721717713,161.76946169929863,2.2003059313210382,869.3627956308823,48.29793309060457,0.053923153899766346,3.1780828641652454,114.55849056603773,64.42641509433962,18.041509433962265,76.03396226415094,4.879245283018868,17.494339622641508,15.60377358490566,42.93105738759685
809314,1.5309734513274336,8.946902654867257,5.650442477876106,10.827433628318584,10.47787610619469,16.47787610619469,52.963411508978844,98.18896992572857,0.8953503048303032,850.1817187770679,47.2323177098371,0.032729656641909514,2.404811634168584,57.0353982300885,34.0929203539823,3.336283185840708,39.66814159292036,2.274336283185841,3.495575221238938,11.756637168141593,50.59306694804832
829649,4.847539015606243,53.66626650660264,39.79231692677071,77.61944777911164,58.513805522208884,117.41176470588235,413.9884320251641,896.232587298251,3.3192825836778077,8907.54803626004,494.86377979222425,0.2987441957660829,3.9703803038249545,242.55702280912365,148.88355342136856,25.372148859543817,165.67106842737095,12.003601440576231,27.013205282112846,39.51020408163265,30.322113407322455
856441,5.00646352723915,44.64912280701754,30.902123730378577,58.851338873499536,49.6555863342567,89.75346260387812,328.732676602829,648.3478377421833,3.1755969038055913,5950.155047480734,330.56416930448495,0.21611594591406033,2.539277965345836,318.98891966759004,141.94090489381347,56.08125577100646,158.067405355494,56.526315789473685,68.9584487534626,48.31394275161588,31.940242901734962
894588,4.095655220742817,30.779957953749125,21.369656622284513,40.499649614576036,34.87561317449194,61.869306236860545,215.7068503290106,421.1644259386709,2.7262862454758907,3251.6094343229747,180.64496857349815,0.14038814197955674,2.918530596994984,168.2929222144359,81.30763840224246,24.885423966363,89.20042046250876,24.97967764540995,25.67624386825508,29.22740014015417,38.572942917504655
901605,5.646944083224968,48.43042912873862,33.86215864759428,65.12028608582575,54.07737321196359,98.98244473342002,361.6457794089996,722.5823630882464,3.6664136025353042,7789.817109171439,432.7676171761905,0.24086078769608157,2.3952143815782136,325.49414824447337,193.72301690507152,26.754226267880362,230.75487646293888,22.37191157347204,43.59037711313394,45.61313394018205,28.065009316986448
1062235,6.73948948948949,77.58108108108108,56.4451951951952,109.41441441441441,84.32057057057057,165.8596096096096,643.3580107785039,1366.1694092015498,4.473467354091727,16975.20593213215,943.0669962295653,0.45538980306718313,2.896904748113774,584.7957957957958,156.9144144144144,24.37087087087087,148.74699699699698,297.7424924924925,26.35960960960961,113.93543543543544,30.20010479673567
1069376,4.8663926002055495,39.194244604316545,25.057553956834532,47.655704008221996,44.060637204522095,72.71325796505653,284.96616921258664,514.3335856649965,2.916301349386807,4110.882145942213,228.38234144123467,0.17144452855499828,2.485627463567638,264.846865364851,144.46865364850976,15.442959917780062,176.27440904419322,33.63001027749229,16.360739979445015,39.4994861253854,31.623712879244962
1193745,2.7697262479871174,20.69887278582931,12.734299516908212,24.317230273752013,23.468599033816425,37.051529790660226,140.19359397472076,244.9292412356521,1.6056892749538831,1656.2413697341724,92.01340942967641,0.08164308041188362,1.7333773161129602,213.3370907139023,102.74288781535158,20.13150831991412,147.84380032206118,12.9849704777241,42.813204508856685,32.3768115942029,35.63050099105135
1432841,4.673184357541899,23.374301675977655,14.787709497206704,28.874301675977655,28.047486033519554,43.66201117318436,143.12587961971255,255.0944424742036,2.8909459199173524,1751.920486769951,97.32891593166381,0.08503148082473455,1.8691646954624297,131.05027932960894,85.62569832402235,14.360335195530727,85.07541899441341,7.927374301675978,12.930167597765363,23.687150837988828,40.67755824118919
1522387,5.166666666666667,28.083333333333332,16.583333333333332,32.25,33.25,48.833333333333336,175.27871901066362,289.9977559709726,2.9531523579138335,1892.9417268787392,105.16342927104104,0.09666591865699088,4.207539682539166,85.75,59.5,14.5,60.5,0.9166666666666666,15.0,9.833333333333334,43.15942850959332
1974423,0.1971153846153846,6.665865384615385,6.324519230769231,12.598557692307692,6.862980769230769,18.923076923076923,57.551374271473996,167.04613136491506,0.11742638892213733,197.12426686536276,10.951348159186823,0.055682043788305054,1.4868091467356008,527.5216346153846,520.2163461538462,0.25240384615384615,521.9735576923077,0.13701923076923078,513.4735576923077,5.158653846153846,24.91672098298559
2230747,5.473737373737373,48.2989898989899,33.535353535353536,64.32424242424243,53.77272727272727,97.85959595959596,363.46969248947585,723.3500024226772,3.5892112058238155,8089.409841748267,449.4116578749018,0.24111666747422408,2.320341791962841,287.2848484848485,157.93030303030304,24.063636363636363,199.34343434343435,21.926262626262627,47.586868686868684,41.95151515151515,29.4516709136928
2309585,6.137614678899083,57.71330275229358,38.40137614678899,73.72247706422019,63.85091743119266,112.12385321100918,451.8391968664771,861.3642519704973,3.7957384058221586,8356.107384482724,464.2281880268179,0.2871214173234993,3.2574272508038753,299.1261467889908,161.25,35.42201834862385,193.42889908256882,27.229357798165136,39.12385321100918,43.04587155963303,29.079175155905894
2467274,6.714285714285714,87.55212355212355,58.513513513513516,113.84942084942085,94.26640926640927,172.36293436293437,714.4949090924848,1375.6643635537212,4.3119977318681775,12096.217917310547,672.0121065172525,0.45855478785123965,3.27084350766116,367.5482625482625,216.32046332046332,26.416988416988417,245.98455598455598,28.335907335907336,28.455598455598455,66.8108108108108,25.388333644670638
2501984,5.24112961622013,41.45257060101376,29.685010861694423,57.162925416364956,46.69370021723389,86.84793627805938,304.6587331153157,618.9865155893133,3.6264175903826787,8074.376464097927,448.57647022766196,0.20632883852977027,2.475792508589914,287.270094134685,163.1144098479363,23.40912382331644,201.83779869659668,20.577842143374365,40.91672700941347,41.445329471397535,29.786638590955686
2511063,4.04631507775524,27.34685598377282,17.720419202163622,33.88032454361055,31.393171061528058,51.600743745774174,190.02063810696572,351.25123161348495,2.4305495041591545,3082.6449019415613,171.2580501078648,0.11708374387116097,2.2493339752815267,176.2947937795808,96.97971602434077,13.89553752535497,110.54192021636241,21.527383367139958,13.670047329276539,30.32995267072346,37.20162172052026
2689873,6.380386329866271,56.056958890539875,38.112431896978705,73.08766716196136,62.437345220406144,111.20009905894007,420.6418433026738,814.6283095230583,4.101191881263523,8195.01323866562,455.2785132592003,0.27154276984101944,2.737726860282531,309.68350668647844,175.82912332838038,27.620604259534424,205.46805349182765,29.217434373452203,44.9618623080733,47.37741456166419,28.749343309870593
2771113,4.170731707317073,11.536585365853659,7.365853658536586,14.634146341463415,15.707317073170731,22.0,54.63279369827599,94.818426996683,2.6873601339382196,353.1105074981567,19.617250416564264,0.031606142332227666,2.040650406504146,48.78048780487805,15.268292682926829,19.317073170731707,20.048780487804876,0.0,19.585365853658537,9.414634146341463,56.98656948134603
2789109,4.316676024705222,27.930937675463223,18.92588433464346,36.48736664795059,32.24761370016844,55.41325098259405,194.49191366616043,374.5925573950228,2.7500940673021614,3640.850768365902,202.26948713143847,0.12486418579834052,2.035906651835004,152.93767546322292,83.67827063447501,16.151038742279617,90.74508702975857,23.310499719258843,16.213924761370016,22.731049971925884,38.88625147738626
2794780,2.8554971479700257,20.638966558550496,14.386757633374343,27.468292137344815,23.494463706520524,41.85504977071916,146.84317862637099,299.29604742966967,1.7383290152789637,2679.5593116802575,148.86440620445867,0.09976534914322259,1.7940832335596533,159.32412481825298,88.44424561011073,12.000894754501733,100.39816575327144,18.860306453416843,11.481825299183537,28.06475785706297,38.65138713497358
2847704,2.765432098765432,14.362139917695472,9.810699588477366,19.14814814814815,17.127572016460906,28.958847736625515,94.50845398136752,189.4976552425758,1.6895252149451245,1708.6226526954376,94.92348070530221,0.06316588508085856,1.361211433482304,1854.0946502057614,625.8395061728395,438.46090534979425,1356.9218106995884,2.57201646090535,438.87242798353907,56.13991769547325,15.512678445839766
2884492,2.54,15.18,11.72,23.42,17.72,35.14,98.7713852368229,227.86722918542796,1.7357064776669235,2332.756243593645,129.59756908853583,0.07595574306180933,1.1041868686866,790.46,28.24,5.6,769.34,4.18,3.88,11.34,20.359661023808787
3010407,3.1875,634.625,631.3125,1262.5,637.8125,1893.8125,8348.548531444298,24992.187498785806,2.1149524580836463,25263.307383021853,1403.5170768345472,8.330729166261934,0.9568452380956249,1304.75,1295.375,0.625,1296.0,0.6875,0.875,7.4375,1.172135826107489
3111304,5.451382268827455,43.91563393708294,31.09675881792183,59.82078169685415,49.36701620591039,90.91754051477598,321.38052052989906,645.2059966788094,3.6860223483209316,7750.638983895909,430.59105466088295,0.21506866555960258,2.5930072180768864,286.32221163012395,171.6329837940896,23.90753098188751,203.45614871306006,18.168255481410867,36.74308865586273,40.79027645376549,29.56962922248712
3182310,5.780063291139241,52.800632911392405,37.11550632911393,71.19145569620254,58.58069620253165,108.30696202531645,402.68814041558556,814.8623126874346,3.773731309658435,9604.931967160515,533.6073315089174,0.2716207708958106,2.342022098560981,325.20411392405066,185.01424050632912,29.14873417721519,226.54430379746836,21.37895569620253,48.91772151898734,48.13212025316456,27.88085929242698
3202818,3.9988623435722412,24.98122866894198,16.353811149032992,31.002275312855517,28.980091012514222,47.35608646188851,169.1266101061651,309.27590905396903,2.465787455666708,2347.760910573604,130.43116169853369,0.10309196968465577,2.1811056380481553,177.02673492605234,76.87770193401593,22.233219567690558,112.65529010238907,16.405005688282138,36.52445961319682,25.733219567690558,37.41882344974399
3213843,6.782868525896414,76.4820717131474,56.03917662682603,108.68725099601593,83.26494023904382,164.72642762284195,632.4057189458842,1352.424814112934,4.520934264851541,16886.922394442878,938.162355246826,0.45080827137097823,2.8343924438507226,574.6049136786189,154.03718459495352,24.259628154050464,147.38977423638778,295.67131474103587,26.187250996015937,107.28419654714476,30.325494739771088
3219077,2.828822733423545,16.347090663058186,10.521650879566982,19.784167794316645,19.175913396481732,30.305818673883625,107.21105326093144,191.8567972008427,1.6832648815320435,1369.239315114034,76.06885083966849,0.06395226573361425,1.9824597709636764,114.20974289580514,60.04533152909337,9.57916102841678,74.64276048714478,12.94722598105548,9.63531799729364,17.040595399188092,42.74874436110215
3605768,4.90566037735849,46.95368782161235,32.62092624356775,63.126929674099486,51.85934819897084,95.74785591766724,365.3001753059216,737.4293452034025,3.14158396293534,7889.568699633549,438.3093722018643,0.24580978173446705,3.2551815597266733,268.24528301886795,116.49399656946827,17.518010291595196,191.63464837049742,22.409948542024015,22.53001715265866,36.682675814751285,29.639117461941627
3672400,3.19672131147541,20.29662851840396,12.50974327250232,23.669347355397463,23.493349829879367,36.17909062789978,132.82185002306696,229.64965073259697,1.8352362804576,1511.6000400394655,83.97778000219266,0.07654988357753129,1.8081876966754278,217.4849984534488,116.61026909990721,23.2743581812558,143.8707083204454,13.100835137643056,21.106402721930095,37.23909681410455,36.07181414625675
3780176,10.0,105.0,70.85714285714286,131.0,115.0,201.85714285714286,824.6930754913793,1539.9752503797158,6.168362161528809,14975.78664273149,831.9881468184161,0.5133250834599054,2.7985084450442854,522.5714285714286,326.14285714285717,63.0,370.42857142857144,16.428571428571427,69.28571428571429,72.71428571428571,21.243437728831662
3867439,6.5,162.9,190.1,377.5,169.4,567.6,1591.4966543742405,5648.527366099095,5.956695663747944,155956.32892911264,8664.240496061811,1.882842455366364,5.63602941176,319.8,207.6,23.4,277.3,0.0,44.7,19.1,19.645776215343023
3879861,7.693952802359882,63.825958702064895,41.22861356932153,79.08259587020649,71.51991150442478,120.31120943952803,481.3463897960877,881.4082720932417,4.67210823494572,8475.03302618044,470.83516812113464,0.2938027573644136,3.810456065860573,278.46828908554573,192.71755162241888,10.43141592920354,215.6010324483776,10.64306784660767,12.630530973451327,41.79277286135693,27.911850810095284
3929178,1.8744082428292954,9.006404901141742,5.626009468114732,10.568922305764412,10.88081314397104,16.19493177387914,52.53104279560325,91.15009219824928,1.0867694581699727,508.6487905545224,28.25826614191775,0.030383364066082906,1.6414167891490494,167.14118629908103,77.8724589250905,8.944026733500417,103.74770258980786,27.717348927875243,9.326649958228906,26.732108047897523,41.956439785500926
3946682,5.074179743223966,40.222539229671895,28.7660485021398,55.480028530670474,45.29671897289586,84.24607703281028,295.23090179462014,600.7088564792773,3.508725172883654,7850.8539170574695,436.15855094763674,0.2002362854930912,2.4151110676477425,292.0142653352354,167.65049928673324,22.81312410841655,209.77674750356633,17.379457917261057,40.44151212553495,42.04493580599144,29.52207557499803
4022910,5.430104712041885,47.52958115183246,32.86649214659686,63.409424083769636,52.95968586387435,96.27591623036649,349.5592554876747,689.9065782759587,3.599960745472509,7347.216369674321,408.1786872041265,0.2299688594253193,2.623164349516776,245.99973821989528,154.93429319371728,16.90994764397906,182.5301047120419,12.35,29.64109947643979,34.20968586387435,30.385095351649827
4027987,3.7927170868347337,30.81512605042017,21.19607843137255,39.627450980392155,34.6078431372549,60.8235294117647,221.01199394922853,430.7340116392051,2.323058240561981,3896.072019185866,216.448445510325,0.14357800387973496,2.2198061344956868,1407.0532212885155,507.2577030812325,316.7170868347339,1048.6806722689075,1.7899159663865547,316.94677871148457,39.865546218487395,15.348377525727706
4378847,6.919475655430712,102.7621722846442,83.71535580524345,164.33333333333334,109.68164794007491,248.04868913857678,882.8744235435779,2135.8395180120397,5.05291905263035,26808.143254413375,1489.3412919118548,0.7119465060040118,4.677594619164401,421.5374531835206,251.8183520599251,50.546816479400746,285.8164794007491,12.243445692883896,54.1816479400749,72.9307116104869,22.445655701076518
4429866,4.560669456066946,33.747758517632995,20.7083084279737,39.720263000597726,38.30842797369994,60.42857142857143,236.23963285596608,409.516319839599,2.6972179514812944,3003.2058177610907,166.84476765339403,0.13650543994653216,1.690769414189041,357.2050209205021,183.1685594739988,15.092050209205022,187.18051404662285,82.7913927077107,15.774058577405858,72.14106395696354,31.856522929084573
4449031,2.4056603773584904,20.57547169811321,13.066037735849056,25.632075471698112,22.9811320754717,38.698113207547166,123.24218716183823,230.77432565454333,1.4575386511547634,1013.8144814428149,56.32302674682308,0.07692477521818111,2.6716278954541504,197.47169811320754,84.61320754716981,32.75471698113208,122.86792452830188,9.971698113207546,33.81132075471698,31.87735849056604,37.424710400948975
4473333,0.36820968082857747,2.180300147960262,1.261572606214331,2.509723102938068,2.5485098287888395,3.771295709152399,11.400684975178317,21.4144206896501,0.19409711145240463,131.9454219193807,7.330301217743366,0.0071381402298835205,0.034994284275917345,111.66159374339463,8.023145212428663,1.0602409638554218,105.39780173324878,0.014056224899598393,2.929613189600507,5.189494821390826,46.32344567346423
4542112,6.076433121019108,51.0796178343949,34.30467091295117,65.4140127388535,57.15605095541401,99.71868365180467,388.74538340621746,739.8623210279501,3.793054787655066,7718.729384770359,428.81829915390824,0.24662077367598303,2.6266487048173475,232.09660297239915,173.25053078556263,1.0360934182590233,191.89384288747345,0.6040339702760085,1.0,38.56263269639066,29.700915668172147
4757690,5.082917705735661,44.96384039900249,30.14650872817955,57.478179551122196,50.04675810473815,87.62468827930175,343.6941282415203,655.8364822423687,3.182130250329116,6146.692434491934,341.4829130273302,0.21861216074745635,3.2157514666091203,221.48379052369077,115.93952618453865,21.091645885286784,129.57418952618454,34.348503740648376,24.26496259351621,36.469451371571076,33.68436329892332
