project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,287,176,213,5,3,66,5,55,6,25,16,25,31,41,203.122,3,609.366,A,39.1576
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,8,5,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,A,100
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,292,72,247,1,3,41,1,35,3,30,18,36,33,54,272.397,1.8,490.315,A,46.4224
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,418,240,339,4,3,72,4,62,8,95,60,114,103,174,1163.45,4.8,5584.57,A,27.2542
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,67,36,34,5,12,18,3,9,2,5,3,6,7,9,25.2662,1.2,30.3194,A,84.3656
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,39,21,29,1,0,9,1,9,2,3,2,4,5,6,13.9316,1.33333,18.5754,A,73.315
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,191,69,118,9,21,43,9,27,7,15,10,20,22,30,133.783,4.66667,624.32,A,68.2678
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,25,13,12,2,3,8,2,0,0,0,0,0,0,0,0,0,0,A,100
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,67,40,40,5,3,20,4,14,3,12,6,12,15,18,70.324,1.5,105.486,A,73.7514
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,84,43,54,2,3,25,2,2,1,2,1,2,3,3,4.75489,0.5,2.37744,A,76.5958
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,39,25,24,4,3,11,1,10,0,0,0,0,0,0,0,0,0,A,100
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,330,140,267,1,3,59,1,41,6,19,16,27,25,43,199.686,4.26316,851.292,A,39.3028
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,141,46,103,5,11,26,1,16,2,4,2,4,6,6,15.5098,1,15.5098,A,75.4935
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,36,17,18,3,3,12,3,5,4,8,5,8,12,13,46.6045,2,93.209,A,88.152
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,33,15,22,1,3,7,1,4,1,2,1,2,3,3,4.75489,0.5,2.37744,A,91.6674
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,343,61,310,19,3,29,1,19,2,13,7,14,15,21,82.0447,1.07692,88.3558,A,61.2371
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,128,40,99,1,3,25,1,3,1,7,4,8,8,12,36,0.571429,20.5714,A,64.7743
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,148,88,105,1,3,39,1,25,5,21,13,21,26,34,159.815,2.5,399.537,A,50.8345
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,515,276,403,4,9,102,1,78,10,43,28,51,53,79,452.506,5.93023,2683.46,A,28.435
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,66,13,54,1,3,8,1,4,1,2,1,2,3,3,4.75489,0.5,2.37744,A,86.0506
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,79,54,54,1,0,24,1,19,2,6,4,7,8,11,33,1.16667,38.5,A,57.4265
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,463,46,431,1,3,28,1,15,1,3,4,8,4,12,24,1.33333,32,A,58.6519
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,163,89,126,3,3,31,3,21,2,6,4,6,8,10,30,1,30,A,57.891
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,45,26,25,1,3,16,1,10,1,1,1,1,2,2,2,0.5,1,A,87.5038
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,175,104,124,1,3,47,1,27,6,18,10,20,24,30,137.549,3.33333,458.496,A,48.9693
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,91,54,59,1,3,28,1,14,2,6,3,6,8,9,27,1,27,A,65.5944
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,253,121,165,21,11,56,21,25,6,50,30,60,56,90,522.662,3.6,1881.58,A,54.2245
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,343,54,307,1,8,27,1,14,3,32,16,32,35,48,246.206,1.5,369.308,A,53.7401
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,133,57,102,1,3,27,1,26,2,17,10,20,19,30,127.438,1.17647,149.927,A,55.6612
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,7,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,A,100
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,250,164,194,1,3,52,1,46,4,15,11,17,19,28,118.942,2.26667,269.602,A,39.9423
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,209,126,158,3,3,45,3,24,3,10,6,12,13,18,66.6079,1.8,119.894,A,50.2126
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,172,38,138,2,11,21,2,11,3,20,10,20,23,30,135.707,1.5,203.56,A,66.7629
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,103,46,58,6,12,27,6,14,5,10,5,10,15,15,58.6034,2.5,146.508,A,77.1485
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,62,33,35,2,3,23,1,9,5,10,6,11,15,17,66.4171,2.75,182.647,A,73.8036
31030536,a050851,Tsuyoshi Hombashi,2019-05-18,353,125,298,5,3,47,5,35,4,14,7,14,18,21,87.5684,2,175.137,A,46.7635
