,project_id,total_author,total_commit_project,author_id,total_commit_author,percent,contributor,max,ownership
153,28884786,68,1080,31488487,7,0.6481481481481481,Minor,40.648148148148145,No
154,28884786,68,1080,31576434,1,0.09259259259259259,Minor,40.648148148148145,No
155,28884786,68,1080,31877749,1,0.09259259259259259,Minor,40.648148148148145,No
156,28884786,68,1080,32135615,2,0.18518518518518517,Minor,40.648148148148145,No
157,28884786,68,1080,32137134,5,0.46296296296296297,Minor,40.648148148148145,No
158,28884786,68,1080,32907810,2,0.18518518518518517,Minor,40.648148148148145,No
159,28884786,68,1080,33717210,1,0.09259259259259259,Minor,40.648148148148145,No
160,28884786,68,1080,33778386,2,0.18518518518518517,Minor,40.648148148148145,No
161,28884786,68,1080,34229893,4,0.37037037037037035,Minor,40.648148148148145,No
162,28884786,68,1080,34886996,4,0.37037037037037035,Minor,40.648148148148145,No
163,28884786,68,1080,38298088,2,0.18518518518518517,Minor,40.648148148148145,No
164,28884786,68,1080,38641952,3,0.2777777777777778,Minor,40.648148148148145,No
165,28884786,68,1080,40360547,1,0.09259259259259259,Minor,40.648148148148145,No
166,28884786,68,1080,41336714,18,1.6666666666666667,Minor,40.648148148148145,No
167,28884786,68,1080,42122363,2,0.18518518518518517,Minor,40.648148148148145,No
168,28884786,68,1080,42611636,7,0.6481481481481481,Minor,40.648148148148145,No
169,28884786,68,1080,48790243,1,0.09259259259259259,Minor,40.648148148148145,No
170,28884786,68,1080,50365574,1,0.09259259259259259,Minor,40.648148148148145,No
171,29026813,2,22,9542417,20,90.9090909090909,Major,90.9090909090909,Yes
172,29026813,2,22,41582153,2,9.090909090909092,Major,90.9090909090909,No
173,29126205,1,933,1246150,933,100.0,Major,100.0,Yes
174,29379373,24,1042,6059,1,0.09596928982725528,Minor,24.856046065259118,No
175,29379373,24,1042,16618,2,0.19193857965451055,Minor,24.856046065259118,No
176,29379373,24,1042,428910,11,1.055662188099808,Minor,24.856046065259118,No
177,29379373,24,1042,440305,7,0.6717850287907869,Minor,24.856046065259118,No
178,29379373,24,1042,494483,259,24.856046065259118,Major,24.856046065259118,Yes
179,29379373,24,1042,891160,12,1.1516314779270633,Minor,24.856046065259118,No
180,29379373,24,1042,1191121,68,6.525911708253359,Major,24.856046065259118,No
181,29379373,24,1042,2981804,88,8.445297504798464,Major,24.856046065259118,No
182,29379373,24,1042,3042340,5,0.4798464491362764,Minor,24.856046065259118,No
183,29379373,24,1042,3308320,5,0.4798464491362764,Minor,24.856046065259118,No
184,29379373,24,1042,3347277,81,7.773512476007678,Major,24.856046065259118,No
185,29379373,24,1042,4878759,145,13.915547024952016,Major,24.856046065259118,No
186,29379373,24,1042,4998431,47,4.5105566218809985,Minor,24.856046065259118,No
187,29379373,24,1042,6633643,3,0.28790786948176583,Minor,24.856046065259118,No
188,29379373,24,1042,6955500,93,8.925143953934741,Major,24.856046065259118,No
189,29379373,24,1042,8188795,60,5.758157389635317,Major,24.856046065259118,No
190,29379373,24,1042,9172970,25,2.399232245681382,Minor,24.856046065259118,No
191,29379373,24,1042,10115538,38,3.6468330134357005,Minor,24.856046065259118,No
192,29379373,24,1042,10604386,6,0.5758157389635317,Minor,24.856046065259118,No
193,29379373,24,1042,10634868,18,1.727447216890595,Minor,24.856046065259118,No
194,29379373,24,1042,13119332,41,3.9347408829174664,Minor,24.856046065259118,No
195,29379373,24,1042,30378129,7,0.6717850287907869,Minor,24.856046065259118,No
196,29379373,24,1042,32791392,5,0.4798464491362764,Minor,24.856046065259118,No
197,29379373,24,1042,33299634,15,1.4395393474088292,Minor,24.856046065259118,No
198,29817913,3,959,3864918,923,96.2460896767466,Major,96.2460896767466,Yes
199,29817913,3,959,8720413,10,1.0427528675703859,Minor,96.2460896767466,No
200,29817913,3,959,33207157,26,2.711157455683003,Minor,96.2460896767466,No
201,30169075,22,549,43395,15,2.73224043715847,Minor,84.3351548269581,No
202,30169075,22,549,51464,5,0.9107468123861566,Minor,84.3351548269581,No
203,30169075,22,549,65011,4,0.7285974499089253,Minor,84.3351548269581,No
204,30169075,22,549,81933,1,0.18214936247723132,Minor,84.3351548269581,No
205,30169075,22,549,263230,3,0.546448087431694,Minor,84.3351548269581,No
206,30169075,22,549,349292,4,0.7285974499089253,Minor,84.3351548269581,No
207,30169075,22,549,535536,4,0.7285974499089253,Minor,84.3351548269581,No
208,30169075,22,549,565932,1,0.18214936247723132,Minor,84.3351548269581,No
209,30169075,22,549,1462944,7,1.2750455373406193,Minor,84.3351548269581,No
210,30169075,22,549,1815626,1,0.18214936247723132,Minor,84.3351548269581,No
211,30169075,22,549,1891298,1,0.18214936247723132,Minor,84.3351548269581,No
212,30169075,22,549,1934671,463,84.3351548269581,Major,84.3351548269581,Yes
213,30169075,22,549,2356328,15,2.73224043715847,Minor,84.3351548269581,No
214,30169075,22,549,2922462,5,0.9107468123861566,Minor,84.3351548269581,No
215,30169075,22,549,3460369,1,0.18214936247723132,Minor,84.3351548269581,No
216,30169075,22,549,4446176,1,0.18214936247723132,Minor,84.3351548269581,No
217,30169075,22,549,4622362,3,0.546448087431694,Minor,84.3351548269581,No
218,30169075,22,549,5785518,7,1.2750455373406193,Minor,84.3351548269581,No
219,30169075,22,549,7280075,1,0.18214936247723132,Minor,84.3351548269581,No
220,30169075,22,549,9510716,5,0.9107468123861566,Minor,84.3351548269581,No
221,30169075,22,549,11520874,1,0.18214936247723132,Minor,84.3351548269581,No
222,30169075,22,549,17939277,1,0.18214936247723132,Minor,84.3351548269581,No
223,31015510,11,946,51295,4,0.42283298097251587,Minor,43.12896405919662,No
224,31015510,11,946,55173,282,29.80972515856237,Major,43.12896405919662,No
