,project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index,file
1702,31400029,6f33768,Maarten Pronk,2019-06-19,23,14,14,5,0,6,3,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/163.csv
1703,31400029,6f33768,Maarten Pronk,2019-06-19,17,5,11,1,0,5,1,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/100.csv
1704,31400029,6f33768,Maarten Pronk,2019-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/40.csv
1705,31400029,6f33768,Maarten Pronk,2019-06-19,4,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/156.csv
1706,31400029,6f33768,Maarten Pronk,2019-06-19,19,5,13,1,0,5,1,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/33.csv
1707,31400029,6f33768,Maarten Pronk,2019-06-19,15,5,9,1,0,5,1,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/78.csv
1708,31400029,6f33768,Maarten Pronk,2019-06-19,23,4,15,1,0,8,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/154.csv
1709,31400029,6f33768,Maarten Pronk,2019-06-19,15,5,9,1,0,5,1,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/130.csv
1710,31400029,6f33768,Maarten Pronk,2019-06-19,20,6,14,1,0,5,1,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/96.csv
1711,31400029,6f33768,Maarten Pronk,2019-06-19,28,5,22,1,0,5,1,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/104.csv
1712,31400029,6f33768,Maarten Pronk,2019-06-19,41,7,19,4,14,8,0,0,1,2,1,2,3,3,4.75489,0.5,2.37744,A,100,/home/senior/senior/all_metric/31400029/160.csv
1713,31400029,6f33768,Maarten Pronk,2019-06-19,24,5,18,1,0,5,1,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/92.csv
1714,31400029,6f33768,Maarten Pronk,2019-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/141.csv
1715,31400029,6f33768,Maarten Pronk,2019-06-19,20,6,14,1,0,5,1,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/63.csv
1716,31400029,6f33768,Maarten Pronk,2019-06-19,19,5,13,1,0,5,1,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/54.csv
1717,31400029,6f33768,Maarten Pronk,2019-06-19,26,6,20,1,0,5,1,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/31400029/36.csv
1718,52512066,3807ca0,TopSteely,2017-12-05,122,117,113,6,0,3,6,32,9,20,12,24,29,36,174.887,5.4,944.392,A,49.1203,/home/senior/senior/all_metric/52512066/42.csv
1719,52512066,3807ca0,TopSteely,2017-12-05,109,72,72,28,0,11,26,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/8.csv
1720,52512066,3807ca0,TopSteely,2017-12-05,35,30,29,0,0,6,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/14.csv
1721,52512066,3807ca0,TopSteely,2017-12-05,121,94,94,18,0,14,13,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/50.csv
1722,52512066,3807ca0,TopSteely,2017-12-05,85,63,61,10,0,15,9,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/7.csv
1723,52512066,3807ca0,TopSteely,2017-12-05,53,32,32,20,0,4,17,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/12.csv
1724,52512066,3807ca0,TopSteely,2017-12-05,261,203,201,41,0,21,39,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/30.csv
1725,52512066,3807ca0,TopSteely,2017-12-05,121,92,92,20,0,14,15,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/23.csv
1726,52512066,3807ca0,TopSteely,2017-12-05,121,94,94,18,0,14,13,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/32.csv
1727,52512066,3807ca0,TopSteely,2017-12-05,64,34,34,27,0,6,24,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/45.csv
1728,52512066,3807ca0,TopSteely,2017-12-05,115,67,82,10,3,19,11,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/2.csv
1729,52512066,3807ca0,TopSteely,2017-12-05,109,99,86,7,0,17,6,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/18.csv
1730,52512066,3807ca0,TopSteely,2017-12-05,188,130,127,26,3,30,28,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/17.csv
1731,52512066,3807ca0,TopSteely,2017-12-05,597,513,503,43,4,52,38,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/13.csv
1732,52512066,3807ca0,TopSteely,2017-12-05,267,203,213,36,0,30,24,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/44.csv
1733,52512066,3807ca0,TopSteely,2017-12-05,41,37,34,5,0,2,5,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/21.csv
1734,52512066,3807ca0,TopSteely,2017-12-05,258,201,199,41,0,20,39,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/51.csv
1735,52512066,3807ca0,TopSteely,2017-12-05,222,138,136,68,0,20,66,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/57.csv
1736,52512066,3807ca0,TopSteely,2017-12-05,521,410,414,42,0,69,38,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/43.csv
1737,52512066,3807ca0,TopSteely,2017-12-05,118,87,87,16,0,17,14,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/9.csv
1738,52512066,3807ca0,TopSteely,2017-12-05,151,121,121,18,0,16,14,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/34.csv
1739,52512066,3807ca0,TopSteely,2017-12-05,356,239,209,60,36,50,61,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/5.csv
1740,52512066,3807ca0,TopSteely,2017-12-05,141,108,108,20,0,19,14,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/0.csv
1741,52512066,3807ca0,TopSteely,2017-12-05,34,32,32,1,0,2,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/26.csv
1742,52512066,3807ca0,TopSteely,2017-12-05,336,273,264,56,0,19,53,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/56.csv
1743,52512066,3807ca0,TopSteely,2017-12-05,781,291,286,444,0,52,443,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/53.csv
1744,52512066,3807ca0,TopSteely,2017-12-05,1169,977,995,106,0,77,97,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/35.csv
1745,52512066,3807ca0,TopSteely,2017-12-05,102,77,77,9,0,18,7,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/25.csv
1746,52512066,3807ca0,TopSteely,2017-12-05,257,200,198,41,0,20,39,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/19.csv
1747,52512066,3807ca0,TopSteely,2017-12-05,219,165,163,39,0,19,37,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/27.csv
1748,52512066,3807ca0,TopSteely,2017-12-05,49,34,38,4,0,8,3,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/28.csv
1749,52512066,3807ca0,TopSteely,2017-12-05,756,666,646,39,0,77,33,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/41.csv
1750,52512066,3807ca0,TopSteely,2017-12-05,234,182,180,36,0,20,34,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/31.csv
1751,52512066,3807ca0,TopSteely,2017-12-05,151,121,121,18,0,16,14,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/49.csv
1752,52512066,3807ca0,TopSteely,2017-12-05,47,35,35,5,0,7,5,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/3.csv
1753,52512066,3807ca0,TopSteely,2017-12-05,50,43,41,0,0,9,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/55.csv
1754,52512066,3807ca0,TopSteely,2017-12-05,71,56,56,1,0,15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/6.csv
1755,52512066,3807ca0,TopSteely,2017-12-05,121,92,92,20,0,14,15,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/22.csv
1756,52512066,3807ca0,TopSteely,2017-12-05,263,210,212,27,0,29,22,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/47.csv
1757,52512066,3807ca0,TopSteely,2017-12-05,73,62,62,4,0,9,2,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/29.csv
1758,52512066,3807ca0,TopSteely,2017-12-05,157,119,119,25,0,19,19,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/48.csv
1759,52512066,3807ca0,TopSteely,2017-12-05,410,99,176,83,74,83,77,26,14,89,76,150,103,226,1511.15,11.7978,17828.2,A,58.7359,/home/senior/senior/all_metric/52512066/24.csv
1760,52512066,3807ca0,TopSteely,2017-12-05,20,10,13,3,0,4,3,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/52512066/58.csv
1761,52512066,3807ca0,TopSteely,2017-12-05,34,20,22,6,9,3,0,2,5,33,23,46,38,69,362.107,3.48485,1261.89,A,82.3864,/home/senior/senior/all_metric/52512066/52.csv
1762,52512066,3807ca0,TopSteely,2017-12-05,412,321,328,47,0,37,47,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/37.csv
1763,52512066,3807ca0,TopSteely,2017-12-05,112,92,92,15,0,10,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/16.csv
1764,52512066,3807ca0,TopSteely,2017-12-05,91,33,31,18,27,16,17,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/20.csv
1765,52512066,3807ca0,TopSteely,2017-12-05,180,134,113,36,0,36,31,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/15.csv
1766,52512066,3807ca0,TopSteely,2017-12-05,103,72,72,24,0,9,22,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/38.csv
1767,52512066,3807ca0,TopSteely,2017-12-05,21,18,18,0,0,3,0,1,1,2,1,2,3,3,4.75489,0.5,2.37744,A,67.6072,/home/senior/senior/all_metric/52512066/39.csv
1768,52512066,3807ca0,TopSteely,2017-12-05,121,92,92,20,0,14,15,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/4.csv
1769,52512066,3807ca0,TopSteely,2017-12-05,115,78,78,23,0,17,20,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/46.csv
1770,52512066,3807ca0,TopSteely,2017-12-05,34,26,31,1,0,3,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/10.csv
1771,52512066,3807ca0,TopSteely,2017-12-05,64,52,57,2,0,6,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/11.csv
1772,52512066,3807ca0,TopSteely,2017-12-05,37,27,32,7,0,4,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/1.csv
1773,52512066,3807ca0,TopSteely,2017-12-05,681,593,583,39,4,59,35,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/40.csv
1774,52512066,3807ca0,TopSteely,2017-12-05,64,59,59,1,0,5,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/33.csv
1775,52512066,3807ca0,TopSteely,2017-12-05,215,148,137,29,7,32,39,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/54.csv
1776,52512066,3807ca0,TopSteely,2017-12-05,139,109,109,24,0,12,18,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/52512066/36.csv
1777,27496810,0533fcc,joanna-may,2019-12-17,213,171,168,13,0,33,12,61,10,26,14,27,36,41,211.967,5.19231,1100.6,A,44.4807,/home/senior/senior/all_metric/27496810/81.csv
1778,27496810,0533fcc,joanna-may,2019-12-17,4,3,3,0,0,1,0,3,1,2,1,2,3,3,4.75489,0.5,2.37744,A,84.5817,/home/senior/senior/all_metric/27496810/69.csv
1779,27496810,0533fcc,joanna-may,2019-12-17,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/42.csv
1780,27496810,0533fcc,joanna-may,2019-12-17,194,144,143,18,4,34,13,21,9,95,60,116,104,176,1179.28,5.49474,6479.82,A,49.5496,/home/senior/senior/all_metric/27496810/97.csv
1781,27496810,0533fcc,joanna-may,2019-12-17,82,50,59,0,0,23,0,10,1,2,1,2,3,3,4.75489,0.5,2.37744,A,56.9869,/home/senior/senior/all_metric/27496810/8.csv
1782,27496810,0533fcc,joanna-may,2019-12-17,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/95.csv
1783,27496810,0533fcc,joanna-may,2019-12-17,5,4,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/110.csv
1784,27496810,0533fcc,joanna-may,2019-12-17,6,5,5,0,0,1,0,3,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/75.csv
1785,27496810,0533fcc,joanna-may,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/14.csv
1786,27496810,0533fcc,joanna-may,2019-12-17,4,3,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/66.csv
1787,27496810,0533fcc,joanna-may,2019-12-17,17,13,13,0,0,4,0,11,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/50.csv
1788,27496810,0533fcc,joanna-may,2019-12-17,11,8,8,0,0,3,0,3,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/7.csv
1789,27496810,0533fcc,joanna-may,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/12.csv
1790,27496810,0533fcc,joanna-may,2019-12-17,4,3,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/77.csv
1791,27496810,0533fcc,joanna-may,2019-12-17,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/30.csv
1792,27496810,0533fcc,joanna-may,2019-12-17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/112.csv
1793,27496810,0533fcc,joanna-may,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/23.csv
1794,27496810,0533fcc,joanna-may,2019-12-17,142,81,114,12,0,20,8,38,12,40,25,47,52,72,410.432,7.05,2893.54,A,53.7068,/home/senior/senior/all_metric/27496810/85.csv
1795,27496810,0533fcc,joanna-may,2019-12-17,4,3,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/32.csv
1796,27496810,0533fcc,joanna-may,2019-12-17,865,680,662,56,5,141,57,235,17,244,143,272,261,415,3331.58,9.47541,31568.1,C,1.69601,/home/senior/senior/all_metric/27496810/88.csv
1797,27496810,0533fcc,joanna-may,2019-12-17,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/45.csv
1798,27496810,0533fcc,joanna-may,2019-12-17,8,5,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/2.csv
1799,27496810,0533fcc,joanna-may,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/18.csv
1800,27496810,0533fcc,joanna-may,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/17.csv
1801,27496810,0533fcc,joanna-may,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/13.csv
1802,27496810,0533fcc,joanna-may,2019-12-17,2,3,2,0,0,0,0,1,1,4,3,6,5,9,20.8974,0.75,15.673,A,80.2143,/home/senior/senior/all_metric/27496810/44.csv
1803,27496810,0533fcc,joanna-may,2019-12-17,27,15,15,9,0,3,9,4,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/82.csv
1804,27496810,0533fcc,joanna-may,2019-12-17,19,3,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/93.csv
1805,27496810,0533fcc,joanna-may,2019-12-17,9,6,6,0,0,3,0,6,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/62.csv
1806,27496810,0533fcc,joanna-may,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/21.csv
1807,27496810,0533fcc,joanna-may,2019-12-17,95,54,60,10,0,25,10,17,8,43,23,43,51,66,374.38,4,1497.52,A,63.5241,/home/senior/senior/all_metric/27496810/86.csv
1808,27496810,0533fcc,joanna-may,2019-12-17,4,3,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/51.csv
1809,27496810,0533fcc,joanna-may,2019-12-17,9,6,6,0,0,3,0,6,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/57.csv
1810,27496810,0533fcc,joanna-may,2019-12-17,3,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/43.csv
1811,27496810,0533fcc,joanna-may,2019-12-17,100,71,84,0,0,16,0,11,1,6,3,6,7,9,25.2662,0.5,12.6331,A,48.7201,/home/senior/senior/all_metric/27496810/9.csv
1812,27496810,0533fcc,joanna-may,2019-12-17,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/72.csv
1813,27496810,0533fcc,joanna-may,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/65.csv
1814,27496810,0533fcc,joanna-may,2019-12-17,4,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/68.csv
1815,27496810,0533fcc,joanna-may,2019-12-17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/34.csv
1816,27496810,0533fcc,joanna-may,2019-12-17,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/74.csv
1817,27496810,0533fcc,joanna-may,2019-12-17,117,88,86,7,0,25,6,19,6,17,10,17,23,27,122.136,3,366.409,A,57.2495,/home/senior/senior/all_metric/27496810/84.csv
1818,27496810,0533fcc,joanna-may,2019-12-17,113,73,76,0,0,37,0,14,1,8,4,8,9,12,38.0391,0.5,19.0196,A,46.5402,/home/senior/senior/all_metric/27496810/5.csv
1819,27496810,0533fcc,joanna-may,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/106.csv
1820,27496810,0533fcc,joanna-may,2019-12-17,84,62,62,16,0,14,8,8,4,41,21,42,45,63,345.987,2.04878,708.851,A,66.3715,/home/senior/senior/all_metric/27496810/0.csv
1821,27496810,0533fcc,joanna-may,2019-12-17,9,6,6,0,0,3,0,4,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/26.csv
1822,27496810,0533fcc,joanna-may,2019-12-17,4,3,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/56.csv
1823,27496810,0533fcc,joanna-may,2019-12-17,2,2,2,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/27496810/53.csv
1824,27496810,0533fcc,joanna-may,2019-12-17,4,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/35.csv
1825,27496810,0533fcc,joanna-may,2019-12-17,17,14,14,1,0,2,1,0,1,4,2,4,5,6,13.9316,0.5,6.96578,A,81.9621,/home/senior/senior/all_metric/27496810/102.csv
1826,27496810,0533fcc,joanna-may,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/61.csv
1827,27496810,0533fcc,joanna-may,2019-12-17,4,3,3,0,0,1,0,0,1,2,1,2,3,3,4.75489,0.5,2.37744,A,84.5817,/home/senior/senior/all_metric/27496810/25.csv
1828,27496810,0533fcc,joanna-may,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/19.csv
1829,27496810,0533fcc,joanna-may,2019-12-17,3,3,3,0,0,0,0,3,1,2,1,2,3,3,4.75489,0.5,2.37744,A,84.5817,/home/senior/senior/all_metric/27496810/107.csv
1830,27496810,0533fcc,joanna-may,2019-12-17,5,4,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/79.csv
1831,27496810,0533fcc,joanna-may,2019-12-17,4,3,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/59.csv
1832,27496810,0533fcc,joanna-may,2019-12-17,7,5,5,0,0,2,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/27496810/27.csv
1833,27496810,0533fcc,joanna-may,2019-12-17,66,25,20,0,30,16,0,12,2,6,3,6,8,9,27,1,27,A,74.7401,/home/senior/senior/all_metric/27496810/108.csv
1834,27496810,0533fcc,joanna-may,2019-12-17,203,161,152,9,0,42,9,62,12,42,24,43,54,67,385.577,6.14286,2368.55,A,40.7498,/home/senior/senior/all_metric/27496810/90.csv
1835,27496810,0533fcc,joanna-may,2019-12-17,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/28.csv
1836,27496810,0533fcc,joanna-may,2019-12-17,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,/home/senior/senior/all_metric/27496810/41.csv
1837,27496810,0533fcc,joanna-may,2019-12-17,13,8,8,0,0,5,0,4,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/31.csv
1838,27496810,0533fcc,joanna-may,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/49.csv
1839,27496810,0533fcc,joanna-may,2019-12-17,275,178,175,1,0,99,1,53,5,40,20,40,45,60,329.511,2.5,823.778,A,32.9984,/home/senior/senior/all_metric/27496810/3.csv
1840,27496810,0533fcc,joanna-may,2019-12-17,19,10,7,0,7,5,0,6,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/55.csv
1841,27496810,0533fcc,joanna-may,2019-12-17,31,26,26,0,0,5,0,0,5,18,9,18,23,27,122.136,2.5,305.34,A,53.5802,/home/senior/senior/all_metric/27496810/101.csv
1842,27496810,0533fcc,joanna-may,2019-12-17,44,37,34,5,0,5,5,0,5,35,22,41,40,63,335.281,2.92857,981.896,A,67.3595,/home/senior/senior/all_metric/27496810/99.csv
1843,27496810,0533fcc,joanna-may,2019-12-17,110,71,71,0,0,39,0,16,2,12,7,14,14,21,79.9545,1.16667,93.2802,A,44.8135,/home/senior/senior/all_metric/27496810/6.csv
1844,27496810,0533fcc,joanna-may,2019-12-17,269,206,205,14,0,54,10,93,8,77,48,96,85,144,922.952,4.98701,4602.78,A,34.2841,/home/senior/senior/all_metric/27496810/83.csv
1845,27496810,0533fcc,joanna-may,2019-12-17,9,6,6,0,0,3,0,6,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/60.csv
1846,27496810,0533fcc,joanna-may,2019-12-17,3,3,3,0,0,0,0,3,1,2,1,2,3,3,4.75489,0.5,2.37744,A,84.5817,/home/senior/senior/all_metric/27496810/105.csv
1847,27496810,0533fcc,joanna-may,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/22.csv
1848,27496810,0533fcc,joanna-may,2019-12-17,11,9,9,0,0,2,0,9,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/47.csv
1849,27496810,0533fcc,joanna-may,2019-12-17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100,/home/senior/senior/all_metric/27496810/29.csv
