project_id,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Index
31657027,187.9814814814815,108.92592592592592,113.64814814814815,11.166666666666666,21.166666666666668,41.148148148148145,12.018518518518519,34.94444444444444,5.888888888888889,30.814814814814813,18.98148148148148,36.111111111111114,36.7037037037037,55.092592592592595,326.98086814814815,3.4422477777777782,2227.7267381481483,32.85318806494139
32552050,40.855932203389834,15.14406779661017,30.555084745762713,1.8940677966101696,1.5466101694915255,7.012711864406779,1.7415254237288136,3.440677966101695,0.5338983050847458,2.194915254237288,1.4364406779661016,2.635593220338983,2.7288135593220337,4.072033898305085,20.307000084745763,0.32924327542372883,91.45787211864408,57.98550797172361
34561609,168.20689655172413,104.48275862068965,105.48275862068965,16.82758620689655,18.70689655172414,29.396551724137932,14.620689655172415,16.32758620689655,4.603448275862069,44.60344827586207,30.29310344827586,57.5,49.206896551724135,87.79310344827586,625.6312294827585,2.9501342068965513,5277.995825172417,34.09042554697512
34600889,74.07894736842105,35.38157894736842,44.81578947368421,4.184210526315789,15.06578947368421,10.328947368421053,3.8684210526315788,8.592105263157896,0.5921052631578947,4.565789473684211,2.6447368421052633,5.302631578947368,5.157894736842105,7.947368421052632,43.450192894736844,0.3427455263157895,131.72677157894736,51.35083967031674
35149818,62.682539682539684,30.123015873015873,27.41269841269841,8.896825396825397,16.575396825396826,9.853174603174603,8.841269841269842,19.72222222222222,6.095238095238095,17.515873015873016,15.30952380952381,28.46031746031746,23.61111111111111,43.76984126984127,214.17120182539682,4.9914974603174596,1473.5072621428567,49.659855164406416
36761320,75.15789473684211,56.6578947368421,59.23684210526316,4.5,1.236842105263158,9.947368421052632,4.7368421052631575,14.605263157894736,4.0,18.736842105263158,12.131578947368421,21.68421052631579,22.736842105263158,33.81578947368421,175.50461815789475,2.3312928947368423,684.4300063157895,43.65375554558137
40955019,136.65403304178815,64.28474246841594,79.36443148688046,19.517006802721088,15.926141885325558,25.91253644314869,15.45092322643343,1.436345966958212,2.257531584062196,10.660835762876578,8.182701652089408,15.055393586005831,12.918367346938776,23.238095238095237,129.44715675413013,1.530028640427599,786.8969901846446,43.57953642205147
41010830,140.30555555555554,33.47222222222222,89.27777777777777,5.986111111111111,25.430555555555557,18.65277777777778,6.944444444444445,8.194444444444445,1.8333333333333333,5.569444444444445,3.25,6.138888888888889,7.402777777777778,9.38888888888889,39.42000777777778,1.0341995833333335,117.06423277777779,45.17114814958616
41339733,510.75,330.75,335.0,10.35,76.25,92.6,6.9,111.1,6.4,290.45,233.0,492.1,296.85,725.1,8350.2547045,4.269276300000001,105480.72803199997,2.5156955062504998
47754491,64.3529411764706,38.05882352941177,37.794117647058826,12.764705882352942,5.411764705882353,11.117647058823529,10.029411764705882,6.205882352941177,2.764705882352941,11.205882352941176,7.911764705882353,15.411764705882353,13.970588235294118,23.323529411764707,125.23850117647056,1.898651970588235,922.6673417647058,50.067027585517124
47838894,320.54901960784315,205.7058823529412,229.2941176470588,26.372549019607842,15.529411764705882,50.35294117647059,25.372549019607842,51.72549019607843,6.627450980392157,62.529411764705884,42.333333333333336,80.47058823529412,69.15686274509804,122.80392156862744,861.8787409803921,4.288642745098039,6923.5877082352945,20.99921152540853
51732151,250.94,154.72,162.98,21.1,28.3,40.4,19.26,21.46,2.32,11.52,7.32,13.8,13.84,21.12,110.92363160000001,1.38386528,616.6162276,34.538863393061455
52512066,121.4,52.8,68.4,19.6,16.6,19.2,17.2,12.2,5.8,28.8,22.4,44.4,34.6,66.8,410.5797780000001,4.23653,4007.371888,40.03017246950321
56604179,255.43243243243242,127.55855855855856,132.1081081081081,18.99099099099099,47.549549549549546,57.21621621621622,18.55855855855856,37.45945945945946,5.873873873873874,39.65765765765766,29.0,54.4054054054054,45.531531531531535,83.4054054054054,574.5084644144143,3.833286666666666,6714.3932079279275,29.375084020854516
