,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
0,3dd1439,Axel Ringh,2019-11-05,137 (0),84 (0),90 (0),18 (0),0 (0),30 (0),17 (0),40 (0),9 (0),31 (0),37 (0),73 (0),40 (0),110 (0),585.412 (0),10.5968 (0),6203.48 (0),A,57.4536 (0)
