,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
0,3dd1439,Axel Ringh,2019-11-05,122 (0),41 (0),50 (0),7 (0),38 (0),26 (0),8 (0),4 (0),5 (0),24 (0),17 (0),34 (0),29 (0),51 (0),247.757 (0),3.54167 (0),877.473 (0),A,74.5065 (0)
