,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
0,3dd1439,Axel Ringh,2019-11-05,48 (0),23 (0),22 (0),12 (0),0 (0),12 (0),14 (0),1 (0),3 (0),8 (0),8 (0),13 (0),11 (0),21 (0),72.6481 (0),2.4375 (0),177.08 (0),A,85.6718 (0)
