project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
29379373,4ff4a2f,Reem Khamis,2017-08-10,75,52,49,6,0,17,9,15,9,24,14,27,33,41,206.82,5.0625,1047.03,A,63.9964
29379373,4ff4a2f,Reem Khamis,2017-08-10,159,127,138,2,4,15,2,15,6,12,7,12,18,19,79.2286,3,237.686,A,51.3071
29379373,4ff4a2f,Reem Khamis,2017-08-10,46,38,35,0,4,7,0,5,2,7,4,8,9,12,38.0391,1.14286,43.4733,A,72.7836
29379373,4ff4a2f,Reem Khamis,2017-08-10,21,12,18,1,0,2,1,3,1,2,1,2,3,3,4.75489,0.5,2.37744,A,85.0335
29379373,4ff4a2f,Reem Khamis,2017-08-10,48,33,31,1,4,12,1,4,3,12,7,14,15,21,82.0447,1.75,143.578,A,74.6891
29379373,4ff4a2f,Reem Khamis,2017-08-10,204,168,177,6,4,17,6,19,2,28,16,32,30,48,235.531,1.14286,269.178,A,46.2529
29379373,4ff4a2f,Reem Khamis,2017-08-10,66,46,46,3,7,11,2,7,4,14,8,16,18,24,100.078,2.28571,228.75,A,72.9703
29379373,4ff4a2f,Reem Khamis,2017-08-10,557,364,404,35,9,113,31,121,13,209,116,233,222,349,2720.25,7.24641,19712.1,A,24.0292
29379373,4ff4a2f,Reem Khamis,2017-08-10,32,20,19,5,3,5,5,1,0,0,0,0,0,0,0,0,0,A,100
29379373,4ff4a2f,Reem Khamis,2017-08-10,337,200,299,2,4,32,2,20,5,46,30,60,51,90,510.518,3.26087,1664.73,A,36.7482
29379373,4ff4a2f,Reem Khamis,2017-08-10,80,47,60,1,0,20,0,7,2,3,2,3,5,5,11.6096,1,11.6096,A,63.2598
29379373,4ff4a2f,Reem Khamis,2017-08-10,160,79,121,3,0,36,3,13,4,33,20,40,37,60,312.567,2.42424,757.739,A,49.4312
29379373,4ff4a2f,Reem Khamis,2017-08-10,38,25,27,2,0,9,2,6,1,2,2,2,3,4,6.33985,0.5,3.16993,A,79.1152
29379373,4ff4a2f,Reem Khamis,2017-08-10,65,45,51,4,0,10,4,16,5,21,11,21,26,32,150.414,2.5,376.035,A,62.7053
29379373,4ff4a2f,Reem Khamis,2017-08-10,32,17,14,0,9,9,0,6,1,2,2,2,3,4,6.33985,0.5,3.16993,A,96.2593
29379373,4ff4a2f,Reem Khamis,2017-08-10,118,62,84,15,0,19,15,12,5,17,10,20,22,30,133.783,2.94118,393.479,A,67.121
29379373,4ff4a2f,Reem Khamis,2017-08-10,184,78,142,13,0,31,11,7,3,6,3,6,9,9,28.5293,1.5,42.794,A,65.0178
29379373,4ff4a2f,Reem Khamis,2017-08-10,43,26,24,4,7,8,4,9,3,16,12,24,19,36,152.925,2.25,344.082,A,81.5902
29379373,4ff4a2f,Reem Khamis,2017-08-10,4,4,4,0,0,0,0,2,1,2,1,2,3,3,4.75489,0.5,2.37744,A,81.8563
29379373,4ff4a2f,Reem Khamis,2017-08-10,145,99,109,12,0,24,12,37,9,59,34,66,68,100,608.746,5.0339,3064.37,A,51.0882
29379373,4ff4a2f,Reem Khamis,2017-08-10,61,41,41,1,7,12,1,7,2,11,6,12,13,18,66.6079,1.09091,72.6632,A,74.423
29379373,4ff4a2f,Reem Khamis,2017-08-10,59,42,40,1,4,14,1,7,4,19,10,21,23,31,140.23,2.21053,309.983,A,68.3068
29379373,4ff4a2f,Reem Khamis,2017-08-10,15,8,7,3,3,2,3,1,0,0,0,0,0,0,0,0,0,A,100
29379373,4ff4a2f,Reem Khamis,2017-08-10,84,71,73,0,4,7,0,12,3,14,9,18,17,27,110.361,1.92857,212.84,A,57.4661
29379373,4ff4a2f,Reem Khamis,2017-08-10,15,11,10,2,0,3,2,3,1,2,1,2,3,3,4.75489,0.5,2.37744,A,95.6534
29379373,4ff4a2f,Reem Khamis,2017-08-10,165,118,120,10,0,35,10,47,12,77,46,87,89,133,861.273,6.77922,5838.76,A,45.2031
29379373,4ff4a2f,Reem Khamis,2017-08-10,45,28,26,2,7,10,2,10,6,19,14,27,25,41,190.398,4.26316,811.697,A,78.709
29379373,4ff4a2f,Reem Khamis,2017-08-10,58,47,45,0,4,9,0,7,4,21,12,24,25,36,167.179,2.28571,382.123,A,64.0875
29379373,4ff4a2f,Reem Khamis,2017-08-10,58,47,45,0,4,9,0,7,4,21,12,24,25,36,167.179,2.28571,382.123,A,64.0875
29379373,4ff4a2f,Reem Khamis,2017-08-10,54,37,39,4,0,11,4,12,3,6,4,6,9,10,31.6993,1.5,47.5489,A,72.0808
29379373,4ff4a2f,Reem Khamis,2017-08-10,75,34,62,4,0,9,4,2,0,0,0,0,0,0,0,0,0,A,100
29379373,4ff4a2f,Reem Khamis,2017-08-10,120,87,90,15,4,12,14,27,10,49,32,63,59,95,558.851,6.42857,3592.61,A,58.9112
29379373,4ff4a2f,Reem Khamis,2017-08-10,77,59,59,1,7,10,1,11,3,23,14,26,26,40,188.018,1.69565,318.812,A,64.3091
29379373,4ff4a2f,Reem Khamis,2017-08-10,23,7,6,1,7,9,1,2,0,0,0,0,0,0,0,0,0,A,100
29379373,4ff4a2f,Reem Khamis,2017-08-10,52,37,38,1,3,10,1,11,10,40,24,46,50,70,395.07,5.75,2271.65,A,64.3393
29379373,4ff4a2f,Reem Khamis,2017-08-10,58,40,39,4,0,15,4,15,2,7,4,8,9,12,38.0391,1.14286,43.4733,A,70.1152
29379373,4ff4a2f,Reem Khamis,2017-08-10,31,22,22,2,0,7,2,7,2,6,4,6,8,10,30,1,30,A,76.6689
29379373,4ff4a2f,Reem Khamis,2017-08-10,57,40,38,1,4,14,1,5,4,16,9,18,20,27,116.692,2.25,262.557,A,70.0069
29379373,4ff4a2f,Reem Khamis,2017-08-10,225,157,194,4,4,23,4,30,7,33,20,39,40,59,313.994,4.13636,1298.79,A,42.9272
29379373,4ff4a2f,Reem Khamis,2017-08-10,116,118,103,1,4,8,1,20,1,32,16,32,33,48,242.131,0.5,121.065,A,48.4454
29379373,4ff4a2f,Reem Khamis,2017-08-10,111,80,88,7,0,17,6,19,7,28,15,28,35,43,220.559,3.5,771.957,A,55.9218
29379373,4ff4a2f,Reem Khamis,2017-08-10,83,64,64,1,7,11,1,11,3,23,14,26,26,40,188.018,1.69565,318.812,A,62.8865
29379373,4ff4a2f,Reem Khamis,2017-08-10,35,26,27,1,4,3,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29379373,4ff4a2f,Reem Khamis,2017-08-10,50,38,36,1,4,9,1,7,4,16,9,18,20,27,116.692,2.25,262.557,A,70.6595
29379373,4ff4a2f,Reem Khamis,2017-08-10,59,37,39,1,7,12,1,9,2,12,7,13,14,20,76.1471,1.08333,82.4927,A,75.1263
29379373,4ff4a2f,Reem Khamis,2017-08-10,49,37,34,1,4,10,1,7,3,12,7,14,15,21,82.0447,1.75,143.578,A,72.4472
29379373,4ff4a2f,Reem Khamis,2017-08-10,49,30,28,4,7,10,4,10,4,19,13,26,23,39,176.419,2.73684,482.831,A,79.0016
29379373,4ff4a2f,Reem Khamis,2017-08-10,114,14,32,65,0,17,65,1,0,0,0,0,0,0,0,0,0,A,100
29379373,4ff4a2f,Reem Khamis,2017-08-10,32,14,26,0,0,6,0,7,1,8,4,8,9,12,38.0391,0.5,19.0196,A,63.2611
29379373,4ff4a2f,Reem Khamis,2017-08-10,217,83,149,31,0,37,31,6,4,7,5,8,11,13,44.9726,2.28571,102.795,A,69.5919
29379373,4ff4a2f,Reem Khamis,2017-08-10,97,66,70,1,4,22,1,8,6,23,14,28,29,42,204.035,3.65217,745.172,A,58.572
29379373,4ff4a2f,Reem Khamis,2017-08-10,23,7,6,1,7,9,1,2,0,0,0,0,0,0,0,0,0,A,100
29379373,4ff4a2f,Reem Khamis,2017-08-10,197,74,145,21,0,33,19,4,2,4,2,4,6,6,15.5098,1,15.5098,A,71.2253
29379373,4ff4a2f,Reem Khamis,2017-08-10,62,46,49,3,0,10,3,11,5,45,32,63,50,95,536.166,3.5,1876.58,A,57.7507
29379373,4ff4a2f,Reem Khamis,2017-08-10,24,15,15,3,0,6,3,2,0,0,0,0,0,0,0,0,0,A,100
29379373,4ff4a2f,Reem Khamis,2017-08-10,82,52,60,2,7,13,2,10,3,18,11,19,21,30,131.77,1.58333,208.635,A,67.5401
29379373,4ff4a2f,Reem Khamis,2017-08-10,38,22,20,1,7,10,1,6,4,13,8,16,17,24,98.0991,2.46154,241.475,A,84.353
29379373,4ff4a2f,Reem Khamis,2017-08-10,15,11,11,0,0,4,0,6,5,17,8,17,22,25,111.486,2.5,278.714,A,62.1414
29379373,4ff4a2f,Reem Khamis,2017-08-10,69,36,53,2,4,10,2,2,1,2,1,2,3,3,4.75489,0.5,2.37744,A,79.8141
29379373,4ff4a2f,Reem Khamis,2017-08-10,112,72,79,10,0,23,10,25,5,35,19,37,40,56,298.028,2.64286,787.645,A,58.8561
29379373,4ff4a2f,Reem Khamis,2017-08-10,26,13,22,0,0,4,0,3,0,0,0,0,0,0,0,0,0,A,100
29379373,4ff4a2f,Reem Khamis,2017-08-10,118,73,90,13,0,17,11,12,4,27,16,32,31,48,237.801,2.37037,563.677,A,62.0895
29379373,4ff4a2f,Reem Khamis,2017-08-10,60,50,48,0,4,8,0,8,4,37,25,50,41,75,401.816,2.7027,1085.99,A,60.2293
29379373,4ff4a2f,Reem Khamis,2017-08-10,74,64,61,0,4,9,0,11,4,53,36,72,57,108,629.952,2.71698,1711.57,A,54.4512
29379373,4ff4a2f,Reem Khamis,2017-08-10,91,64,70,1,7,13,1,18,4,33,20,40,37,60,312.567,2.42424,757.739,A,59.6916
29379373,4ff4a2f,Reem Khamis,2017-08-10,690,623,589,14,46,41,14,150,6,329,198,396,335,594,4982.48,3.61094,17991.5,B,12.8175
29379373,4ff4a2f,Reem Khamis,2017-08-10,149,72,114,1,0,34,1,12,3,25,16,31,28,47,225.946,1.86,420.259,A,47.6989
29379373,4ff4a2f,Reem Khamis,2017-08-10,16,12,12,0,0,4,0,3,1,6,3,6,7,9,25.2662,0.5,12.6331,A,66.5037
29379373,4ff4a2f,Reem Khamis,2017-08-10,40,22,23,1,7,9,1,7,2,11,8,13,13,21,77.7092,1.18182,91.8382,A,84.1518
29379373,4ff4a2f,Reem Khamis,2017-08-10,46,29,31,2,0,13,2,8,1,2,2,2,3,4,6.33985,0.5,3.16993,A,76.4991
29379373,4ff4a2f,Reem Khamis,2017-08-10,53,33,36,3,0,14,3,9,4,12,7,13,16,20,80,2.16667,173.333,A,69.2082
29379373,4ff4a2f,Reem Khamis,2017-08-10,78,61,66,0,4,8,0,9,6,14,7,14,20,21,90.7605,3,272.281,A,60.5466
29379373,4ff4a2f,Reem Khamis,2017-08-10,18,13,13,0,0,5,0,3,0,0,0,0,0,0,0,0,0,A,100
29379373,4ff4a2f,Reem Khamis,2017-08-10,62,46,44,1,7,10,1,11,2,15,11,21,17,32,130.799,1.4,183.118,A,70.1651
29379373,4ff4a2f,Reem Khamis,2017-08-10,58,25,39,1,7,11,1,6,2,13,7,14,15,21,82.0447,1.07692,88.3558,A,79.017
29379373,4ff4a2f,Reem Khamis,2017-08-10,162,102,116,6,0,40,6,25,6,38,23,46,44,69,376.701,3.63158,1368.02,A,48.7322
