,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
0,c1a6bfd,root,2019-12-22,120 (0),59 (0),64 (0),30 (0),0 (0),26 (0),30 (0),11 (0),6 (0),25 (0),13 (0),26 (0),31 (0),39 (0),193.214 (0),3.12 (0),602.827 (0),A,73.3243 (0)
