project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
11161411,cd978db,jjgomera,2019-05-01,94,34,63,3,12,16,3,1,3,35,31,40,38,71,372.603,1.71429,638.748,A,73.2318
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,474,170,331,53,12,86,45,19,10,396,293,508,406,801,6940.93,6.41414,44520.1,A,45.9306
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,295,112,214,17,12,52,17,12,5,83,85,119,88,204,1317.72,3.58434,4723.17,A,52.7146
11161411,cd978db,jjgomera,2019-05-01,94,31,63,3,12,16,3,1,3,36,33,45,39,78,412.261,1.875,772.99,A,73.7993
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,274,84,202,10,12,50,10,5,3,59,60,70,62,130,774.046,1.77966,1377.54,A,55.8656
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,157,42,113,4,12,28,4,1,4,47,43,50,51,93,527.536,2.12766,1122.42,A,65.9522
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,1411,907,1197,36,12,171,31,11,6,257,274,336,263,610,4903.74,3.92218,19233.3,A,20.3531
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,406,143,321,14,12,66,7,6,3,93,102,114,96,216,1422.35,1.83871,2615.29,A,46.6291
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,125,61,87,4,12,22,4,4,3,26,23,31,29,54,262.331,1.78846,469.169,A,66.5447
11161411,cd978db,jjgomera,2019-05-01,158,53,104,16,12,33,9,4,2,29,30,32,31,62,307.16,1.10345,338.935,A,70.4222
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,155,58,106,4,14,32,3,4,3,42,40,52,45,92,505.25,1.85714,938.322,A,64.3753
11161411,cd978db,jjgomera,2019-05-01,97,34,65,3,12,17,3,1,2,20,19,20,22,39,173.918,1,173.918,A,75.3023
11161411,cd978db,jjgomera,2019-05-01,92,33,61,3,12,16,3,1,3,35,32,44,38,76,398.842,1.88571,752.103,A,73.5595
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11161411,cd978db,jjgomera,2019-05-01,142,39,104,3,12,23,3,1,5,68,59,80,73,139,860.386,2.94118,2530.55,A,65.3166
11161411,cd978db,jjgomera,2019-05-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
