project_id,hv,cc,sloc,percent,path
23686537,70.32403072095333,5,26,1.4499230769230769,/home/senior/senior/Sample_Projects/round_2/23686537/run_in_job_object.py
23686537,2016.433897891476,29,448,0.7573258928571428,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/core/test/test_comp_fd_jacobian.py
23686537,398.08422511105806,16,127,0.2968346456692913,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/core/test/test_residual_sign.py
23686537,43.01955000865388,8,34,0.3695882352941176,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/surrogate_models/nearest_neighbor.py
23686537,3732.981817509443,76,397,0.6330478589420655,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/surrogate_models/multifi_cokriging.py
23686537,2.0,8,19,0.0,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/surrogate_models/surrogate_model.py
23686537,843.2000503836551,15,113,1.056433628318584,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/surrogate_models/kriging.py
23686537,364.34857463456797,8,44,2.284727272727273,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/surrogate_models/response_surface.py
23686537,478.8369363238518,4,46,0.0,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/surrogate_models/test/test_map.py
23686537,376.70078168597354,24,94,0.1336808510638298,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/surrogate_models/test/test_response_surface.py
23686537,1507.0541818221566,13,130,0.6766307692307693,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/surrogate_models/test/test_multifi_cokriging.py
23686537,1567.2210751716352,54,332,0.056774096385542164,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/surrogate_models/test/test_nearest_neighbor.py
23686537,465.1388780416627,24,107,0.11743925233644857,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/surrogate_models/test/test_kriging.py
23686537,635.7991704565152,10,55,3.1986181818181816,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/surrogate_models/nn_interpolators/linear_interpolator.py
23686537,15.509775004326936,4,30,1.2566,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/core/test/test_prom_conns.py
23686537,4137.091604881741,65,212,2.7265849056603773,/home/senior/senior/Sample_Projects/round_2/23686537/bin/Python27/Lib/site-packages/openmdao/surrogate_models/nn_interpolators/rbf_interpolator.py
