project_id,hv,cc,sloc,percent
16619714,-1.0,-1,114,-1.0
16619714,0.0,4,30,4.3980999999999995
16619714,0.0,2,11,11.99481818181818
16619714,117.61261085748234,13,46,2.8683260869565217
16619714,242.75561920895692,26,121,1.0904380165289256
16619714,15.509775004326936,5,25,5.2777199999999995
16619714,158.12342722003538,19,65,0.19332307692307693
16619714,100.07820003461549,12,48,3.010604166666667
16619714,4.754887502163469,3,19,7.275052631578948
16619714,13.931568569324174,8,40,3.298575
16619714,4.754887502163469,5,16,8.246437499999999
16619714,28.529325012980813,8,34,3.8806764705882353
16619714,28.529325012980813,6,19,6.944368421052632
16619714,153.83535750584332,13,64,2.356125
16619714,839.7261104228488,56,147,0.940312925170068
16619714,0.0,6,23,5.736652173913043
16619714,36.541209043760986,4,28,4.71225
16619714,87.56842503028855,10,26,5.0747307692307695
16619714,676.472183145515,31,194,0.9715979381443298
16619714,4.754887502163469,2,20,6.59715
16619714,108.04820237218406,11,36,3.6650833333333335
16619714,4.754887502163469,3,19,6.944368421052632
16619714,336.9372793194778,24,62,2.2294516129032256
16619714,13.931568569324174,7,22,5.99740909090909
16619714,0.0,2,14,9.4245
16619714,4.754887502163469,3,18,7.679222222222222
16619714,39.863137138648355,7,32,4.1232187499999995
16619714,250.76823424783512,17,47,2.8072978723404254
16619714,4.754887502163469,2,18,7.330166666666667
16619714,1071.5829947466639,66,184,0.7512282608695652
16619714,682.0347938197319,17,55,2.3989636363636366
16619714,44.97261104228487,9,37,3.566027027027027
16619714,36.541209043760986,9,45,2.932066666666666
16619714,4.754887502163469,3,25,5.2777199999999995
16619714,27.0,8,32,4.1232187499999995
16619714,4.754887502163469,3,25,5.2777199999999995
16619714,4.754887502163469,3,24,5.497624999999999
16619714,114.20025299224778,18,230,0.6283
16619714,524.9601012748268,34,206,0.8235
16619714,-1.0,-1,191,-1.0
16619714,0.0,2,53,2.6080377358490567
16619714,1168.2787200739053,48,265,0.5690264150943396
16619714,137.5488750216347,14,119,1.2143613445378152
16619714,4.754887502163469,7,53,2.4894905660377358
16619714,441.35897407637793,30,130,1.063276923076923
16619714,-1.0,-1,261,-1.0
16619714,337.5257762909393,17,102,1.2935588235294115
16619714,730.3992979478421,67,101,1.4307821782178218
16619714,15.509775004326936,9,188,0.7686648936170213
16619714,448.8812251687506,21,58,2.2748793103448275
16619714,196.73137065497968,18,78,1.933230769230769
16619714,605.9122340842697,37,82,1.992170731707317
16619714,640.7057766519961,49,165,0.8758121212121213
16619714,2876.2674457700127,108,342,0.7715964912280701
16619714,195.0,10,19,7.936421052631578
16619714,30.0,7,36,3.839611111111111
16619714,615.6598321204914,28,204,1.0163676470588234
16619714,0.0,2,11,11.99481818181818
16619714,118.59257041502654,11,37,3.566027027027027
16619714,72.0,11,28,4.71225
16619714,28.529325012980813,7,24,5.497624999999999
16619714,193.21365610508815,20,70,1.8849
16619714,313.03562649079146,33,181,1.839773480662983
16619714,-1.0,-1,211,-1.0
16619714,-1.0,-1,63,-1.0
16619714,-1.0,-1,33,-1.0
16619714,-1.0,-1,127,-1.0
16619714,-1.0,-1,383,-1.0
16619714,-1.0,-1,12,-1.0
16619714,-1.0,-1,65,-1.0
16619714,-1.0,-1,206,-1.0
16619714,0.0,3,21,6.582190476190477
16619714,28.529325012980813,3,13,11.599384615384615
16619714,25.26619429851844,10,84,1.6455476190476193
16619714,-1.0,-1,255,-1.0
16619714,0.0,1,25,5.2777199999999995
16619714,15.509775004326936,6,23,5.736652173913043
16619714,454.9654211048499,34,127,1.5336456692913385
16619714,-1.0,-1,27,-1.0
16619714,22.458839376460833,11,58,2.9248448275862065
16619714,4.754887502163469,8,34,4.619852941176471
16619714,8.0,8,22,6.568590909090909
16619714,1358.0,94,317,1.0306498422712933
16619714,15.509775004326936,4,17,1.1087647058823529
16619714,102.56692722865783,16,58,2.166551724137931
16619714,0.0,1,6,20.943333333333335
16619714,129.32351694048162,15,81,0.38783950617283947
16619714,0.0,3,21,0.2991904761904762
16619714,-1.0,-1,1496,-1.0
16619714,-1.0,-1,24,-1.0
16619714,-1.0,-1,61,-1.0
16619714,11.60964047443681,5,20,6.59715
16619714,-1.0,-1,184,-1.0
16619714,-1.0,-1,33,-1.0
16619714,0.0,11,42,0.0
16619714,0.0,2,6,0.0
16619714,333.66856050137926,16,135,0.5584888888888889
16619714,0.0,3,34,0.0
16619714,0.0,4,32,0.19634374999999998
16619714,163.45006734995852,27,137,1.329978102189781
16619714,0.0,2,63,2.1940634920634916
