project_id,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,cc_rank,cc_score,loc,lloc,single_comments,sloc,multi,comments,blank,mi,path
11637464,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,57,4,0,52,3,2,2,,/home/senior/senior/Sample_Projects/round_2/11637464/setup.py
11637464,4,12,7,12,16,19,51.01955000865388,76.0,2.0,152.0,8.444444444444445,0.025333333333333333,A,2.0,116,45,5,82,8,4,21,44.65906079535435,/home/senior/senior/Sample_Projects/round_2/11637464/manage.py
11637464,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,14,4,8,4,0,8,2,,/home/senior/senior/Sample_Projects/round_2/11637464/pavement.py
11637464,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,0,,/home/senior/senior/Sample_Projects/round_2/11637464/common/__init__.py
11637464,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,0,,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/__init__.py
11637464,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,A,1.85714285714,109,56,4,45,40,2,20,58.15708137439044,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/utils.py
11637464,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,0,,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/__init__.py
11637464,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,35,8,3,24,3,3,5,,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/setup.py
11637464,1,2,2,2,3,4,2.0,6.339850002884625,0.5,3.1699250014423126,0.17610694452457293,0.002113283334294875,A,1.57142857143,80,42,0,49,12,0,19,56.665814634532126,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/fixtures/edxnotes.py
11637464,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,8,7,8,0,7,7,,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/fixtures/__init__.py
11637464,1,2,2,2,3,4,2.0,6.339850002884625,0.5,3.1699250014423126,0.17610694452457293,0.002113283334294875,A,1.66666666667,72,29,0,39,18,0,15,58.76699637101458,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/fixtures/certificates.py
11637464,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,A,1.75,61,36,0,31,16,1,14,66.931332382833,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/fixtures/programs.py
11637464,4,12,8,14,16,22,51.01955000865388,88.0,2.3333333333333335,205.33333333333334,11.407407407407408,0.029333333333333333,A,2.11764705882,196,100,8,102,54,8,32,42.15755698511356,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/fixtures/base.py
11637464,3,18,9,18,21,27,79.81353752812508,118.59257041502654,1.5,177.8888556225398,9.882714201252211,0.03953085680500885,A,1.58333333333,172,121,1,116,16,1,39,40.12359289426418,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/fixtures/discussion.py
11637464,5,56,34,60,61,94,336.82151610966264,557.4893097309114,2.6785714285714284,1493.274936779227,82.95971870995704,0.18582976991030378,A,1.92857142857,447,204,15,236,116,15,80,28.70329228253564,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/fixtures/course.py
11637464,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034,A,1.75,48,21,1,17,20,1,10,64.67501579080724,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/fixtures/xqueue.py
11637464,2,5,3,5,7,8,13.60964047443681,22.458839376460833,1.0,22.458839376460833,1.2477132986922685,0.007486279792153611,A,1.85714285714,95,45,4,50,26,5,15,52.906430158494274,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/fixtures/config.py
11637464,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,A,1.375,93,45,1,46,30,1,16,58.018188001620025,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/fixtures/library.py
11637464,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,0,,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/performance/__init__.py
11637464,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,A,1.125,114,58,2,70,27,2,15,59.46540116487176,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/performance/test_lms_performance.py
11637464,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,A,1.3,96,56,4,55,23,0,14,61.690235444497404,/home/senior/senior/Sample_Projects/round_2/11637464/common/test/acceptance/performance/test_studio_performance.py
