project_id,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,cc_rank,cc_score,loc,lloc,single_comments,sloc,multi,comments,blank,mi,path
2230747,6,11,8,14,17,22,53.563522809337215,89.92418250750748,3.8181818181818183,343.34687866502856,19.074826592501587,0.029974727502502494,A,3.0,83,30,5,29,32,5,17,53.65992234920016,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/anydbm.py
2230747,16,123,88,159,139,247,917.9292841567265,1758.3784449627065,10.341463414634147,18184.20635766311,1010.2336865368395,0.5861261483209022,A,1.97368421053,447,371,8,326,43,20,70,22.15823119428775,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/formatter.py
2230747,16,363,225,432,379,657,3150.8887428924577,5627.897503078408,9.520661157024794,53581.30515327542,2976.7391751819678,1.8759658343594692,A,2.59712230216,1691,860,172,984,258,184,277,8.0914556288552,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/optparse.py
2230747,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,79,72,3,72,0,3,4,,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/_ast.py
2230747,3,28,14,28,31,42,139.36082531977635,208.0762450362488,1.5,312.1143675543732,17.339687086354065,0.06935874834541626,A,1.66666666667,261,130,21,205,0,32,35,33.054408165093065,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/sre_constants.py
2230747,11,60,35,66,71,101,392.4671835415214,621.1244590699729,6.05,3757.802977373336,208.76683207629645,0.20704148635665762,A,3.11111111111,595,230,46,241,195,44,113,28.018318367669576,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/SimpleXMLRPCServer.py
2230747,13,38,29,54,51,83,247.52696184669043,470.8113033836342,9.236842105263158,4348.809670727779,241.6005372626544,0.15693710112787806,A,3.2,160,121,11,120,0,11,29,35.41402439355029,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/zlib.py
2230747,5,21,14,26,26,40,103.84830635279079,188.0175887256437,3.0952380952380953,581.9592031984209,32.33106684435672,0.06267252957521456,A,3.22222222222,218,130,6,125,47,6,40,37.809095682965534,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/SimpleHTTPServer.py
2230747,19,260,186,354,279,540,2166.5262541428265,4387.025508387761,12.934615384615384,56744.487633492456,3152.4715351940254,1.4623418361292537,A,3.21739130435,961,633,95,650,121,106,95,12.68868052417281,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/aifc.py
2230747,8,38,24,43,46,67,223.42124551085624,370.0786510558199,4.526315789473684,1675.0928416210793,93.0607134233933,0.12335955035193996,C,14.3333333333,149,81,10,93,23,9,23,37.03895021349541,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/_MozillaCookieJar.py
2230747,21,314,207,397,335,604,2696.7495810303244,5066.362440348462,13.27547770700637,67258.3816324604,3736.576757358911,1.688787480116154,B,6.75,900,660,66,689,49,119,96,11.2246212339571,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/zipfile.py
2230747,14,207,139,273,221,412,1645.8547691111667,3208.61585446927,9.231884057971014,29621.569555027894,1645.6427530571052,1.0695386181564233,A,2.28985507246,705,444,24,439,133,24,109,17.47559576758684,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/calendar.py
2230747,3,8,4,8,11,12,28.75488750216347,41.51317942364757,1.5,62.26976913547136,3.4594316186372978,0.01383772647454919,A,1.8,62,37,1,34,14,1,13,54.672706384656976,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/atexit.py
2230747,11,74,49,83,85,132,497.55329686155267,846.0396035701767,6.168918918918919,5219.1497166187255,289.9527620343736,0.2820132011900589,A,3.55555555556,415,250,7,236,116,6,56,27.21787204124207,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/fileinput.py
2230747,11,52,45,86,63,131,334.4766131483471,783.0236699784891,9.096153846153847,7122.503767304334,395.6946537391297,0.2610078899928297,A,4.72727272727,235,131,21,126,43,20,45,33.205738347304795,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/posixfile.py
2230747,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,1,0,1,0,0,0,,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/posix.py
2230747,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,A,2.33333333333,76,36,0,32,32,0,12,61.23956343160837,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/pwd.py
2230747,3,8,4,8,11,12,28.75488750216347,41.51317942364757,1.5,62.26976913547136,3.4594316186372978,0.01383772647454919,A,2.0,113,97,10,96,0,9,7,44.98868342815035,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/symbol.py
2230747,20,453,317,585,473,902,4083.4239216386923,8014.898128752134,12.913907284768213,103503.6513315673,5750.202851753738,2.6716327095840446,A,4.43010752688,1776,1067,151,1095,245,142,285,5.758294911381999,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/cookielib.py
2230747,8,37,25,49,45,74,216.74977452827116,406.39712912839593,5.297297297297297,2152.8064137612323,119.60035632006846,0.1354657097094653,C,16.0,117,71,24,67,8,23,18,39.59828959063249,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/whichdb.py
2230747,12,36,23,45,48,68,229.1368500605771,379.7774500490387,7.5,2848.33087536779,158.24060418709945,0.12659248334967957,A,2.22727272727,209,155,7,164,4,7,34,33.258416467537664,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/unicodedata.py
2230747,7,15,9,17,22,26,78.25484338853101,115.94522208456974,3.966666666666667,459.91604760212664,25.55089153345148,0.038648407361523245,B,9.0,95,42,5,70,6,7,14,43.92615010239636,/home/senior/senior/Sample_Projects/round_2/2230747/include/jython/Lib/keyword.py
