project_id,hv,cc,sloc,percent,path
31462338,-1.0,-1,1529,-1.0,/home/senior/senior/Sample_Projects/round_2/31462338/setup.py
31462338,4.754887502163469,5,55,1.0281272727272726,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_dep_util.py
31462338,25.26619429851844,6,34,0.9239705882352941,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_bdist.py
31462338,4.754887502163469,3,29,0.6499655172413793,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_install_headers.py
31462338,55.506595772116384,13,96,0.39268749999999997,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_file_util.py
31462338,39.863137138648355,9,59,0.1064915254237288,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_ccompiler.py
31462338,878.3149061248034,73,226,0.7228230088495574,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/setuptools_build_ext.py
31462338,4.754887502163469,6,98,0.7693469387755101,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_bdist_rpm.py
31462338,50.18947501009619,10,80,0.7068375,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_bdist_dumb.py
31462338,15.509775004326936,11,95,1.1243263157894736,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_check.py
31462338,174.88731582459263,40,340,0.44350588235294114,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_dist.py
31462338,175.93083758004835,14,102,0.12319607843137254,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_dir_util.py
31462338,-1.0,-1,44,-1.0,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_spawn.py
31462338,53.77443751081735,12,65,0.38664615384615386,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_config_cmd.py
31462338,41.51317942364757,10,92,1.0244021739130436,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_build_clib.py
31462338,66.60791492653966,4,33,1.7135454545454543,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_build.py
31462338,39.863137138648355,18,218,0.749348623853211,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_filelist.py
31462338,85.83671966625714,15,176,0.7139772727272726,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_install.py
31462338,15.509775004326936,13,85,0.3695882352941176,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_build_scripts.py
31462338,4.754887502163469,3,75,0.9215066666666666,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_text_file.py
31462338,15.509775004326936,9,80,0.471225,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_install_lib.py
31462338,4.754887502163469,5,65,0.0,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_install_scripts.py
31462338,16.253496664211536,3,54,1.0471666666666664,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_install_data.py
31462338,176.64806144190666,34,122,0.7725,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/support.py
31462338,403.22002279216196,36,376,1.1529973404255318,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_build_ext.py
31462338,11.60964047443681,12,80,0.6283,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_core.py
31462338,140.0,9,59,0.0,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_version.py
31462338,4.754887502163469,9,107,0.8220747663551401,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_build_py.py
31462338,57.110323830864054,10,35,0.1795142857142857,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/setuptools_extension.py
31462338,36.541209043760986,15,102,0.49278431372549014,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_upload.py
31462338,28.529325012980813,16,92,1.5024565217391304,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_sysconfig.py
31462338,28.529325012980813,20,197,1.4033096446700508,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_register.py
31462338,4.754887502163469,4,21,0.8975714285714285,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/distutils/tests/test_util.py
31462338,38.03910001730775,9,37,0.33962162162162157,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/encodings/base64_codec.py
31462338,0.0,1,26,1.2082692307692309,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/encodings/gb18030.py
31462338,0.0,1,26,1.2082692307692309,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/encodings/cp950.py
31462338,0.0,3,24,1.0471666666666664,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/encodings/unicode_internal.py
31462338,0.0,5,675,6.013063703703703,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/encodings/cp737.py
31462338,0.0,1,26,1.2082692307692309,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/encodings/euc_jp.py
31462338,0.0,5,667,6.009826086956521,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/encodings/cp864.py
31462338,0.0,5,671,6.011454545454545,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/encodings/cp857.py
31462338,0.0,1,26,1.2082692307692309,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/encodings/gbk.py
31462338,0.0,3,27,0.9308148148148147,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/encodings/latin_1.py
31462338,0.0,5,675,6.013063703703703,/home/senior/senior/Sample_Projects/round_2/31462338/Lib/encodings/cp863.py
