project_id,hv,cc,sloc,percent,path
17663271,-1.0,-1,133,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Sublime-Text-2.0.2/PackageSetup.py
17663271,4.754887502163469,2,11,3.998272727272727,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_idle.py
17663271,-1.0,-1,66,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/time_hashlib.py
17663271,28.529325012980813,9,41,1.8389268292682925,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_whichdb.py
17663271,-1.0,-1,368,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_str.py
17663271,-1.0,-1,1131,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/regrtest.py
17663271,1544.3453778130113,84,618,1.464,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_urllib.py
17663271,82.0447025077789,30,151,0.16643708609271524,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_stat.py
17663271,85.83671966625714,12,67,0.7502089552238805,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_macostools.py
17663271,-1.0,-1,1325,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_tarfile.py
17663271,114.6940428629768,3,602,1.1480564784053158,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/re_tests.py
17663271,-1.0,-1,45,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_threaded_import.py
17663271,-1.0,-1,88,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_resource.py
17663271,74.23092131656186,7,93,1.3511827956989246,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_print.py
17663271,-1.0,-1,13,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_al.py
17663271,-1.0,-1,141,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_gl.py
17663271,-1.0,-1,656,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_deque.py
17663271,-1.0,-1,617,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_memoryio.py
17663271,-1.0,-1,1659,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_mailbox.py
17663271,93.45440529575887,7,47,2.5399361702127656,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_bufio.py
17663271,3213.953030293956,45,339,0.5560176991150442,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_posixpath.py
17663271,-1.0,-1,40,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_future4.py
17663271,4.754887502163469,1,8,0.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/badsyntax_future5.py
17663271,-1.0,-1,459,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_gc.py
17663271,-1.0,-1,148,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_strftime.py
17663271,-1.0,-1,73,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_ioctl.py
17663271,-1.0,-1,905,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_array.py
17663271,-1.0,-1,348,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_runpy.py
17663271,-1.0,-1,326,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_heapq.py
17663271,43.01955000865388,22,172,0.10958720930232557,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/buffer_tests.py
17663271,-1.0,-1,1501,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_generators.py
17663271,-1.0,-1,52,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_dummy_threading.py
17663271,15.509775004326936,12,35,0.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_dbm.py
17663271,4.754887502163469,5,23,3.2780869565217388,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/threaded_import_hangers.py
17663271,4.754887502163469,3,11,3.998272727272727,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_getargs.py
17663271,230.81773576252348,29,246,0.1277032520325203,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test__osx_support.py
17663271,-1.0,-1,380,-1.0,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_locale.py
17663271,103.72627427729671,20,178,0.14119101123595507,/home/senior/senior/Sample_Projects/round_2/17663271/Python/App/Lib/test/test_plistlib.py
