project_id,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,cc_rank,cc_score,loc,lloc,single_comments,sloc,multi,comments,blank,mi,path
11664079,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,,,24,17,1,17,0,1,6,,/home/senior/senior/Sample_Projects/round_2/11664079/generators/publicattrs_to_androguard.py
11664079,4,25,13,26,29,39,124.09640474436812,189.46125880997533,2.08,394.0794183247487,21.893301018041594,0.06315375293665844,A,2.5,62,36,18,34,0,18,10,50.01826175553728,/home/senior/senior/Sample_Projects/round_2/11664079/tools/andromark.py
11664079,4,77,45,90,81,135,490.5425636335074,855.8797503894244,2.3376623376623376,2000.7578580532,111.15321433628888,0.28529325012980816,A,5.0,234,178,38,168,0,39,28,30.192101361778924,/home/senior/senior/Sample_Projects/round_2/11664079/tools/andrototal.py
11664079,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,347,28,218,55,0,230,74,,/home/senior/senior/Sample_Projects/round_2/11664079/docs/conf.py
11664079,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,4,1,3,1,0,3,0,,/home/senior/senior/Sample_Projects/round_2/11664079/androguard/__init__.py
11664079,9,28,20,38,37,58,163.13526283059372,302.14829520647913,6.107142857142857,1845.2628028681404,102.51460015934113,0.10071609840215971,A,4.0,247,113,21,119,60,22,47,36.73022152083439,/home/senior/senior/Sample_Projects/round_2/11664079/androguard/misc.py
11664079,8,34,24,41,42,65,196.97373660251156,350.50063248061946,4.823529411764706,1690.6501096123995,93.92500608957775,0.11683354416020648,A,2.73913043478,465,211,20,191,151,20,103,31.997119951988694,/home/senior/senior/Sample_Projects/round_2/11664079/androguard/session.py
11664079,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,A,3.0,61,12,3,33,16,3,9,66.18886520539075,/home/senior/senior/Sample_Projects/round_2/11664079/androguard/util.py
11664079,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0,0,1,,/home/senior/senior/Sample_Projects/round_2/11664079/androguard/decompiler/__init__.py
11664079,12,121,91,173,133,264,880.20200171888,1862.5945629723142,8.578512396694215,15978.290548473242,887.6828082485134,0.6208648543241048,A,3.03773584906,804,464,54,485,100,55,165,18.08618493729705,/home/senior/senior/Sample_Projects/round_2/11664079/androguard/decompiler/decompiler.py
11664079,12,93,64,123,105,187,651.1613194417009,1255.563911803565,7.935483870967742,9963.507171086354,553.5281761714641,0.41852130393452164,B,8.57142857143,432,332,24,331,12,32,65,22.15057110223446,/home/senior/senior/Sample_Projects/round_2/11664079/androguard/decompiler/dad/control_flow.py
11664079,13,153,93,182,166,275,1158.48605626781,2028.1358436204046,7.73202614379085,15681.599366032278,871.199964779571,0.6760452812068015,A,3.40677966102,711,524,40,523,0,41,148,17.06454730480586,/home/senior/senior/Sample_Projects/round_2/11664079/androguard/decompiler/dad/dast.py
11664079,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0,0,1,,/home/senior/senior/Sample_Projects/round_2/11664079/androguard/decompiler/dad/__init__.py
11664079,8,155,122,217,163,339,1151.799282817507,2491.2188442843353,5.6,13950.825527992278,775.0458626662377,0.8304062814281118,A,1.70629370629,1382,1043,16,1062,6,16,298,9.966869652357184,/home/senior/senior/Sample_Projects/round_2/11664079/androguard/decompiler/dad/instruction.py
11664079,11,74,50,90,85,140,497.55329686155267,897.3147310592784,6.6891891891891895,6002.307998301931,333.4615554612184,0.2991049103530928,A,1.58333333333,368,266,28,265,0,29,75,26.210810876659142,/home/senior/senior/Sample_Projects/round_2/11664079/androguard/decompiler/dad/basic_blocks.py
11664079,13,114,74,138,127,212,827.0551779506148,1481.6011535956993,7.868421052631579,11657.861708555634,647.6589838086463,0.49386705119856644,A,4.32142857143,605,370,47,389,75,47,94,20.69381098312579,/home/senior/senior/Sample_Projects/round_2/11664079/androguard/decompiler/dad/decompile.py
11664079,17,87,58,99,104,157,630.0229524400952,1051.9690357481513,9.672413793103448,10175.079811288153,565.2822117382307,0.35065634524938377,B,7.11111111111,484,319,81,323,33,83,47,23.115602419676158,/home/senior/senior/Sample_Projects/round_2/11664079/androguard/decompiler/dad/dataflow.py
