project_id,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,cc_rank,cc_score,loc,lloc,single_comments,sloc,multi,comments,blank,mi,path
31150321,12,128,84,152,140,236,939.0195500086538,1682.510791999012,7.125,11987.889392992962,665.9938551662757,0.5608369306663373,A,3.61904761905,1237,608,102,903,72,117,160,12.437469493734705,/home/senior/senior/Sample_Projects/round_2/31150321/setup.py
31150321,6,18,11,19,24,30,90.56842503028855,137.5488750216347,3.1666666666666665,435.57143756850985,24.19841319825055,0.04584962500721157,A,4.4,143,77,12,102,5,13,24,40.5046959077525,/home/senior/senior/Sample_Projects/round_2/31150321/noxfile.py
31150321,6,27,15,30,33,45,143.89173756274062,226.9977353711304,3.3333333333333335,756.659117903768,42.03661766132044,0.07566591179037681,A,1.91666666667,568,169,35,417,21,63,95,26.05369698180621,/home/senior/senior/Sample_Projects/round_2/31150321/doc/conf.py
31150321,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,A,1.0,22,13,0,11,6,0,5,76.32427618329498,/home/senior/senior/Sample_Projects/round_2/31150321/doc/_ext/shorturls.py
31150321,4,23,13,26,27,39,112.0419249893113,185.4406125843753,2.260869565217391,419.2570371472832,23.292057619293512,0.061813537528125094,A,3.16666666667,313,185,5,212,23,6,73,32.884530552503165,/home/senior/senior/Sample_Projects/round_2/31150321/doc/_ext/saltdomain.py
31150321,12,49,30,60,61,90,318.14033237029906,533.7663603806598,7.346938775510204,3921.5487701436227,217.8638205635346,0.17792212012688657,A,3.25,146,74,30,94,0,30,22,37.318233133318195,/home/senior/senior/Sample_Projects/round_2/31150321/doc/_ext/youtube.py
31150321,2,4,3,4,6,7,10.0,18.094737505048094,1.0,18.094737505048094,1.0052631947248942,0.006031579168349364,A,3.33333333333,48,17,8,14,13,8,13,64.92746997178588,/home/senior/senior/Sample_Projects/round_2/31150321/doc/_ext/saltautodoc.py
31150321,9,72,44,85,81,129,472.76392511682724,817.8406503721167,5.3125,4344.778455101869,241.37658083899274,0.2726135501240389,A,2.61111111111,506,247,12,388,13,14,93,22.753469990583216,/home/senior/senior/Sample_Projects/round_2/31150321/doc/_ext/httpdomain.py
31150321,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,1,0,1,0,0,0,,/home/senior/senior/Sample_Projects/round_2/31150321/templates/test/directory/{{module_name}}.py
31150321,5,23,15,26,28,41,115.65156546374811,197.10155180436175,2.8260869565217392,557.0261246645006,30.945895814694477,0.06570051726812058,A,4.54545454545,295,143,24,171,58,25,42,34.54004680536805,/home/senior/senior/Sample_Projects/round_2/31150321/salt/runner.py
