project_id,hv,cc,sloc,percent,path
8964129,-1.0,-1,102,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/minibenchmarks/django_template.py
8964129,-1.0,-1,442,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_httpservers.py
8964129,4.754887502163469,19,165,0.11423636363636362,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_pep292.py
8964129,318.01554705058794,30,239,0.05257740585774058,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/audiotests.py
8964129,173.39687086354064,34,155,1.2971354838709677,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_pep277.py
8964129,-1.0,-1,179,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_binascii.py
8964129,4.754887502163469,2,21,1.4959523809523807,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_codecmaps_cn.py
8964129,-1.0,-1,247,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_queue.py
8964129,80.0,29,168,0.7853749999999999,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_threading_local.py
8964129,68.53238859703687,12,56,0.33658928571428565,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_applesingle.py
8964129,225.62110647077245,17,112,0.7853749999999999,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_userstring.py
8964129,-1.0,-1,26,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_transformer.py
8964129,49.82892142331044,6,26,0.9666153846153845,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/win_console_handler.py
8964129,-1.0,-1,199,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_rfc822.py
8964129,235.94701877946846,20,164,0.9194634146341463,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_quopri.py
8964129,4.754887502163469,8,43,0.14611627906976743,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_macpath.py
8964129,-1.0,-1,1350,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_itertools.py
8964129,0.0,1,3,8.37733333333333,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/infinite_reload.py
8964129,686.4796978978363,57,256,1.0308046874999999,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_file.py
8964129,4.754887502163469,5,21,0.5983809523809523,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_extcall.py
8964129,-1.0,-1,497,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_ast.py
8964129,42.0,8,71,0.08849295774647888,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_macos.py
8964129,-1.0,-1,145,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/bsddb/test/test_lock.py
8964129,201.90890672641936,33,129,0.5357596899224806,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/bsddb/test/test_db.py
8964129,-1.0,-1,311,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/bsddb/test/test_dbtables.py
8964129,105.41561814669026,18,98,1.0257959183673468,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/bsddb/test/test_misc.py
8964129,-1.0,-1,348,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/bsddb/test/test_compare.py
8964129,-1.0,-1,495,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/bsddb/test/test_all.py
8964129,-1.0,-1,49,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/bsddb/test/test_pickle.py
8964129,-1.0,-1,831,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/bsddb/test/test_basics.py
8964129,535.2045377012026,26,322,0.6634223602484471,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_hmac.py
8964129,520.0233533444928,28,260,0.6041346153846154,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_mhlib.py
8964129,-1.0,-1,177,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_pty.py
8964129,-1.0,-1,574,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_types.py
8964129,55.506595772116384,6,25,1.2566,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_wait4.py
8964129,-1.0,-1,17,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_openpty.py
8964129,24.0,13,51,1.2319607843137255,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_imp.py
8964129,-1.0,-1,1751,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_multiprocessing.py
8964129,-1.0,-1,193,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_asynchat.py
8964129,353.2961228838133,48,324,0.23270370370370366,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_sys_setprofile.py
8964129,582.3445622839461,79,445,0.19766741573033708,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_wsgiref.py
8964129,-1.0,-1,131,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/bsddb/test/test_compat.py
8964129,-1.0,-1,633,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_os.py
8964129,-1.0,-1,102,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_univnewlines2k.py
8964129,-1.0,-1,204,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_thread.py
8964129,15.509775004326936,9,40,0.6283,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_py_compile.py
8964129,2253.813183517608,107,528,1.1542632575757574,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_mmap.py
8964129,-1.0,-1,364,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_py3kwarn.py
8964129,39.863137138648355,9,22,0.5711818181818182,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_errno.py
8964129,-1.0,-1,506,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_complex.py
8964129,-1.0,-1,465,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_operator.py
8964129,15.509775004326936,3,87,0.07221839080459769,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_sunau.py
8964129,-1.0,-1,234,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_codeop.py
8964129,155.45539184408233,14,48,0.7853749999999999,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/fork_wait.py
8964129,338.8299199523359,35,105,0.7778952380952381,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test__locale.py
8964129,627.2742061894776,78,370,0.9339594594594595,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_smtplib.py
8964129,-1.0,-1,89,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_complex_args.py
8964129,4.754887502163469,2,7,0.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_unittest.py
8964129,162.53496664211536,42,175,1.50792,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_winsound.py
8964129,-1.0,-1,214,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_urllib2net.py
8964129,4.754887502163469,1,7,0.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/badsyntax_future7.py
8964129,201.90890672641936,65,508,0.5689330708661416,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_htmlparser.py
8964129,-1.0,-1,247,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_compiler.py
8964129,1368.5177982394328,85,446,0.6621098654708519,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_posix.py
8964129,4.754887502163469,3,19,0.6613684210526315,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_pstats.py
8964129,-1.0,-1,101,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_capi.py
8964129,-1.0,-1,1375,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_builtin.py
8964129,-1.0,-1,154,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_epoll.py
8964129,85.95159310338741,22,393,0.31974554707379127,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_descrtut.py
8964129,736.5891225067221,90,674,0.6152492581602373,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_shutil.py
8964129,-1.0,-1,475,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_class.py
8964129,-1.0,-1,190,-1.0,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_zipimport_support.py
8964129,4.754887502163469,5,30,1.0471666666666664,/home/senior/senior/Sample_Projects/round_2/8964129/from_cpython/Lib/test/test_msilib.py
