project_id,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,cc_rank,cc_score,loc,lloc,single_comments,sloc,multi,comments,blank,mi,path
57321820,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,51,15,27,18,0,27,6,,/home/senior/senior/Sample_Projects/round_2/57321820/look_for_contours.py
57321820,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,13,7,4,7,0,4,2,,/home/senior/senior/Sample_Projects/round_2/57321820/driver.py
57321820,6,15,8,16,21,24,74.11313393845472,105.41561814669026,3.2,337.32997806940887,18.74055433718938,0.03513853938223009,A,4.0,41,20,12,20,0,12,9,56.42602589011301,/home/senior/senior/Sample_Projects/round_2/57321820/shapedetector.py
57321820,3,6,3,6,9,9,20.264662506490406,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.009509775004326938,,,45,15,15,15,0,15,15,,/home/senior/senior/Sample_Projects/round_2/57321820/FAST_keypoint_detection.py
57321820,4,10,5,10,14,15,41.219280948873624,57.110323830864054,2.0,114.22064766172811,6.345591536762672,0.019036774610288017,,,34,27,1,25,5,1,3,,/home/senior/senior/Sample_Projects/round_2/57321820/venv/bin/activate_this.py
57321820,16,190,108,209,206,317,1502.2725655828801,2436.6206671170803,8.8,21442.261870630307,1191.2367705905726,0.8122068890390267,B,5.625,758,504,51,519,102,53,86,16.281040456568086,/home/senior/senior/Sample_Projects/round_2/57321820/venv/lib/python2.7/site.py
57321820,15,99,70,137,114,207,714.9096643220091,1414.4082329321016,10.378787878787879,14679.843023613479,815.5468346451933,0.47146941097736716,A,1.78873239437,868,482,61,620,18,53,169,16.768495325132108,/home/senior/senior/Sample_Projects/round_2/57321820/venv/lib/python2.7/site-packages/six.py
57321820,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,,,5,4,1,3,0,0,1,,/home/senior/senior/Sample_Projects/round_2/57321820/venv/lib/python2.7/site-packages/easy_install.py
57321820,24,799,564,1088,823,1652,7814.038402666761,15999.204720936526,16.340425531914892,261433.8133123245,14524.100739573583,5.333068240312175,A,4.85869565217,2784,1446,340,1485,629,337,330,0.7148446843680695,/home/senior/senior/Sample_Projects/round_2/57321820/venv/lib/python2.7/site-packages/png.py
57321820,24,1221,872,1684,1245,2556,12629.986879186927,26280.613148898112,16.55036855036855,434953.8333439255,24164.101852440304,8.760204382966037,A,3.44848484848,5696,2922,194,2852,1817,163,833,0.0,/home/senior/senior/Sample_Projects/round_2/57321820/venv/lib/python2.7/site-packages/pyparsing.py
