project_id,hv,cc,sloc,percent
30593749,51.89147427955947,6,78,0.16110256410256407
30593749,31.699250014423125,9,161,0.2731739130434782
30593749,76.14709844115208,8,68,0.1847941176470588
30593749,180.68572508221183,7,100,0.12566
30593749,300.0229122586127,20,164,0.0
30593749,4.754887502163469,2,49,0.12822448979591836
30593749,78.13781191217038,7,80,0.157075
30593749,53.77443751081735,6,90,0.13962222222222223
30593749,-1.0,-1,-1,-1.0
30593749,24.0,4,57,0.44091228070175437
30593749,153.24725426256592,15,113,0.0
30593749,80.0,8,61,0.412
30593749,0.0,2,31,0.0
30593749,64.72503367497926,9,105,0.0
30593749,0.0,2,45,0.13962222222222223
30593749,18.094737505048094,6,45,0.0
30593749,66.41714012534482,6,62,0.10133870967741934
30593749,97.70233280920246,6,135,0.09308148148148149
30593749,-1.0,-1,-1,-1.0
30593749,295.98252425628596,23,466,2.4538755364806866
30593749,0.0,2,29,0.2166551724137931
30593749,70.32403072095333,6,37,0.16981081081081079
30593749,173.06477719407374,10,73,0.08606849315068492
30593749,201.77576477433814,8,84,0.0
30593749,1018.7063568610247,71,447,0.5481812080536913
30593749,15.509775004326936,5,95,0.0
30593749,4.754887502163469,2,34,0.0
30593749,0.0,3,34,0.0
30593749,27.0,4,66,0.0951969696969697
30593749,27.0,4,45,0.0
30593749,66.41714012534482,6,76,0.0
30593749,50.18947501009619,5,61,0.0
30593749,57.110323830864054,11,150,0.0
30593749,-1.0,-1,-1,-1.0
30593749,19.651484454403228,7,68,0.0923970588235294
30593749,194.3192398051029,15,90,0.06981111111111112
30593749,4.754887502163469,2,40,0.157075
30593749,80.0,10,117,0.1074017094017094
30593749,4.754887502163469,2,23,0.0
30593749,194.3192398051029,18,129,0.24352713178294572
30593749,4.754887502163469,5,81,0.0
30593749,4.754887502163469,4,50,0.12566
30593749,0.0,2,43,0.14611627906976743
30593749,58.81033751683406,6,64,0.0
30593749,62.907475208398566,7,54,0.11635185185185183
30593749,25.26619429851844,3,34,0.1847941176470588
30593749,-1.0,-1,-1,-1.0
30593749,169.21582985307933,20,210,0.11967619047619048
30593749,171.8226790216648,15,108,0.058175925925925916
30593749,-1.0,-1,-1,-1.0
30593749,4.754887502163469,3,60,0.10471666666666667
30593749,4.754887502163469,4,55,0.0
30593749,4.754887502163469,5,56,0.11219642857142856
30593749,155.45539184408233,11,156,0.0
30593749,-1.0,-1,-1,-1.0
30593749,36.0,11,73,0.17213698630136984
30593749,53.77443751081735,2,40,0.157075
30593749,13.931568569324174,3,50,0.0
30593749,0.0,3,35,0.1795142857142857
30593749,0.0,2,50,0.0
30593749,0.0,2,33,0.0
30593749,223.84836501501496,13,113,0.38921238938053093
30593749,4.754887502163469,3,67,0.09377611940298507
30593749,28.529325012980813,7,78,0.24165384615384614
30593749,-1.0,-1,-1,-1.0
30593749,15.509775004326936,6,63,0.19946031746031745
30593749,27.0,3,101,0.12441584158415842
30593749,31.019550008653873,2,45,0.13962222222222223
30593749,91.73835003173087,15,72,0.17452777777777775
30593749,0.0,3,47,0.0
30593749,38.03910001730775,3,50,0.25132
30593749,77.70923408096293,6,56,0.11219642857142856
30593749,-1.0,-1,-1,-1.0
30593749,0.0,2,30,0.0
30593749,0.0,2,35,0.0
30593749,15.509775004326936,7,134,0.09377611940298507
30593749,84.0,5,58,0.2166551724137931
30593749,1200.3514973850731,84,638,0.2855909090909091
30593749,0.0,3,42,0.1495952380952381
30593749,76.0,12,75,0.08377333333333334
30593749,0.0,2,22,0.0
30593749,25.26619429851844,4,80,0.2356125
30593749,0.0,2,40,0.157075
30593749,133.78294855911892,10,125,0.15079199999999998
30593749,59.207035490257475,6,59,0.0
30593749,13.931568569324174,6,78,0.0
30593749,25.26619429851844,7,79,0.07953164556962025
30593749,24.0,7,53,0.11854716981132075
30593749,25.26619429851844,4,34,0.0
30593749,0.0,2,32,0.39268749999999997
30593749,22.458839376460833,3,57,0.0
30593749,12.0,5,51,0.12319607843137254
30593749,155.11451069865606,7,150,0.08377333333333334
30593749,482.8650465939079,17,190,0.06613684210526315
30593749,41.51317942364757,3,47,0.0
30593749,4.754887502163469,4,34,0.1847941176470588
30593749,-1.0,-1,-1,-1.0
30593749,4.754887502163469,2,57,0.11022807017543859
30593749,11.60964047443681,5,60,0.0
30593749,4.754887502163469,3,42,0.5983809523809523
30593749,4.754887502163469,3,38,0.16534210526315787
30593749,31.699250014423125,4,86,0.07305813953488371
30593749,4.754887502163469,5,61,0.103
30593749,0.0,3,33,0.1903939393939394
30593749,51.80615605397529,6,52,0.12082692307692307
30593749,106.19818783608963,7,88,0.2855909090909091
30593749,64.72503367497926,9,72,0.17452777777777775
30593749,0.0,2,33,0.1903939393939394
30593749,4.754887502163469,2,38,0.16534210526315787
30593749,25.26619429851844,2,60,0.20943333333333333
30593749,-1.0,-1,364,-1.0
30593749,87.56842503028855,5,70,0.08975714285714285
30593749,36.0,3,37,0.16981081081081079
30593749,13.931568569324174,7,79,0.0
30593749,36.541209043760986,4,37,0.16981081081081079
30593749,4.754887502163469,3,64,0.0
30593749,43.01955000865388,9,92,0.40976086956521734
30593749,15.509775004326936,3,73,0.17213698630136984
30593749,27.0,8,73,0.17213698630136984
30593749,0.0,2,23,0.0
30593749,784.831155002481,46,414,0.1821159420289855
30593749,15.509775004326936,7,80,0.0
30593749,276.1010283783344,19,182,0.10356593406593408
30593749,80.0,9,121,0.051925619834710744
30593749,80.0,8,81,0.31027160493827155
30593749,13.931568569324174,4,69,0.09105797101449276
30593749,0.0,3,64,0.09817187499999999
30593749,72.0,8,77,0.0815974025974026
30593749,-1.0,-1,-1,-1.0
30593749,124.86408532184433,19,259,0.07277606177606177
30593749,13.931568569324174,5,133,0.4251654135338346
30593749,59.207035490257475,8,119,0.10559663865546218
30593749,0.0,2,46,0.1365869565217391
30593749,4.754887502163469,3,40,0.0
30593749,25.26619429851844,3,37,0.0
30593749,0.0,2,107,0.058719626168224286
30593749,191.36873322873222,14,149,0.25300671140939596
30593749,0.0,3,46,0.2731739130434782
30593749,51.80615605397529,6,53,0.0
30593749,41.51317942364757,6,93,0.0
30593749,-1.0,-1,-1,-1.0
30593749,27.0,4,81,0.31027160493827155
30593749,25.26619429851844,5,105,0.05983809523809524
30593749,66.60791492653966,9,237,0.2916160337552743
30593749,0.0,3,79,0.07953164556962025
30593749,24.0,7,63,0.0
30593749,60.91767875292166,9,65,0.0
30593749,939.4893519913255,56,309,0.30499999999999994
30593749,0.0,3,49,0.12822448979591836
30593749,114.20025299224778,6,71,0.17698591549295775
30593749,2.0,4,68,0.1847941176470588
30593749,-1.0,-1,-1,-1.0
30593749,146.71880002307702,15,67,0.18755223880597013
30593749,0.0,2,11,0.5711818181818182
30593749,27.0,6,64,0.09817187499999999
30593749,7036.420327432641,13,384,0.016361979166666662
30593749,106.19818783608963,11,123,0.3064878048780488
30593749,27.0,4,48,0.0
30593749,411.03957502414517,17,171,0.18371345029239763
30593749,15.509775004326936,3,53,0.0
30593749,289.30780824937654,21,213,0.11799061032863849
30593749,4.754887502163469,2,34,0.1847941176470588
30593749,24.0,5,41,0.45973170731707313
30593749,11.60964047443681,5,59,0.0
30593749,0.0,2,45,0.13962222222222223
30593749,338.8299199523359,30,187,0.23519251336898395
30593749,38.053747805010275,7,116,0.10832758620689655
30593749,141.01319154423277,11,97,0.06477319587628864
30593749,51.80615605397529,9,82,0.0
30593749,46.50699332842308,8,94,0.0668404255319149
30593749,81.7492568250068,9,100,0.25132
30593749,104.2481250360578,5,113,0.6672212389380531
30593749,15.509775004326936,5,75,0.08377333333333334
30593749,41.51317942364757,4,52,0.12082692307692307
30593749,2.0,3,68,0.0
30593749,27.0,6,72,0.2617916666666666
30593749,536.6258813031562,18,144,0.3490555555555555
30593749,4.754887502163469,4,49,0.12822448979591836
30593749,59.207035490257475,13,133,0.23620300751879697
30593749,370.0786510558199,19,147,0.34193197278911563
30593749,148.60339807279118,7,198,0.0951969696969697
30593749,215.0,12,118,0.2129830508474576
30593749,-1.0,-1,-1,-1.0
30593749,167.17882283189007,20,124,0.20267741935483868
30593749,38.053747805010275,5,59,0.2129830508474576
30593749,15.509775004326936,7,62,0.20267741935483868
30593749,11.60964047443681,5,66,0.1903939393939394
30593749,0.0,1,20,0.31415
30593749,4.754887502163469,2,20,0.31415
30593749,60.91767875292166,12,70,0.08975714285714285
30593749,0.0,2,16,7.068375
30593749,100.07820003461549,15,82,1.9155487804878049
30593749,-1.0,-1,259,-1.0
30593749,153.24725426256592,14,83,0.0
30593749,0.0,1,4,0.0
30593749,3058.8611653102416,53,375,1.9100319999999997
30593749,-1.0,-1,697,-1.0
30593749,-1.0,-1,1982,-1.0
30593749,201.77576477433814,7,45,2.0943333333333327
30593749,-1.0,-1,346,-1.0
30593749,-1.0,-1,22,-1.0
30593749,6796.210071736758,431,1717,0.0036592894583576
30593749,-1.0,-1,32,-1.0
30593749,-1.0,-1,8,-1.0
30593749,-1.0,-1,479,-1.0
30593749,15.509775004326936,8,41,4.137585365853659
30593749,-1.0,-1,19,-1.0
30593749,25.26619429851844,5,37,3.0565945945945945
30593749,51.80615605397529,34,117,0.0537008547008547
30593749,11.60964047443681,5,22,0.0
30593749,84.9585502688717,20,67,0.09377611940298507
30593749,0.0,2,11,0.0
30593749,458.8461578502236,27,132,0.14279545454545456
30593749,25.26619429851844,15,42,0.0
30593749,64.52932501298082,5,26,0.0
30593749,697.0130902818053,60,176,0.17849431818181816
30593749,329.95954188301647,36,108,0.17452777777777775
30593749,11.60964047443681,6,12,0.0
30593749,0.0,1,4,0.0
30593749,-1.0,-1,294,-1.0
30593749,-1.0,-1,239,-1.0
30593749,-1.0,-1,128,-1.0
30593749,-1.0,-1,91,-1.0
30593749,-1.0,-1,175,-1.0
30593749,-1.0,-1,310,-1.0
30593749,-1.0,-1,428,-1.0
30593749,-1.0,-1,177,-1.0
30593749,11.60964047443681,3,10,3.1414999999999997
30593749,2.0,9,28,0.44878571428571423
30593749,135.7068586817104,12,23,1.6390434782608694
30593749,274.72299342751836,24,48,0.7853749999999999
30593749,442.4491766737767,27,70,0.1795142857142857
30593749,149.27754454988144,7,31,0.40535483870967737
30593749,64.52932501298082,7,53,1.5411132075471696
30593749,85.83671966625714,9,16,2.356125
30593749,522.1680155027144,22,96,0.8508229166666665
30593749,0.0,2,7,1.795142857142857
30593749,245.34452978042594,30,72,0.5235833333333332
30593749,0.0,5,17,0.7391764705882352
30593749,28.529325012980813,6,11,1.1423636363636365
30593749,25.26619429851844,7,25,2.76452
30593749,-1.0,-1,251,-1.0
30593749,-1.0,-1,302,-1.0
30593749,0.0,5,18,0.698111111111111
30593749,492.070403590716,37,101,1.2441584158415842
30593749,181.52097998526924,9,37,1.867918918918919
30593749,7664.245046485391,74,290,0.7582931034482758
30593749,-1.0,-1,193,-1.0
30593749,-1.0,-1,89,-1.0
30593749,-1.0,-1,278,-1.0
30593749,0.0,1,117,0.5370085470085469
30593749,55.506595772116384,8,67,0.8439850746268657
30593749,458.78103884255074,30,208,1.0874423076923077
30593749,1203.5700948929793,53,254,0.6926141732283464
30593749,0.0,3,14,0.0
30593749,-1.0,-1,150,-1.0
30593749,2351.817400913027,49,207,1.6390434782608694
30593749,31.699250014423125,6,30,1.2566
30593749,409.8161241311858,7,41,1.0727073170731707
30593749,76.0,9,35,1.0770857142857142
30593749,0.0,5,18,0.698111111111111
30593749,199.68581616031315,37,114,0.27557017543859647
30593749,122.13617281353935,2,51,1.1087647058823529
30593749,0.0,6,16,0.7853749999999999
30593749,-1.0,-1,770,-1.0
30593749,48.43204266092217,14,118,0.0
30593749,18.094737505048094,8,37,0.0
30593749,178.61670928936152,29,158,0.0
30593749,268.8361000750002,28,213,0.14748826291079808
30593749,0.0,6,61,0.0
30593749,2.0,4,29,0.0
30593749,60.94436251225966,14,66,0.0
30593749,0.0,3,24,0.0
30593749,11.60964047443681,5,21,0.2991904761904762
30593749,4.754887502163469,4,56,0.0
30593749,0.0,7,64,0.0
30593749,28.529325012980813,12,80,0.0
30593749,4.754887502163469,5,47,0.0
30593749,85.95159310338741,8,46,0.0
30593749,211.86455301305503,23,159,0.0
30593749,2.0,4,41,0.0
30593749,118.94197037642039,15,63,0.09973015873015872
30593749,998.8211864613966,118,497,0.07585110663983903
30593749,0.0,3,22,0.0
30593749,22.458839376460833,5,53,0.0
30593749,164.51539013493823,21,115,0.9287913043478261
30593749,15.509775004326936,11,26,0.48330769230769227
30593749,329.5111857797805,49,290,0.2166551724137931
30593749,402.7421992799762,45,181,0.31241436464088396
30593749,346.2676750447117,61,159,0.790314465408805
30593749,2249.9483239458546,99,519,0.036317919075144506
30593749,8902.557894558802,294,1162,0.03784939759036145
30593749,205.0,13,65,0.09666153846153847
30593749,0.0,1,7,0.8975714285714285
30593749,0.0,6,19,0.33068421052631575
30593749,55.506595772116384,8,30,0.0
30593749,5579.166506540576,163,826,0.243409200968523
30593749,0.0,6,20,0.31415
30593749,373.28516483252554,22,95,0.0
30593749,4.754887502163469,16,46,0.1365869565217391
30593749,731.1184805310797,96,287,1.444871080139373
30593749,36.541209043760986,13,78,0.0
30593749,2.0,7,57,0.0
30593749,4.754887502163469,7,33,0.0
30593749,18.094737505048094,9,70,0.08975714285714285
30593749,0.0,7,69,0.0
30593749,43.18506523353572,13,79,0.07953164556962025
30593749,87.56842503028855,19,101,0.12441584158415842
30593749,513.8165500663464,54,254,0.09894488188976376
30593749,27.0,8,47,0.1336808510638298
30593749,20.67970000576925,7,36,0.0
30593749,0.0,1,26,0.0
30593749,137.5488750216347,27,180,0.03490555555555556
30593749,39.863137138648355,9,52,0.0
30593749,6.339850002884625,12,60,0.10471666666666667
30593749,103.72627427729671,11,97,0.0
30593749,36.541209043760986,7,37,0.0
30593749,2.0,8,45,0.0
30593749,49.82892142331044,27,118,0.1064915254237288
30593749,22.458839376460833,9,44,0.8567727272727271
30593749,39.863137138648355,12,79,0.0
30593749,2.0,9,67,0.0
30593749,28.07354922057604,11,73,0.0
30593749,2.0,11,120,0.0
30593749,18.094737505048094,22,109,0.17292660550458716
30593749,0.0,3,16,0.0
30593749,4.754887502163469,5,44,0.42838636363636357
30593749,226.17809780285066,27,162,0.15513580246913578
30593749,73.57433114250613,12,66,0.0951969696969697
30593749,2.0,10,74,0.0
30593749,0.0,6,24,0.0
30593749,-1.0,-1,-1,-1.0
30593749,122.13617281353935,4,36,0.0
30593749,48.43204266092217,5,65,0.0
30593749,2.0,5,60,0.0
30593749,2.0,9,31,0.40535483870967737
30593749,0.0,4,16,0.0
30593749,981.1594126074523,84,366,0.12016666666666667
30593749,4.754887502163469,5,39,0.0
30593749,24.0,8,60,0.0
30593749,2.0,9,72,0.0
30593749,94.01164534875782,8,114,0.0
30593749,1705.5125588892504,60,244,2.3947499999999997
30593749,-1.0,-1,127,-1.0
30593749,615.5796217381061,33,101,2.6749405940594055
30593749,-1.0,-1,1368,-1.0
30593749,53.77443751081735,10,104,4.108115384615385
30593749,-1.0,-1,185,-1.0
30593749,-1.0,-1,346,-1.0
30593749,-1.0,-1,356,-1.0
30593749,-1.0,-1,103,-1.0
30593749,-1.0,-1,113,-1.0
30593749,634.6613825326376,30,88,2.4989204545454546
30593749,-1.0,-1,149,-1.0
30593749,-1.0,-1,1979,-1.0
30593749,57.359400011538504,17,49,5.1289795918367345
30593749,225.71696739799185,21,66,3.2366969696969696
30593749,-1.0,-1,409,-1.0
30593749,384.4297167430772,21,65,5.606369230769231
30593749,-1.0,-1,501,-1.0
30593749,-1.0,-1,744,-1.0
30593749,0.0,1,5,0.0
30593749,-1.0,-1,337,-1.0
30593749,0.0,4,8,0.7853749999999999
30593749,0.0,2,8,0.0
30593749,4.754887502163469,3,12,0.5235833333333332
30593749,0.0,2,8,0.0
30593749,48.43204266092217,12,25,0.25132
30593749,502.9782950766454,48,173,0.18158959537572253
30593749,880.6808640676968,42,215,0.029223255813953488
30593749,129.65784284662087,15,50,0.37698
30593749,2.0,13,32,0.19634374999999998
30593749,-1.0,-1,539,-1.0
30593749,70.32403072095333,6,88,0.9281704545454545
30593749,-1.0,-1,470,-1.0
30593749,-1.0,-1,113,-1.0
30593749,-1.0,-1,89,-1.0
30593749,743.8461282848982,40,134,0.09377611940298507
30593749,4.754887502163469,5,18,4.5377222222222215
30593749,543.6934565366378,4,78,2.1748846153846153
30593749,280.0,11,46,2.3219782608695647
30593749,-1.0,-1,27,-1.0
30593749,-1.0,-1,645,-1.0
30593749,-1.0,-1,295,-1.0
30593749,204.32967235008786,9,94,3.1414999999999997
30593749,51.80615605397529,34,117,0.0537008547008547
30593749,-1.0,-1,181,-1.0
30593749,0.0,9,9,0.0
30593749,-1.0,-1,886,-1.0
30593749,41.51317942364757,3,15,10.471666666666668
30593749,-1.0,-1,601,-1.0
30593749,27.0,8,27,2.0943333333333327
30593749,6170.857800038874,122,353,2.741025495750708
30593749,2548.5474002423084,78,260,0.3624807692307692
30593749,-1.0,-1,114,-1.0
30593749,343.9441919741497,7,34,0.1847941176470588
30593749,203.1220487258619,12,48,0.1308958333333333
30593749,-1.0,-1,768,-1.0
30593749,0.0,2,16,0.39268749999999997
30593749,70.32403072095333,12,71,1.2389014084507042
30593749,-1.0,-1,263,-1.0
30593749,36.541209043760986,4,18,0.0
30593749,767.0203179975429,36,78,3.1414999999999997
30593749,-1.0,-1,237,-1.0
30593749,1543.9160679577728,66,272,0.7622757352941176
30593749,0.0,1,5,0.0
30593749,0.0,1,5,0.0
30593749,-1.0,-1,-1,-1.0
30593749,0.0,4,9,0.698111111111111
30593749,0.0,1,5,0.0
30593749,0.0,1,5,0.0
30593749,-1.0,-1,239,-1.0
30593749,51.80615605397529,34,117,0.0537008547008547
30593749,38.053747805010275,34,116,0.05416379310344827
30593749,-1.0,-1,221,-1.0
30593749,-1.0,-1,1170,-1.0
30593749,-1.0,-1,733,-1.0
30593749,0.0,1,5,0.0
30593749,143.95954188301644,1,51,0.3695882352941176
30593749,0.0,3,7,0.8975714285714285
30593749,0.0,4,9,0.698111111111111
30593749,114.6940428629768,17,53,1.422566037735849
30593749,68.53238859703687,9,20,3.4556500000000003
30593749,183.31714900750262,16,33,2.475121212121212
30593749,218.60914478074076,18,39,2.2554358974358975
30593749,114.6940428629768,12,25,3.01584
30593749,13.931568569324174,3,7,8.078142857142858
30593749,372.0699021717345,26,72,1.2216944444444444
30593749,165.05865002596164,15,32,2.55246875
30593749,274.72299342751836,21,46,2.048804347826087
30593749,374.41226807444474,26,62,1.6214193548387095
30593749,647.8421251514428,40,125,0.9047519999999999
30593749,0.0,3,8,7.068375
30593749,114.6940428629768,12,25,3.01584
30593749,294.6857250822118,25,72,1.3089583333333334
30593749,8764.337655631329,312,1021,0.23999706170421153
30593749,158.64271242790093,15,45,1.396222222222222
30593749,2265.1472295828185,105,337,0.6525370919881306
30593749,114.6940428629768,12,25,3.01584
30593749,183.31714900750262,18,51,1.4783529411764704
30593749,-1.0,-1,369,-1.0
30593749,0.0,4,16,0.39268749999999997
30593749,-1.0,-1,74,-1.0
30593749,353.5984323047935,25,54,1.8616296296296293
30593749,294.6857250822118,25,72,1.3089583333333334
30593749,454.7914973733319,30,67,1.6879701492537313
30593749,213.9699375973561,27,116,0.48747413793103445
30593749,165.05865002596164,15,32,2.55246875
30593749,604.9352084314145,40,112,1.1219642857142857
30593749,333.27533110065826,27,85,0.6652588235294117
30593749,822.2040671454562,48,134,0.9377611940298506
30593749,257.2641000872811,20,46,1.9122173913043479
30593749,1339.721120318764,72,220,0.6854181818181817
30593749,416.5941638758228,30,69,1.456927536231884
30593749,604.9352084314145,40,112,1.1219642857142857
30593749,257.2641000872811,20,41,2.1454146341463414
30593749,717.1261129825612,44,108,1.2216944444444444
30593749,328.19556203462383,24,66,1.3327575757575756
30593749,3655.7548733382423,139,397,0.522264483627204
30593749,2637.13038547228,118,348,0.6499655172413793
30593749,51.80615605397529,34,116,0.05416379310344827
30593749,-1.0,-1,233,-1.0
30593749,68.53238859703687,6,30,0.20943333333333333
30593749,-1.0,-1,106,-1.0
30593749,871.6771673147275,38,174,0.5055287356321839
30593749,2512.9043409412134,70,252,0.27425793650793645
30593749,444.84010080270366,41,113,1.1120353982300883
30593749,1036.1173489546236,48,162,0.38783950617283947
30593749,182.67948703818894,23,63,1.8948730158730158
30593749,-1.0,-1,128,-1.0
30593749,-1.0,-1,71,-1.0
30593749,183.39850002884629,14,62,0.40535483870967737
30593749,3404.0067460171153,110,451,1.9643082039911306
30593749,-1.0,-1,-1,-1.0
30593749,332.98033978832166,24,53,1.896754716981132
30593749,457.1523513717527,30,63,1.6954126984126983
30593749,785.2827065212939,43,108,1.0471666666666664
30593749,218.60914478074076,18,44,1.9991363636363635
30593749,2022.7625846662384,97,264,0.6425795454545455
30593749,114.6940428629768,12,25,3.01584
30593749,114.6940428629768,12,25,3.01584
30593749,314.8756508066151,23,54,1.7452777777777777
30593749,114.6940428629768,12,25,3.01584
30593749,748.7579294737918,44,117,0.9666153846153845
30593749,0.0,3,12,4.71225
30593749,13.931568569324174,20,44,0.14279545454545456
30593749,4091.4075846445116,186,601,0.3554442595673876
30593749,1206.0791492653966,64,171,1.0655380116959063
30593749,687.070526035682,41,144,0.6544791666666667
30593749,131.76952268336282,15,35,2.1541714285714284
30593749,114.6940428629768,12,25,3.01584
30593749,84.0,10,19,3.637526315789474
30593749,985.7703548648556,52,138,0.7739927536231884
30593749,12.0,5,20,2.82735
30593749,676.4190864823852,37,110,2.113372727272727
30593749,0.0,1,2,0.0
30593749,148.60339807279118,12,118,0.1064915254237288
30593749,-1.0,-1,-1,-1.0
30593749,357.43760004615405,13,80,3.6127249999999993
30593749,137.5488750216347,7,23,7.1025217391304345
30593749,5353.149285384624,80,278,1.7402553956834532
30593749,-1.0,-1,193,-1.0
30593749,-1.0,-1,89,-1.0
30593749,-1.0,-1,278,-1.0
30593749,0.0,1,117,0.5370085470085469
30593749,55.506595772116384,8,67,0.8439850746268657
30593749,458.78103884255074,30,208,1.0874423076923077
30593749,1203.5700948929793,53,254,0.6926141732283464
30593749,-1.0,-1,150,-1.0
30593749,0.0,6,16,0.7853749999999999
30593749,2351.817400913027,49,207,1.6390434782608694
30593749,31.699250014423125,6,30,1.2566
30593749,409.8161241311858,7,41,1.0727073170731707
30593749,113.08904890142533,18,69,0.09105797101449276
30593749,76.0,9,35,1.0770857142857142
30593749,473.1364966057107,39,114,0.055114035087719296
30593749,258.9847087242502,25,67,0.09377611940298507
