project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
29817913,dc2da48,Dave Lasley,2017-02-15,113,64,77,4,6,23,7,16,1,2,1,2,3,3,4.75489,0.5,2.37744,A,74.9125
29817913,dc2da48,Dave Lasley,2017-02-15,113,64,77,4,6,23,7,16,1,2,1,2,3,3,4.75489,0.5,2.37744,A,74.9125
29817913,dc2da48,Dave Lasley,2017-02-15,318,205,246,3,0,44,28,38,1,2,1,2,3,3,4.75489,0.5,2.37744,A,47.4275
29817913,dc2da48,Dave Lasley,2017-02-15,93,55,64,3,4,21,4,13,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,185,117,135,3,0,33,17,27,1,2,1,2,3,3,4.75489,0.5,2.37744,A,56.4766
29817913,dc2da48,Dave Lasley,2017-02-15,94,46,68,4,4,18,4,11,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,32,10,25,3,0,4,3,1,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,31,18,24,3,0,4,3,1,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,144,80,106,5,8,25,5,18,1,1,1,1,2,2,2,0.5,1,A,74.4373
29817913,dc2da48,Dave Lasley,2017-02-15,121,71,81,5,6,26,8,18,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,125,63,93,3,0,25,7,21,1,2,1,2,3,3,4.75489,0.5,2.37744,A,65.1607
29817913,dc2da48,Dave Lasley,2017-02-15,504,367,387,3,4,62,51,60,2,6,3,6,8,9,27,1,27,A,34.4087
29817913,dc2da48,Dave Lasley,2017-02-15,153,92,109,5,6,31,7,23,1,2,1,2,3,3,4.75489,0.5,2.37744,A,68.559
29817913,dc2da48,Dave Lasley,2017-02-15,221,127,166,5,12,38,5,39,4,11,7,11,15,18,70.324,2,140.648,A,56.214
29817913,dc2da48,Dave Lasley,2017-02-15,15,9,9,3,0,3,3,1,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,174,104,118,3,19,32,5,36,2,4,3,4,6,7,18.0947,1,18.0947,A,67.8507
29817913,dc2da48,Dave Lasley,2017-02-15,131,67,93,7,6,26,6,17,2,3,2,3,5,5,11.6096,1,11.6096,A,72.3566
29817913,dc2da48,Dave Lasley,2017-02-15,143,81,100,3,6,29,8,22,1,2,1,2,3,3,4.75489,0.5,2.37744,A,69.579
29817913,dc2da48,Dave Lasley,2017-02-15,37,2,33,3,0,1,3,0,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,191,105,144,4,8,32,7,24,1,3,3,3,4,6,12,0.5,6,A,63.0704
29817913,dc2da48,Dave Lasley,2017-02-15,90,46,59,3,18,10,3,16,3,4,3,6,7,9,25.2662,2.25,56.8489,A,79.9123
29817913,dc2da48,Dave Lasley,2017-02-15,438,300,346,3,3,53,36,47,2,4,2,4,6,6,15.5098,1,15.5098,A,40.2617
29817913,dc2da48,Dave Lasley,2017-02-15,207,75,132,6,51,17,7,25,6,15,10,17,21,27,118.593,3.4,403.215,A,69.9493
29817913,dc2da48,Dave Lasley,2017-02-15,365,242,287,3,0,47,31,41,1,2,1,2,3,3,4.75489,0.5,2.37744,A,44.9678
29817913,dc2da48,Dave Lasley,2017-02-15,114,65,93,3,3,14,4,23,2,3,2,3,5,5,11.6096,1,11.6096,A,64.8612
29817913,dc2da48,Dave Lasley,2017-02-15,114,66,80,4,6,22,6,12,1,3,2,4,4,6,12,0.666667,8,A,71.5006
29817913,dc2da48,Dave Lasley,2017-02-15,104,57,75,4,4,21,4,14,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,125,89,118,3,0,4,3,1,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,25,2,21,3,0,1,3,0,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,6,2,2,3,0,1,3,0,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,330,227,255,4,0,44,31,39,1,6,3,6,7,9,25.2662,0.5,12.6331,A,41.8499
29817913,dc2da48,Dave Lasley,2017-02-15,203,127,151,3,0,36,16,29,1,2,1,2,3,3,4.75489,0.5,2.37744,A,55.2298
29817913,dc2da48,Dave Lasley,2017-02-15,327,213,246,3,0,53,28,52,2,3,2,3,5,5,11.6096,1,11.6096,A,43.0053
29817913,dc2da48,Dave Lasley,2017-02-15,151,104,112,3,0,25,14,21,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,64,47,47,10,0,7,10,0,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,206,140,153,3,0,33,20,27,1,4,2,4,5,6,13.9316,0.5,6.96578,A,50.7149
29817913,dc2da48,Dave Lasley,2017-02-15,68,40,44,3,0,17,7,11,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,167,102,121,3,0,33,13,26,1,2,1,2,3,3,4.75489,0.5,2.37744,A,58.6627
29817913,dc2da48,Dave Lasley,2017-02-15,197,127,143,3,0,37,17,36,3,10,6,11,13,17,62.9075,1.65,103.797,A,46.795
29817913,dc2da48,Dave Lasley,2017-02-15,25,7,19,3,0,3,3,1,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,86,59,62,3,0,18,6,15,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,330,138,267,8,11,44,8,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29817913,dc2da48,Dave Lasley,2017-02-15,171,103,125,3,0,33,13,26,1,2,1,2,3,3,4.75489,0.5,2.37744,A,58.4244
29817913,dc2da48,Dave Lasley,2017-02-15,170,96,126,4,3,36,5,26,1,1,1,1,2,2,2,0.5,1,A,66.7565
29817913,dc2da48,Dave Lasley,2017-02-15,378,175,180,38,99,49,50,48,8,28,19,30,36,49,253.326,4.28571,1085.68,A,55.9377
29817913,dc2da48,Dave Lasley,2017-02-15,156,92,111,4,6,31,8,24,1,2,1,2,3,3,4.75489,0.5,2.37744,A,68.111
29817913,dc2da48,Dave Lasley,2017-02-15,21,10,14,3,0,4,3,1,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,10,6,6,3,0,1,3,0,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,117,69,80,4,8,23,6,19,2,6,3,6,8,9,27,1,27,A,69.5464
29817913,dc2da48,Dave Lasley,2017-02-15,80,28,40,13,16,10,14,6,1,1,1,1,2,2,2,0.5,1,A,94.6144
29817913,dc2da48,Dave Lasley,2017-02-15,129,73,90,4,6,27,6,19,1,2,1,2,3,3,4.75489,0.5,2.37744,A,72.0295
29817913,dc2da48,Dave Lasley,2017-02-15,187,120,140,5,6,33,8,31,5,12,7,14,17,21,85.8367,2.91667,250.357,A,55.1317
29817913,dc2da48,Dave Lasley,2017-02-15,141,82,102,3,0,28,11,21,1,2,1,2,3,3,4.75489,0.5,2.37744,A,61.9355
29817913,dc2da48,Dave Lasley,2017-02-15,5,1,1,3,0,1,3,0,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,221,144,160,3,0,44,17,41,2,3,2,3,5,5,11.6096,1,11.6096,A,50.0155
29817913,dc2da48,Dave Lasley,2017-02-15,192,128,140,3,0,33,19,29,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,108,64,76,3,4,23,5,17,1,2,1,2,3,3,4.75489,0.5,2.37744,A,72.1165
29817913,dc2da48,Dave Lasley,2017-02-15,180,112,128,3,12,35,5,41,3,19,11,19,22,30,133.783,1.5,200.674,A,56.4948
29817913,dc2da48,Dave Lasley,2017-02-15,44,25,31,3,0,9,4,8,2,7,4,8,9,12,38.0391,1.14286,43.4733,A,75.203
29817913,dc2da48,Dave Lasley,2017-02-15,97,49,71,4,4,19,3,10,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,32,15,25,3,0,4,3,7,1,1,1,1,2,2,2,0.5,1,A,90.9306
29817913,dc2da48,Dave Lasley,2017-02-15,45,32,31,3,0,8,6,6,1,2,1,2,3,3,4.75489,0.5,2.37744,A,79.3223
29817913,dc2da48,Dave Lasley,2017-02-15,19,5,12,3,0,4,3,1,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,18,14,14,3,0,1,3,0,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,169,83,78,4,64,22,5,22,1,1,1,1,2,2,2,0.5,1,A,80.2609
29817913,dc2da48,Dave Lasley,2017-02-15,143,81,100,3,6,29,8,22,1,2,1,2,3,3,4.75489,0.5,2.37744,A,69.579
29817913,dc2da48,Dave Lasley,2017-02-15,165,85,123,4,6,30,6,19,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,234,166,183,3,0,31,20,25,2,5,4,6,7,10,28.0735,1.2,33.6883,A,46.2718
29817913,dc2da48,Dave Lasley,2017-02-15,151,88,107,3,6,30,8,23,1,2,1,2,3,3,4.75489,0.5,2.37744,A,68.1641
29817913,dc2da48,Dave Lasley,2017-02-15,267,145,194,6,27,35,11,40,2,4,3,4,6,7,18.0947,1,18.0947,A,61.9328
29817913,dc2da48,Dave Lasley,2017-02-15,164,81,124,5,7,23,10,15,1,4,2,4,5,6,13.9316,0.5,6.96578,A,66.717
29817913,dc2da48,Dave Lasley,2017-02-15,349,237,270,3,0,46,33,40,3,6,3,6,9,9,28.5293,1.5,42.794,A,39.77
29817913,dc2da48,Dave Lasley,2017-02-15,9,5,5,3,0,1,3,0,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,6,2,2,3,0,1,3,0,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,172,98,101,5,31,35,5,29,3,5,6,8,8,14,42,2.4,100.8,A,70.8065
29817913,dc2da48,Dave Lasley,2017-02-15,305,210,236,3,5,38,26,34,1,2,1,2,3,3,4.75489,0.5,2.37744,A,51.0496
29817913,dc2da48,Dave Lasley,2017-02-15,74,38,50,4,4,17,3,8,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,283,177,213,3,0,38,32,32,1,6,3,6,7,9,25.2662,0.5,12.6331,A,44.0907
29817913,dc2da48,Dave Lasley,2017-02-15,255,148,180,4,35,32,8,43,3,8,7,9,11,16,55.3509,1.6875,93.4047,A,60.1767
29817913,dc2da48,Dave Lasley,2017-02-15,312,195,249,3,0,37,26,29,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,189,97,132,17,4,35,18,21,7,15,11,21,22,32,142.702,4.9,699.239,A,61.1995
29817913,dc2da48,Dave Lasley,2017-02-15,193,92,147,3,0,32,14,28,1,2,1,2,3,3,4.75489,0.5,2.37744,A,58.5291
29817913,dc2da48,Dave Lasley,2017-02-15,393,224,318,6,14,52,9,46,6,18,12,19,24,31,142.134,3.16667,450.09,A,43.4706
29817913,dc2da48,Dave Lasley,2017-02-15,17,7,11,3,0,3,3,1,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,109,36,61,23,12,13,23,8,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,20,9,13,3,0,4,3,1,0,0,0,0,0,0,0,0,0,A,100
29817913,dc2da48,Dave Lasley,2017-02-15,90,43,64,4,4,19,3,9,1,2,1,2,3,3,4.75489,0.5,2.37744,A,78.7782
