project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
31657027,e1a2c17,David A. Ham,2019-11-29,430,258,283,43,32,72,43,58,13,81,51,99,94,150,983.188,7.94444,7810.89,A,44.3746
31657027,e1a2c17,David A. Ham,2019-11-29,950,582,568,33,79,256,47,309,21,154,126,220,175,346,2578.12,15,38671.8,C,8.12961
31657027,e1a2c17,David A. Ham,2019-11-29,318,168,151,43,61,62,44,52,8,53,30,56,61,86,510.043,4.22642,2155.66,A,55.2279
31657027,e1a2c17,David A. Ham,2019-11-29,22,8,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,A,100
31657027,e1a2c17,David A. Ham,2019-11-29,117,78,91,0,0,26,0,12,6,60,31,62,66,93,562.129,3.1,1742.6,A,38.3955
31657027,e1a2c17,David A. Ham,2019-11-29,35,24,24,0,0,11,0,2,6,21,18,35,27,53,252.009,5,1260.05,A,51.7323
31657027,e1a2c17,David A. Ham,2019-11-29,31,24,23,0,0,8,0,2,2,8,4,8,10,12,39.8631,1,39.8631,A,58.1469
31657027,e1a2c17,David A. Ham,2019-11-29,366,248,237,14,38,64,27,85,12,58,36,67,70,103,631.316,6.93103,4375.67,A,42.4706
31657027,e1a2c17,David A. Ham,2019-11-29,108,60,53,6,22,24,9,17,5,13,8,13,18,21,87.5684,2.5,218.921,A,74.3686
31657027,e1a2c17,David A. Ham,2019-11-29,159,84,72,4,25,53,9,37,3,5,3,5,8,8,24,1.5,36,A,73.8237
31657027,e1a2c17,David A. Ham,2019-11-29,160,108,111,5,6,37,6,52,1,4,2,4,5,6,13.9316,0.5,6.96578,A,58.2528
31657027,e1a2c17,David A. Ham,2019-11-29,108,72,65,3,12,26,5,27,3,15,8,15,18,23,95.9083,1.5,143.862,A,67.5831
31657027,e1a2c17,David A. Ham,2019-11-29,108,70,82,0,0,26,0,14,5,36,18,36,41,54,289.308,2.5,723.27,A,41.1716
31657027,e1a2c17,David A. Ham,2019-11-29,403,220,221,15,94,72,16,66,7,34,23,45,41,68,364.314,4.63235,1687.63,A,52.614
31657027,e1a2c17,David A. Ham,2019-11-29,270,124,119,12,76,63,12,41,10,28,18,35,38,53,278.14,6.25,1738.38,A,60.6992
31657027,e1a2c17,David A. Ham,2019-11-29,30,22,21,0,0,9,0,1,2,6,3,6,8,9,27,1,27,A,60.2905
31657027,e1a2c17,David A. Ham,2019-11-29,332,181,193,27,36,74,29,52,8,28,17,29,36,46,237.817,4.14286,985.24,A,56.752
31657027,e1a2c17,David A. Ham,2019-11-29,248,137,120,12,59,51,18,54,10,31,18,34,41,52,278.593,5.48387,1527.77,A,60.1218
31657027,e1a2c17,David A. Ham,2019-11-29,6,4,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,A,100
31657027,e1a2c17,David A. Ham,2019-11-29,139,79,94,0,0,45,0,18,3,12,6,12,15,18,70.324,1.5,105.486,A,43.3852
31657027,e1a2c17,David A. Ham,2019-11-29,40,27,25,0,7,8,0,2,3,10,5,10,13,15,55.5066,1.5,83.2599,A,82.3047
31657027,e1a2c17,David A. Ham,2019-11-29,303,158,198,35,19,54,32,52,10,75,43,84,85,127,813.993,5.6,4558.36,A,52.23
31657027,e1a2c17,David A. Ham,2019-11-29,369,245,240,17,23,93,13,85,12,50,32,60,62,92,547.786,7.2,3944.06,A,42.6598
31657027,e1a2c17,David A. Ham,2019-11-29,648,394,429,49,27,140,52,117,14,107,60,117,121,177,1224.64,7.65421,9373.64,A,31.9089
31657027,e1a2c17,David A. Ham,2019-11-29,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
31657027,e1a2c17,David A. Ham,2019-11-29,96,54,60,0,0,36,0,15,3,29,15,29,32,44,220,1.5,330,A,42.9834
31657027,e1a2c17,David A. Ham,2019-11-29,193,106,94,14,48,36,15,43,8,21,13,24,29,37,179.745,4.57143,821.693,A,64.1128
31657027,e1a2c17,David A. Ham,2019-11-29,93,63,64,7,5,17,7,19,7,17,9,17,24,26,119.209,3.5,417.232,A,66.7783
31657027,e1a2c17,David A. Ham,2019-11-29,77,51,56,1,0,20,1,13,3,22,13,26,25,39,181.11,1.77273,321.059,A,53.5892
31657027,e1a2c17,David A. Ham,2019-11-29,178,92,90,31,15,39,34,32,7,31,21,37,38,58,304.38,4.17742,1271.52,A,64.9954
31657027,e1a2c17,David A. Ham,2019-11-29,281,148,140,36,43,56,42,41,10,33,19,37,43,56,303.871,5.60606,1703.52,A,59.3998
31657027,e1a2c17,David A. Ham,2019-11-29,33,20,21,2,0,10,2,1,3,6,3,6,9,9,28.5293,1.5,42.794,A,78.6095
31657027,e1a2c17,David A. Ham,2019-11-29,78,53,57,5,0,16,5,2,2,8,6,12,10,18,59.7947,1.5,89.6921,A,65.9785
31657027,e1a2c17,David A. Ham,2019-11-29,45,28,33,2,0,12,0,3,6,22,13,26,28,39,187.487,3.54545,664.726,A,66.2554
31657027,e1a2c17,David A. Ham,2019-11-29,434,234,243,15,94,80,17,72,7,37,24,47,44,71,387.62,4.44595,1723.34,A,50.8751
31657027,e1a2c17,David A. Ham,2019-11-29,307,156,168,8,71,59,9,38,4,34,26,49,38,75,393.595,2.88235,1134.48,A,58.3275
31657027,e1a2c17,David A. Ham,2019-11-29,209,165,162,0,0,46,1,58,9,101,55,108,110,163,1105.36,4.81188,5318.87,A,24.2646
31657027,e1a2c17,David A. Ham,2019-11-29,26,19,18,0,0,8,0,1,2,8,4,8,10,12,39.8631,1,39.8631,A,60.3601
31657027,e1a2c17,David A. Ham,2019-11-29,43,26,18,0,10,12,3,9,0,0,0,0,0,0,0,0,0,A,100
31657027,e1a2c17,David A. Ham,2019-11-29,76,39,63,2,0,13,0,5,3,10,6,12,13,18,66.6079,1.8,119.894,A,61.9997
31657027,e1a2c17,David A. Ham,2019-11-29,7,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,A,100
31657027,e1a2c17,David A. Ham,2019-11-29,250,119,154,33,19,47,30,38,8,54,30,58,62,88,523.969,4.2963,2251.13,A,59.2128
31657027,e1a2c17,David A. Ham,2019-11-29,47,17,16,2,18,11,2,5,1,2,1,2,3,3,4.75489,0.5,2.37744,A,89.3565
31657027,e1a2c17,David A. Ham,2019-11-29,193,110,108,38,10,36,39,40,11,29,18,33,40,51,271.418,6.25862,1698.7,A,62.0345
31657027,e1a2c17,David A. Ham,2019-11-29,31,8,20,7,0,10,1,3,2,3,2,4,5,6,13.9316,1.33333,18.5754,A,99.5382
31657027,e1a2c17,David A. Ham,2019-11-29,34,26,25,0,0,9,0,4,5,13,7,14,18,21,87.5684,2.69231,235.761,A,55.13
31657027,e1a2c17,David A. Ham,2019-11-29,31,18,21,0,0,10,0,2,2,8,4,8,10,12,39.8631,1,39.8631,A,60.8723
31657027,e1a2c17,David A. Ham,2019-11-29,132,75,92,0,0,40,0,16,3,8,5,10,11,15,51.8915,1.875,97.2965,A,44.5328
31657027,e1a2c17,David A. Ham,2019-11-29,175,109,150,0,0,25,0,32,7,74,41,82,81,123,779.802,3.87838,3024.37,A,31.2709
31657027,e1a2c17,David A. Ham,2019-11-29,192,100,93,21,41,41,17,25,11,38,23,43,49,66,370.571,6.22368,2306.32,A,64.4515
31657027,e1a2c17,David A. Ham,2019-11-29,413,248,286,11,27,89,11,83,10,57,39,74,67,113,685.468,6.49123,4449.53,A,39.4801
31657027,e1a2c17,David A. Ham,2019-11-29,66,29,52,1,0,13,1,1,4,10,8,13,14,21,79.9545,2.6,207.882,A,62.6588
31657027,e1a2c17,David A. Ham,2019-11-29,627,352,342,42,105,134,46,119,15,98,59,117,113,176,1200.35,8.95408,10748,A,38.4248
31657027,e1a2c17,David A. Ham,2019-11-29,81,37,37,4,21,19,4,11,1,2,1,2,3,3,4.75489,0.5,2.37744,A,88.8231
