project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
41339733,d4e24ba,jack,2017-03-02,236,122,131,1,80,24,1,50,12,46,29,54,58,83,486.212,7.04348,3424.63,A,58.9466
41339733,d4e24ba,jack,2017-03-02,71,57,57,0,0,14,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41339733,d4e24ba,jack,2017-03-02,45,20,19,1,16,9,1,1,1,2,1,2,3,3,4.75489,0.5,2.37744,A,93.2586
41339733,d4e24ba,jack,2017-03-02,71,29,28,0,20,23,0,11,2,5,3,5,7,8,22.4588,1,22.4588,A,86.7295
41339733,d4e24ba,jack,2017-03-02,6639,4415,4428,100,988,1189,34,1586,15,4831,3871,8292,4846,12163,148906,12.8731,1.91689e+06,C,0
41339733,d4e24ba,jack,2017-03-02,192,159,161,1,0,30,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41339733,d4e24ba,jack,2017-03-02,167,97,126,17,0,24,17,35,1,35,23,46,36,69,356.725,0.657143,234.419,A,54.5179
41339733,d4e24ba,jack,2017-03-02,155,98,99,1,16,39,1,28,9,45,28,52,54,80,460.391,5.2,2394.03,A,56.9559
41339733,d4e24ba,jack,2017-03-02,43,35,35,1,0,7,1,5,6,30,21,42,36,63,325.705,4.2,1367.96,A,57.8144
41339733,d4e24ba,jack,2017-03-02,88,29,44,6,21,21,2,11,7,15,9,18,22,27,120.405,4.2,505.7,A,81.7888
41339733,d4e24ba,jack,2017-03-02,65,20,12,0,38,15,0,6,0,0,0,0,0,0,0,0,0,A,100
41339733,d4e24ba,jack,2017-03-02,515,420,427,8,0,80,8,135,12,474,470,941,486,1411,12592.9,11.9114,149999,C,4.89878
41339733,d4e24ba,jack,2017-03-02,126,60,58,0,38,30,0,20,6,13,11,18,19,29,123.19,4.15385,511.712,A,73.2266
41339733,d4e24ba,jack,2017-03-02,182,146,148,2,0,32,2,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41339733,d4e24ba,jack,2017-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
41339733,d4e24ba,jack,2017-03-02,2018,1547,1568,27,76,349,25,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41339733,d4e24ba,jack,2017-03-02,215,148,156,2,16,41,2,49,9,55,31,58,64,89,534,4.74545,2534.07,A,47.1023
41339733,d4e24ba,jack,2017-03-02,382,236,248,18,45,71,18,93,20,149,99,190,169,289,2138.85,12.7517,27274,A,39.3055
41339733,d4e24ba,jack,2017-03-02,660,482,490,31,18,121,31,72,9,32,18,36,41,54,289.308,5.0625,1464.62,A,33.8504
41339733,d4e24ba,jack,2017-03-02,140,80,98,13,0,29,13,20,2,12,6,12,14,18,68.5324,1,68.5324,A,63.1065
41339733,d4e24ba,jack,2017-03-02,25,4,3,0,16,6,0,0,0,0,0,0,0,0,0,0,0,A,100
41339733,d4e24ba,jack,2017-03-02,40,28,29,3,0,8,3,4,1,15,8,16,16,24,96,0.533333,51.2,A,72.3589
41339733,d4e24ba,jack,2017-03-02,121,74,72,0,23,26,0,25,5,14,9,15,19,24,101.95,2.67857,273.081,A,69.2727
41339733,d4e24ba,jack,2017-03-02,482,218,197,5,190,89,6,71,11,36,23,45,47,68,377.712,6.875,2596.77,A,47.452
41339733,d4e24ba,jack,2017-03-02,53,39,37,9,0,8,8,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
