project_id,Revision,Author,Date,Lines of Code,L Lines of Code,S Lines of Code,Multi-line comments,Multi lines,blank lines,Single comment lines,Cyclomatic Complexity,Unique Operands,Unique Operators,Number of Operands,Number of Operators,Unique vocabulary (h1 + h2),Length of application,Code volume,Difficulty,Effort,Maintainability Ranking,Maintainability Index
28261590,66f3a66,Joachim Wolff,2020-03-09,62,30,48,5,4,7,3,1,1,4,3,6,5,9,20.8974,0.75,15.673,A,81.2543
28261590,66f3a66,Joachim Wolff,2020-03-09,64,42,42,0,0,22,0,4,2,20,12,24,22,36,160.54,1.2,192.647,A,48.4745
28261590,66f3a66,Joachim Wolff,2020-03-09,93,19,74,2,0,17,2,5,3,6,3,6,9,9,28.5293,1.5,42.794,A,71.2808
28261590,66f3a66,Joachim Wolff,2020-03-09,442,281,380,7,0,56,6,73,17,159,122,231,176,353,2633.18,12.3491,32517.3,A,21.1992
28261590,66f3a66,Joachim Wolff,2020-03-09,44,26,24,4,8,8,4,4,2,4,2,4,6,6,15.5098,1,15.5098,A,89.2015
28261590,66f3a66,Joachim Wolff,2020-03-09,43,21,22,0,9,12,0,4,0,0,0,0,0,0,0,0,0,A,100
28261590,66f3a66,Joachim Wolff,2020-03-09,217,115,166,10,0,41,10,23,12,31,24,45,43,69,374.412,8.70968,3261.01,A,48.4425
28261590,66f3a66,Joachim Wolff,2020-03-09,88,45,64,2,0,22,2,9,6,17,12,24,23,36,162.848,4.23529,689.71,A,57.8464
28261590,66f3a66,Joachim Wolff,2020-03-09,80,57,61,0,0,19,0,8,3,23,15,30,26,45,211.52,1.95652,413.843,A,44.3392
28261590,66f3a66,Joachim Wolff,2020-03-09,68,44,53,10,0,9,6,1,3,8,5,10,11,15,51.8915,1.875,97.2965,A,74.9114
28261590,66f3a66,Joachim Wolff,2020-03-09,119,81,81,0,0,38,0,10,3,46,29,58,49,87,488.48,1.8913,923.864,A,37.658
28261590,66f3a66,Joachim Wolff,2020-03-09,147,86,98,12,12,25,12,15,8,19,12,25,27,37,175.931,5.26316,925.952,A,65.3284
28261590,66f3a66,Joachim Wolff,2020-03-09,49,37,39,0,0,10,0,8,4,16,10,20,20,30,129.658,2.5,324.145,A,49.7869
28261590,66f3a66,Joachim Wolff,2020-03-09,72,46,55,1,0,16,1,10,6,30,24,48,36,72,372.235,4.8,1786.73,A,52.1774
28261590,66f3a66,Joachim Wolff,2020-03-09,197,95,162,2,0,33,2,12,5,97,73,146,102,219,1461.26,3.76289,5498.56,A,36.3945
28261590,66f3a66,Joachim Wolff,2020-03-09,216,163,167,8,0,41,8,22,6,63,42,84,69,126,769.674,4,3078.7,A,40.4437
28261590,66f3a66,Joachim Wolff,2020-03-09,135,83,86,10,0,42,7,7,1,11,8,16,12,24,86.0391,0.727273,62.5739,A,63.3049
28261590,66f3a66,Joachim Wolff,2020-03-09,51,30,39,0,0,12,0,2,2,24,16,32,26,48,225.621,1.33333,300.828,A,50.6272
28261590,66f3a66,Joachim Wolff,2020-03-09,50,36,38,0,0,12,0,9,6,17,14,28,23,42,189.99,4.94118,938.772,A,48.8847
28261590,66f3a66,Joachim Wolff,2020-03-09,142,76,119,2,0,21,2,11,5,79,64,128,84,192,1227.32,4.05063,4971.44,A,40.9339
28261590,66f3a66,Joachim Wolff,2020-03-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28261590,66f3a66,Joachim Wolff,2020-03-09,119,79,87,6,0,26,6,11,3,69,58,116,72,174,1073.57,2.52174,2707.26,A,49.158
28261590,66f3a66,Joachim Wolff,2020-03-09,312,156,217,8,29,58,8,29,11,49,33,66,60,99,584.782,7.40816,4332.16,A,52.0354
28261590,66f3a66,Joachim Wolff,2020-03-09,73,45,57,9,3,8,5,1,3,8,5,10,11,15,51.8915,1.875,97.2965,A,75.5898
28261590,66f3a66,Joachim Wolff,2020-03-09,113,65,93,2,0,18,2,7,3,8,6,12,11,18,62.2698,2.25,140.107,A,55.8314
28261590,66f3a66,Joachim Wolff,2020-03-09,130,39,50,50,0,31,49,4,2,3,2,3,5,5,11.6096,1,11.6096,A,82.672
28261590,66f3a66,Joachim Wolff,2020-03-09,390,218,303,15,10,62,15,61,14,77,54,104,91,158,1028.23,9.45455,9721.46,A,35.9528
28261590,66f3a66,Joachim Wolff,2020-03-09,67,50,51,5,0,11,5,8,5,13,10,18,18,28,116.758,3.46154,404.162,A,64.9204
28261590,66f3a66,Joachim Wolff,2020-03-09,155,108,128,3,0,24,3,34,8,41,28,56,49,84,471.636,5.46341,2576.74,A,41.7389
28261590,66f3a66,Joachim Wolff,2020-03-09,177,88,115,5,0,59,3,7,4,32,18,36,36,54,279.176,2.25,628.146,A,51.4904
28261590,66f3a66,Joachim Wolff,2020-03-09,320,205,250,6,0,64,6,25,10,78,55,109,88,164,1059.35,6.98718,7401.85,A,33.1773
28261590,66f3a66,Joachim Wolff,2020-03-09,5,1,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,A,100
28261590,66f3a66,Joachim Wolff,2020-03-09,197,135,162,8,0,27,8,43,4,59,37,74,63,111,663.478,2.50847,1664.32,A,41.1144
28261590,66f3a66,Joachim Wolff,2020-03-09,252,166,215,4,0,33,4,34,16,76,58,109,92,167,1089.43,11.4737,12499.8,A,34.1545
28261590,66f3a66,Joachim Wolff,2020-03-09,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100
28261590,66f3a66,Joachim Wolff,2020-03-09,65,43,53,2,0,10,2,8,5,22,16,32,27,48,228.235,3.63636,829.944,A,57.6944
